AFFILIATE_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,CONS_2016_x,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,CONS_2016_y,SHARE_OF_CONS_2016
CHL,Chile,71254292520.542,11751920075.657,83006212612.741,CHL,193286.8257296603,0.7584818373608044,0.2468556958327718,0.5861835303194164,193286.8257296603,0.3436998378671001
CHN,China (People's Republic of),755947565859.76,505730965983.52405,1261644852340.351,CHN,6182667.931848642,8.046848525461677,10.623163594402106,8.909639535109545,6182667.931848642,10.993930692072066
CIV,Côte d'Ivoire,2973318462.414,1882482133.503,4855827811.836,CIV,36731.0053207733,0.031650136022056706,0.03954259678137442,0.034291484935530296,36731.0053207733,0.06531454239464042
CMR,Cameroon,1982909288.941,182323276.66700003,2165245712.114,CMR,26806.2427965868,0.021107509843876215,0.0038298030482161083,0.015290799755645556,26806.2427965868,0.047666473223059405
COD,Democratic Republic of the Congo,708320800.567,234507365.371,942828165.941,COD,36223.300134863,0.007539875048230251,0.004925959203592687,0.006658180459025593,36223.300134863,0.06441174837635737
COG,Congo,751649175.8479999,1490209256.3049998,2241858432.154,COG,6823.3086174352,0.008001093376705225,0.031302684202525285,0.015831832929992882,6823.3086174352,0.012133108693138382
COL,Colombia,90267799677.039,8025185526.011,98292985070.196,COL,236444.410952633,0.9608752558145077,0.1685735390010114,0.6941375492325157,236444.410952633,0.4204420316916173
CRI,Costa Rica,9246222191.04,5439302458.267,14685524660.373999,CRI,47530.3520342483,0.09842342612670595,0.11425560968217703,0.10370805291614442,47530.3520342483,0.08451778452187861
CUW,Curacao,341730743.0,286720869.0,628451612.0,CUW,2564.3153418994,0.0036376273297301868,0.006022733236025269,0.004438077259057384,2564.3153418994,0.00455982845144161
CYP,Cyprus,2341757706.875,1216080530.119,3557838238.1010003,CYP,16932.0854098941,0.024927349993017135,0.025544456013876442,0.02512518175531522,16932.0854098941,0.030108389375031623
CZE,Czech Republic,27927960450.717003,13200571659.252,41128449337.955,CZE,130222.8662809132,0.29728525829223373,0.2772854377290209,0.2904459662792174,130222.8662809132,0.2315604173144159
DEU,Germany,473659626699.626,215994559436.164,689494236482.517,DEU,2519334.624931811,5.041973069049739,4.537087294879887,4.869155608410139,2519334.624931811,4.479844391118071
DNK,Denmark,18032804102.204,6456967084.542,24489768944.003,DNK,224007.7286919658,0.19195411117532346,0.13563222795614605,0.1729448768284001,224007.7286919658,0.3983273031763151
DOM,Dominican Republic,4651041300.467,1504644964.533,6155686262.788,DOM,61147.6191355033,0.04950902221367478,0.03160591437908541,0.04347098598383635,61147.6191355033,0.10873181192507239
DZA,Algeria,11092169512.414999,1968779845.809,13060949398.069,DZA,101466.438562272,0.11807301447373951,0.04135532880158287,0.0922354265602063,101466.438562272,0.18042615346987645
ECU,Ecuador,9455559416.256,1276335042.915,10731894457.957,ECU,74486.286,0.10065176181839874,0.02681013596979545,0.07578781855437891,74486.286,0.13245043641685675
EGY,Egypt,16998670027.567999,2432693474.061,19431363566.843,EGY,255431.1846490547,0.18094604576254567,0.05110009567977754,0.1372228046070826,255431.1846490547,0.4542040380593283
ESP,Spain,175368379711.86,83466844654.84001,258865211637.918,ESP,951891.1084252169,1.8667469166224904,1.753268051823821,1.8280863426782343,951891.1084252169,1.6926390011208974
EST,Estonia,907452830.999,416713198.077,1324166029.075,EST,17125.8854012697,0.009659579321146973,0.008753295275303904,0.009351159307479153,17125.8854012697,0.030453001716628052
ETH,Ethiopia,1768096464.534,8881476.777999999,1776977941.32,ETH,55995.2511488304,0.01882088794389856,0.00018656041871806416,0.012548882428865342,55995.2511488304,0.09956994569354802
FIN,Finland,16450321074.234,5176465208.062,21626786310.934002,FIN,187680.760132273,0.17510902588729055,0.10873456530198879,0.1527267122564875,187680.760132273,0.33373121310635584
FJI,Fiji,362270510.26,138534191.65,500804701.18,FJI,3960.7901809215,0.003856267356305944,0.0029099886704666393,0.003536644529342041,3960.7901809215,0.007043019811977923
FRA,France,224311072081.872,90224432555.773,314399141552.98,FRA,1927495.897145805,2.3877280662632554,1.8952149892346146,2.220262711957916,1927495.897145805,3.4274453255551327
GAB,Gabon,1737479065.6369998,1400855077.7900002,3138334168.878,GAB,7724.5302502123,0.018494974372250783,0.029425749389245186,0.022162676076038463,7724.5302502123,0.013735647965530607
GBR,United Kingdom,737181585428.461,337145372461.109,1074302291528.839,GBR,2282494.378618876,7.84708995915067,7.081928312981082,7.586640686964101,2282494.378618876,4.058698490714015
GEO,Georgia,271233323.295,15125578.842,286358902.13600004,GEO,12881.597988782,0.0028872021899166247,0.0003177212971052833,0.0020222446839684785,12881.597988782,0.022905871227902008
GHA,Ghana,3728903319.0699997,705172126.125,4434075458.477,GHA,44807.4212404727,0.03969312361039356,0.014812537419910097,0.03131310204549403,44807.4212404727,0.07967590836807928
GIN,Guinea,389557815.267,263702.933,389821518.2,GIN,8640.5369202365,0.00414673301817982,5.539228534552345e-06,0.002752889772227435,8640.5369202365,0.015364477777309073
GNB,Guinea-Bissau,34101.333,0.0,34101.333,GNB,1180.9788029085,3.629990670784627e-07,0.0,2.4082100769731676e-07,1180.9788029085,0.0020999994259921603
GNQ,Equatorial Guinea,1453656405.0,996256824.0,2449913229.0,GNQ,8214.3838604741,0.015473762238784973,0.020926935337663818,0.017301100006230464,8214.3838604741,0.01460669857019558
GRC,Greece,10746621125.076,2484653027.991,13231274132.041,GRC,171027.3596896005,0.11439474939728272,0.05219153535584542,0.09343824681567592,171027.3596896005,0.304118377309218
GRL,Greenland,98818130.317,1613571.571,100431701.888,GRL,2160.5890865001,0.0010518911127465002,3.389397905796389e-05,0.0007092410039638236,2160.5890865001,0.003841928263471697
GTM,Guatemala,6808353328.273,973680188.533,7782033519.019,GTM,62753.7646443016,0.07247299999984298,0.02045270040227539,0.054956126025468024,62753.7646443016,0.11158783663798813
HKG,"Hong Kong, China",349481278227.167,273795353785.294,623967584847.596,HKG,244505.6523559535,3.7201295901790785,5.751225513731222,4.406411401966576,244505.6523559535,0.43477641455951105
HND,Honduras,2684947791.348,1634865470.953,4319813262.299,HND,19765.2834030225,0.02858051160093076,0.03434126941188484,0.030506191147750102,19765.2834030225,0.03514634106784685
HRV,Croatia,3720319757.3869996,1182981002.525,4903305821.538,HRV,40863.0475786024,0.03960175401838554,0.024849181806483055,0.034626771011881,40863.0475786024,0.07266208017283438
HTI,Haiti,2763633.99,137683.292,2901317.282,HTI,14009.4818830318,2.9418103981927322e-05,2.8921150443840627e-06,2.0488880933213964e-05,14009.4818830318,0.024911458055266848
HUN,Hungary,20293102244.65,16870113006.744,37161661379.727005,HUN,90112.178978652,0.21601434709123563,0.35436621915797584,0.2624328128514013,90112.178978652,0.16023617330304754
IDN,Indonesia,278553577335.38696,61957275655.753,340510210019.325,IDN,627662.3726493294,2.965124228548892,1.3014474481991156,2.4046570821169606,627662.3726493294,1.1161001527159435
IND,India,74012616578.61899,43689300313.905,120480479043.612,IND,1594339.066917459,0.7878434186157666,0.9177183438964984,0.8508239361534078,1594339.066917459,2.8350306687282227
IRL,Ireland,172991070843.357,216643331003.47202,389634327098.207,IRL,138863.5877552906,1.841441134545762,4.550715106816431,2.751567842971304,138863.5877552906,0.24692522326322897
IRN,Iran,4018386.179,1731431.011,5749816.638,IRN,311432.1566130215,4.277458696813959e-05,3.6369682933105694e-05,4.0604765709245385e-05,311432.1566130215,0.5537841564236077
IRQ,Iraq,3398577912.561,4216537352.101,7615115264.656,IRQ,132296.5834247191,0.03617690286925476,0.08857074038597684,0.05377736206868151,132296.5834247191,0.23524787114587972
ISL,Iceland,673757217.3610001,1211659790.627,1885417007.988,ISL,15029.5224345564,0.007171955458146579,0.02545159589260541,0.013314670831000361,15029.5224345564,0.02672527941041301
ISR,Israel,7168105090.665,10384946788.287,17553051886.59,ISR,246289.9210185995,0.07630245599583378,0.21814165252188183,0.12395831105757335,246289.9210185995,0.4379491752882764
ITA,Italy,202114651499.113,55101137951.25,259426894953.896,ITA,1484708.457118386,2.1514534325407935,1.157430416694945,1.8320529073330705,1484708.457118386,2.640087104049305
JAM,Jamaica,267427409.031,114623507.795,382050916.826,JAM,12886.2019128058,0.0028466893065283824,0.002407731297810583,0.0026980143791364717,12886.2019128058,0.02291405785901129
JOR,Jordan,914767553.124,361094944.859,1275862497.9819999,JOR,38549.0883915493,0.009737442474100941,0.007585002561369231,0.009010043462149734,38549.0883915493,0.06854743141486061
JPN,Japan,254996234239.48,31716396550.935,286712741826.457,JPN,3720672.027547258,2.7143629586987816,0.6662207613296312,2.024743472822836,3720672.027547258,6.6160451846481605
KAZ,Kazakhstan,12556019270.575,4849788544.151,17405807813.622,KAZ,90844.1620879121,0.13365528208055458,0.10187253810448249,0.12291848466634077,90844.1620879121,0.16153777508073944
KEN,Kenya,1598968413.3140001,378892189.196,1977860604.617,KEN,66598.2640293494,0.01702056756317742,0.00795884369596105,0.01396750044605852,66598.2640293494,0.11842406983874028
KGZ,Kyrgyzstan,17774218.506,31583038.873,49357257.378,KGZ,6829.0092181598,0.00018920154047135775,0.0006634195082433821,0.00034855717983064716,6829.0092181598,0.012143245418895008
KHM,Cambodia,636481552.056,28450681.119000003,664932233.169,KHM,16279.5619912528,0.006775166519413771,0.000597622570552958,0.004695700617984223,16279.5619912528,0.028948081669915818
KNA,Saint Kitts and Nevis,144016287.0,41549110.0,185565397.0,KNA,861.9244340741,0.001533012736631267,0.0008727624417330777,0.001310448653115485,861.9244340741,0.0015326615620419957
KOR,Korea,141068042512.755,30780529570.560997,171848662631.602,KOR,948007.8450104675,1.5016295059995157,0.6465623486481423,1.213582123208457,948007.8450104675,1.685733838283202
KWT,Kuwait,1250707256.657,440897544.587,1691604801.244,KWT,77606.5220799548,0.013313425822819138,0.009261301086061016,0.011945983837675768,77606.5220799548,0.13799879508402987
LAO,Lao People's Democratic Republic,660132231.45,251549048.804,911681280.255,LAO,12591.6798875613,0.007026921327819468,0.005283929356123685,0.006438223532487395,12591.6798875613,0.022390343053603882
LBN,Lebanon,1465053131.461,133290013.096,1598343166.69,LBN,52179.9006289798,0.01559507717603659,0.0027998317482203316,0.011287377301303915,52179.9006289798,0.09278554458328869
LBR,Liberia,701251.6,9086603.067,9787854.667,LBR,2358.0,7.464625402979975e-06,0.0001908692118751567,6.912108169208003e-05,2358.0,0.004192961494562211
LBY,Libya,3345487211.721,208959581.703,3554446793.424,LBY,48885.611228567,0.03561176733993508,0.0043893136279124344,0.025101231632172972,48885.611228567,0.08692768681913464
LCA,Saint Lucia,115023752.349,6195417.011,121219169.36,LCA,1594.7082607407,0.001224395386378331,0.00013013822144625976,0.0008560405107186545,1594.7082607407,0.002835687163844796
LKA,Sri Lanka,1151209179.777,81347976.78299999,1232557156.562,LKA,65456.0575116503,0.01225429687077667,0.0017087600395574486,0.008704224450340409,65456.0575116503,0.11639301472951623
LSO,Lesotho,263895231.133,14173347.733,278068578.867,LSO,2469.4062968546,0.0028090902695133437,0.00029771914669135053,0.0019636990545710263,2469.4062968546,0.0043910625602802365
LTU,Lithuania,1427768023.422,765313093.289,2193081137.738,LTU,34444.9447120487,0.015198187722064903,0.016075832285919054,0.015487371404280387,34444.9447120487,0.06124950248513335
LUX,Luxembourg,46987246359.147,103752937621.332,150739938082.88898,LUX,30035.4722515727,0.500165978642426,2.1793888527425356,1.0645139235276362,30035.4722515727,0.05340864233326382
LVA,Latvia,670737633.6309999,603040105.9679999,1273786929.1629999,LVA,22030.5554333433,0.00713981284140619,0.012667196850849646,0.00899538595376035,22030.5554333433,0.03917441502791635
MAC,"Macau, China",60590755723.535,16754495542.147001,77345251276.754,MAC,16700.6787969215,0.6449714971910989,0.3519376092380843,0.5462062539628605,16700.6787969215,0.02969690548284283
MAR,Morocco,11276491841.248001,6403887631.000999,17680379371.65,MAR,80341.7716718382,0.1200350736521332,0.13451726415840645,0.12485748802698139,80341.7716718382,0.14286257634644894
MCO,Monaco,1337751376.6599998,230212140.009,1567963528.841,MCO,5045.1138246593,0.01423998591816071,0.00483573557726873,0.011072838620359224,5045.1138246593,0.00897114843192533
MDA,Moldova,23947909.539,1039283.389,24987192.928,MDA,8155.156366187,0.0002549187394268845,2.1830732553266914e-05,0.00017645764699134275,8155.156366187,0.014501381096503804
MDG,Madagascar,463746486.637,19170097.075,482922502.959,MDG,10223.4078694137,0.004936450490370736,0.0004026786790724791,0.003410361812023501,10223.4078694137,0.018179116004943145
MEX,Mexico,181744463934.74,110518513739.319,292256009694.011,MEX,836184.0762749452,1.9346185339730246,2.3215035871487677,2.0638896068991937,836184.0762749452,1.486890430104714
MKD,North Macedonia,153923089.714,174279162.085,328202252.799,MKD,8788.5868775818,0.0016384678560224175,0.0036608318937397075,0.0023177392287739803,8788.5868775818,0.015627738070108234
MLI,Mali,147415332.112,8254934.676000001,155670266.78399998,MLI,13032.2777977368,0.0015691946127067158,0.00017339954921231316,0.0010993315280500328,13032.2777977368,0.023173807884795762
MLT,Malta,2481677829.14,-510083420.126,1971594436.68,MLT,7486.2135228573,0.02641676021189918,-0.010714589343471546,0.013923249246934166,7486.2135228573,0.013311876607892948
MMR,Myanmar,631373771.996,573678057.464,1205051829.459,MMR,50112.0814505488,0.00672079564198731,0.012050430495405785,0.008509983932235479,50112.0814505488,0.08910857842854805
MNE,Montenegro,318604857.40400004,76659643.18499999,395264500.588,MNE,4215.1016948196,0.0033914588032180047,0.0016102789534728197,0.0027913276979107775,4215.1016948196,0.0074952328677025
MNG,Mongolia,19195821.354,301814094.021,321009915.375,MNG,7771.9555921852,0.00020433410164074327,0.006339774922909893,0.002266947491508261,7771.9555921852,0.01381997902268023
MOZ,Mozambique,1659443196.651,1362320202.812,3021763403.7799997,MOZ,10975.5297707367,0.017664304567038918,0.02861630265073073,0.02133946224099725,10975.5297707367,0.019516528291399573
MRT,Mauritania,4924113.667,0.0,4924113.667,MRT,4736.6945334579,5.241580049991911e-05,0.0,3.477371442644397e-05,4736.6945334579,0.008422721709199445
MUS,Mauritius,1957410560.9,4600383752.636,6557839875.907,MUS,10887.3240163132,0.02083608307910516,0.09663365007962323,0.04631096406799026,10887.3240163132,0.019359682094666514
MWI,Malawi,207480775.361,686196.21,208166971.571,MWI,6983.6638584536,0.0022085743068389462,1.441393762098836e-05,0.001470059245573389,6983.6638584536,0.012418250063384945
MYS,Malaysia,60849176468.5,47292545781.55,108152796667.649,MYS,202903.320227489,0.6477223131001432,0.9934065430542061,0.7637667852686648,202903.320227489,0.36079974929291225
NAM,Namibia,2299974126.98,58727031.984,2358701160.061,NAM,10927.574566483,0.024482575575516113,0.001233594361710573,0.016656967345608457,10927.574566483,0.019431255040806002
NCL,New Caledonia,1561724289.03,760609646.164,2322333968.392,NCL,7869.69426139,0.01662411436971292,0.015977033731693045,0.016400145017142587,7869.69426139,0.01399377651059604
NER,Niger,0.0,38152480.449,38152480.449,NER,8797.4765467681,0.0,0.0008014143261995925,0.00026942990140239843,8797.4765467681,0.015643545551277678
NGA,Nigeria,8335800495.26,9311506555.525,17647307049.679,NGA,350182.546361129,0.08873224407771882,0.19559343623999545,0.12462393381653612,350182.546361129,0.6226895389991348
NIC,Nicaragua,2008505175.953,226316957.06199998,2234822133.015,NIC,11273.1554957942,0.02137997083847727,0.004753915067038287,0.015782143123171728,11273.1554957942,0.02004576205092343
NLD,Netherlands,219435269591.13,279335332774.20703,499113562137.257,NLD,542991.0684034333,2.3358265246021657,5.86759589060605,3.524701834655307,542991.0684034333,0.9655388641674263
NOR,Norway,34483747697.255,16231804776.848001,50715552540.682,NOR,257862.2186810971,0.3670697636210482,0.3409581955131288,0.3581493564715858,257862.2186810971,0.458526867613325
NZL,New Zealand,35929829091.861,10610420809.887,46540287668.419,NZL,143744.1046970989,0.3824628920117038,0.22287786125508913,0.32866395500820067,143744.1046970989,0.2556036878987509
OMN,Oman,2621003630.101,1271140254.5479999,3892143884.665,OMN,46743.6948452536,0.027899844048205596,0.02670101651622666,0.02748602268444974,46743.6948452536,0.0831189620863929
PAK,Pakistan,4013086593.743,433255792.166,4446342386.909,PAK,253456.2163153351,0.042718174378514606,0.009100781775248543,0.03139973015666919,253456.2163153351,0.4506921779336855
PAN,Panama,8725025512.074,11376391489.593,20101416995.559998,PAN,36460.508763,0.09287543455027544,0.23896750651382404,0.14195467071667633,36460.508763,0.0648335493279928
PER,Peru,83548096366.352,9550803054.149,93098899417.146,PER,150000.8183314382,0.8893459102366256,0.20061999388316182,0.6574573132712506,150000.8183314382,0.266729285588016
PHL,Philippines,13250389539.737999,13445915178.328001,26696304750.725998,PHL,267046.2497875958,0.14104665765854707,0.28243901644038577,0.1885272640768764,267046.2497875958,0.4748577788917011
PNG,Papua New Guinea,4461248896.332,314602002.765,4775850899.103001,PNG,16139.2329372869,0.047488735627235955,0.006608392143834076,0.0337266940894692,16139.2329372869,0.028698550575832964
POL,Poland,62056186147.534996,28044508808.601,89315216013.5,POL,361720.6119196679,0.6605705905397488,0.5890906925563367,0.6307372302154463,361720.6119196679,0.6432063602920476
PRI,Puerto Rico,15318335909.15,83606164442.009,98924500352.266,PRI,69583.1,0.1630593632282927,1.7561945423703418,0.6985972618954885,69583.1,0.12373166198993714
PRT,Portugal,25118328293.252003,7985772982.6640005,33054082515.215,PRT,171258.7754759254,0.26737751679739413,0.16774565634440486,0.23342540480233823,171258.7754759254,0.30452987751332916
PRY,Paraguay,4768247999.591,1425362526.1330001,6193610525.726,PRY,26580.5164330643,0.05075665445248955,0.029940542135864397,0.04373880423061595,26580.5164330643,0.04726508986828527
PYF,French Polynesia,644536780.998,61853372.605,706390144.75,PYF,5274.9698111313,0.006860912158478656,0.0012992649061355503,0.004988473221447046,5274.9698111313,0.009379875022498574
QAT,Qatar,5658709466.206,1101994197.4,6760694233.089,QAT,68660.0973346154,0.06023536549438826,0.023148008380889682,0.04774350603672681,68660.0973346154,0.12209039200039688
ROU,Romania,20498409754.509003,13544227452.136,34037069608.208004,ROU,146050.8312427378,0.2181997876000574,0.2845041210874167,0.24036718453534842,146050.8312427378,0.25970547567837277
RUS,Russia,47241829218.183,16524610237.862,63766451631.956,RUS,915632.8062501061,0.5028759413387297,0.34710873902915973,0.45031380853322817,915632.8062501061,1.628165012622831
RWA,Rwanda,23879673.6,3591.2,23883264.8,RWA,8043.1727668279,0.0002541923871110315,7.543517732995552e-08,0.00016866179091116042,8043.1727668279,0.014302253479822214
SAU,Saudi Arabia,20147450003.73,3582612718.519,23730062743.229,SAU,442690.3310029333,0.21446392008675907,0.07525479664904065,0.16757988969360701,442690.3310029333,0.7871855436430444
SDN,Sudan,283737.667,482.8,284220.467,SDN,86726.3070861672,3.020307400183433e-06,1.014148574707689e-08,2.007143218452545e-06,86726.3070861672,0.154215464876114
SEN,Senegal,51250700.067,86120487.0,137371187.067,SEN,16303.2373545305,0.000545549240302105,0.0018090093029035225,0.0009701048254639064,16303.2373545305,0.028990180858462538
SGP,Singapore,397340309919.024,311918957236.12,709581098014.186,SGP,149083.6684321459,4.2295754776880115,6.552033262330566,5.011007489553115,149083.6684321459,0.26509842290248836
SLB,Solomon Islands,62496306.76,10649099.25,73145406.76,SLB,1270.0686661433,0.0006652555502663026,0.00022369032366007085,0.0005165472729284021,1270.0686661433,0.0022584177322259734
SLE,Sierra Leone,169594197.436,2550371.454,172144567.783,SLE,4276.2955828269,0.001805282375653427,5.3571987884202073e-05,0.0012156717827752103,4276.2955828269,0.007604046954266181
SLV,El Salvador,2969452876.49,1213055613.7,4182508490.191,SLV,24175.56,0.031608987950685896,0.025480915941901744,0.029536555339651376,24175.56,0.04298863112361255
SRB,Serbia,2387749580.74,1158654516.21,3546404108.484,SRB,41566.8542002353,0.02541692051233336,0.024338190269117616,0.025044434805730945,41566.8542002353,0.07391357892776423
SSD,South Sudan ,34180805.0,-20781.0,34160024.0,SSD,5643.2513411609,0.00036384502409307146,-4.3651660171914844e-07,0.00024123547905427996,5643.2513411609,0.01003474791247846
SVK,Slovak Republic,12344009942.746,6551574262.192,18895584054.185,SVK,66349.2967756599,0.1313985026105597,0.13761950497294112,0.13343917063178096,66349.2967756599,0.11798135986922076
SVN,Slovenia,1724663293.924,400326836.241,2124990130.164,SVN,32672.991443339,0.018358554098717506,0.008409090521769854,0.015006517912157475,32672.991443339,0.05809864081173919
SWE,Sweden,46405629103.722,23744384652.920002,70150165803.621,SWE,372417.6715113986,0.49397482707905416,0.4987641643137934,0.4953951101841638,372417.6715113986,0.6622277169388517
SWZ,Eswatini,289636013.467,26040060.933,315676074.4,SWZ,3340.4679563854,0.0030830936339305576,0.0005469861367129934,0.002229280314143178,3340.4679563854,0.0059399718044711195
SYC,Seychelles,13939699.333,0.0,13939699.333,SYC,1106.3160839245,0.00014838416589853741,0.0,9.84410914485564e-05,1106.3160839245,0.001967235258995031
SYR,Syrian Arab Republic,163922.8,0.0,163922.8,SYR,9541.3721475021,1.74491195030087e-06,0.0,1.1576102869810314e-06,9541.3721475021,0.016966329949009606
TCD,Chad,205975149.264,5219702.197,211194852.568,TCD,8720.1029970842,0.0021925473418936176,0.00010964278259084803,0.0014914419097902128,8720.1029970842,0.015505961024338665
TGO,Togo,284230869.775,11082648.153,295313517.928,TGO,5635.5490314496,0.0030255574045514586,0.0002327972623933669,0.0020854814963995856,5635.5490314496,0.010021051776753831
THA,Thailand,129125726200.08101,105692372834.323,234819835141.281,THA,276437.3309257844,1.3745069187312535,2.2201277810149618,1.658279731353642,276437.3309257844,0.49155686354171557
TJK,Tajikistan,166410587.803,123866.053,166534453.854,TJK,6395.0584984701,0.0017713937494603978,2.601876162067462e-06,0.00117605358692115,6395.0584984701,0.011371600525681914
TLS,Timor-Leste,53402010.551,3053947.775,56455958.326,TLS,1882.905741,0.0005684493333479727,6.414989194796952e-05,0.0003986876634583475,1882.905741,0.0033481557548359314
TTO,Trinidad and Tobago,1231521019.26,663716789.25,1895237809.52,TTO,18278.6379050727,0.01310919373969626,0.013941744735448448,0.013384024580935346,18278.6379050727,0.032502809545807934
