UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,COUNTRY_NAME,CONS_2016,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,SHARE_OF_CONS_2016
101036931675.17441,48300769300.09627,149857355057.41675,CHE,Switzerland,442586.3548109853,2.6100917038497062,2.8458472955556835,2.619199863507275,1.106371193027326
26482166503.27182,7043559495.276794,33657322882.38475,CHL,Chile,193286.8257296603,0.6841150255074493,0.41500156273244004,0.5882611198214889,0.48317570945068206
319956643910.3259,157263369774.59647,497104189217.7963,CHN,China,6182667.931848642,8.265454700730299,9.26584694298268,8.688363838059795,15.455347010805292
215729232.85878766,278377933.4193605,1054795637.7861009,CIV,Côte d'Ivoire,36731.0053207733,0.005572943196383058,0.016401831698409162,0.018435668969727304,0.09181965448345618
77730684.15662588,25015611.99934086,84595936.89826824,CMR,Cameroon,26806.2427965868,0.002008020339572736,0.0014739022335789709,0.0014785638402087097,0.06700987163534618
230438597.59833834,200309464.2585141,678283966.0848272,COG,Congo,6823.3086174352,0.005952930892357737,0.011802092500691577,0.011855015529320374,0.017056811655861835
22581627229.068962,5709763510.433434,29174767601.601353,COL,Colombia,236444.410952633,0.5833522150049772,0.3364152430673009,0.5099152276556133,0.5910604386843942
4399751638.206039,225067578.52989137,5572024564.807616,CRI,Costa Rica,47530.3520342483,0.11365898646645452,0.013260823149565884,0.09738758550764234,0.11881571068226447
304780401.58474797,48255931.889978535,445980834.66510874,CUW,Curaçao,2564.3153418994,0.007873406134598549,0.0028432055069429495,0.00779483223118518,0.00641023970412993
401669348.3578528,179991367.45631495,654167013.6273,CYP,Cyprus,16932.0854098941,0.010376342753658147,0.010604964552767531,0.011433500558895568,0.042326590803698556
10499606762.2922,9209140644.673885,19353090451.273045,CZE,Czechia,130222.8662809132,0.27123682449154146,0.5425960782364778,0.33825241242911935,0.3255293037404682
247223999030.54065,156014349170.68057,409717858629.3198,DEU,Germany,2519334.624931811,6.3865489397151975,9.192255529031014,7.1610296270559735,6.2977975356046265
12859661344.003609,10693222585.094229,25923022908.22828,DNK,Denmark,224007.7286919658,0.33220422306774927,0.6300371405162011,0.45308138554102345,0.5599713939353476
1335211312.3835502,233027586.96199518,1812170196.772357,DOM,Dominican Republic,61147.6191355033,0.03449257525498353,0.013729821237947427,0.03167302619360623,0.15285596493958642
2277167491.896724,1102444851.9933922,3494152829.5930243,DZA,Algeria,101466.438562272,0.058826172572066314,0.06495527392228156,0.061070640215404384,0.2536443870537248
2952828013.2626357,758458434.4928695,3748911752.549682,ECU,Ecuador,74486.286,0.07628054190214018,0.04468783656803222,0.06552330479085802,0.1861997782132011
9048561162.69459,1697508390.6706512,10992482214.70376,EGY,Egypt,255431.1846490547,0.23375189676636657,0.10001599835312612,0.19212609154436885,0.6385233105915524
66003673911.576355,30323074984.488785,97596273963.01573,ESP,Spain,951891.1084252169,1.7050759444483037,1.7866142131481042,1.7057831251913453,2.3795241082619363
280341796.74430907,160131183.950216,458631572.6291497,EST,Estonia,17125.8854012697,0.007242082531534661,0.00943481653361458,0.008015941239388261,0.04281104931746922
6214895677.834546,5439844677.683672,10868351011.61008,FIN,Finland,187680.760132273,0.1605496859421463,0.32051181562025766,0.18995653216521535,0.4691617449085088
185420337.04976186,30999458.94410004,239056420.3898207,FJI,Fiji,3960.7901809215,0.00478997209668347,0.0018264662794838904,0.004178216967833555,0.00990112801753343
166545484510.2919,83478460548.34576,248733722281.23447,FRA,France,1927495.897145805,4.302377162753366,4.918492078514122,4.347356399017284,4.81832734357844
153202570.82965848,15002698.52350822,159818010.14671823,GAB,Gabon,7724.5302502123,0.003957689059842962,0.0008839484264503841,0.0027932917286702876,0.019309672916041125
423949402570.26746,140254435640.78506,569432009210.9938,GBR,United Kingdom,2282494.378618876,10.951904419050978,8.263692527920488,9.952506103091622,5.705747593210822
183262375.8352109,23618270.628509887,161853843.01689607,GEO,Georgia,12881.597988782,0.0047342253853577855,0.0013915718645440525,0.0028288739206397805,0.03220123887695013
1533780609.9418192,908691829.3852971,2632081544.184926,GHA,Ghana,44807.4212404727,0.03962222505335967,0.053539482344115374,0.046003398489368845,0.11200896628516951
1343367434.805924,200567177.46952954,2091724035.2905788,GNQ,Equatorial Guinea,8214.3838604741,0.03470327274071736,0.011817276781505834,0.036559055147002084,0.020534202134583217
4094526448.03857,1457945103.8084087,5381452439.338903,GRC,Greece,171027.3596896005,0.10577409008793742,0.08590109828195926,0.09405677478550795,0.42753180689654724
3259009167.8234644,432816328.63800395,3370718859.526859,GTM,Guatemala,62753.7646443016,0.08419013375280703,0.025501233130966888,0.05891326704259219,0.15687098506713543
107514049406.15276,49426569651.10241,137212687373.83247,HKG,"China, Hong Kong SAR",244505.6523559535,2.7774153841534135,2.912178659024051,2.3981969513829453,0.6112118174418388
1927916056.772883,384294100.3929647,3306071293.594186,HND,Honduras,19765.2834030225,0.049803944182302926,0.02264233763041002,0.05778335989988266,0.049408979606848084
526767216.66354024,266853017.52492982,769477928.5382255,HRV,Croatia,40863.0475786024,0.01360800174033129,0.015722791774098747,0.013448899352500843,0.10214887605285157
7891841199.652609,6217357597.850928,15716994085.963469,HUN,Hungary,90112.178978652,0.20387029674985455,0.36632232905887435,0.27470088971560813,0.22526116740648455
14230296318.712948,12145911641.648958,26705047534.080063,IDN,Indonesia,627662.3726493294,0.3676118994211486,0.715628556197263,0.4667495754840899,1.5690216395012193
77588075202.3067,36957436034.661354,120677082369.35672,IND,India,1594339.066917459,2.0043363158955336,2.1775060918067726,2.109188418207252,3.9855065489058332
86144959383.44147,65137373114.47161,150665555536.87946,IRL,Ireland,138863.5877552906,2.225386698579219,3.837848129616665,2.6333255537991143,0.3471292586923249
1515242336.57984,261970658.16464153,1615473847.6765559,IRQ,Iraq,132296.5834247191,0.03914332498480494,0.015435126600588153,0.02823517657650394,0.33071315291578585
368813319.66710144,226224534.51804656,917578982.4783857,ISL,Iceland,15029.5224345564,0.00952757145305214,0.01332899018122353,0.016037402666980987,0.03757059043009249
16358097812.16496,9172423064.99754,26611503248.399094,ISR,Israel,246289.9210185995,0.42257949328428174,0.5404327043123057,0.46511461282113875,0.615672107343492
95435044570.46765,48711720853.95852,141278249708.83823,ITA,Italy,1484708.457118386,2.4653778965766935,2.870060271562278,2.46925466028784,3.7114534805334163
251798952.87158787,115958781.90824579,421610862.03661335,JAM,Jamaica,12886.2019128058,0.006504733932747272,0.006832209728155507,0.007368894986011092,0.03221274770197252
637618119.0403779,127787189.62781157,773816038.07307,JOR,Jordan,38549.0883915493,0.016471618200777787,0.007529131176969556,0.01352472062865503,0.0963644731706393
254951136524.12964,72369237617.05554,320072172854.03735,JPN,Japan,3720672.027547258,6.586164438049637,4.263944490704285,5.5942065114559805,9.300884008814196
1804211387.296651,1193624958.1881857,2595319285.996707,KAZ,Kazakhstan,90844.1620879121,0.046608275765080816,0.07032754153588282,0.04536086945506212,0.2270909685674666
744002619.3402143,174763210.5175953,1013852714.5158751,KEN,Kenya,66598.2640293494,0.019219853890906392,0.010296925229576743,0.017720070466071096,0.1664814109760966
296806997.67933995,87390033.7966913,331488443.53126216,KHM,Cambodia,16279.5619912528,0.007667428824718879,0.005148959218302512,0.005793739557986081,0.040695421868387024
128345497.74740434,6916522.053105823,131503372.54201818,KNA,Saint Kitts and Nevis,861.9244340741,0.0033155551474379524,0.0004075166061473729,0.0022984098129907146,0.0021546266712927035
80019694896.82365,32867612875.66397,110833167237.0746,KOR,"Korea, Republic of",948007.8450104675,2.0671524593229744,1.9365365928735432,1.9371369285691762,2.3698167805725174
1029223861.4645324,309988695.2238217,1375317823.6018906,KWT,Kuwait,77606.5220799548,0.026587987359406304,0.018264315511715663,0.024037740786743672,0.19399970081989965
249820911.8168171,59266918.927086085,268879089.37462723,LBN,Lebanon,52179.9006289798,0.006453635107185848,0.0034919651050822845,0.004699456185651726,0.13043858737033703
96336758.71921094,29754573.25562921,103762803.98947053,LBY,Libya,48885.611228567,0.00248867191966169,0.00175311849183688,0.0018135614494345276,0.1222035687022434
103239963.12814297,23061670.64888925,137183838.6708666,LCA,Saint Lucia,1594.7082607407,0.002667002716717747,0.0013587773859122891,0.0023976927350977876,0.003986429454472707
625128652.7820839,195352108.6270972,703487884.3557373,LKA,Sri Lanka,65456.0575116503,0.016148977244388834,0.011510008599726724,0.01229552843754382,0.16362613906377105
350879427.34970564,515457296.85767055,923714216.2917727,LTU,Lithuania,34444.9447120487,0.00906428438782478,0.030370380751552975,0.016144633997471583,0.08610499207799732
18516760002.78184,14288044200.899652,46336672145.79603,LUX,Luxembourg,30035.4722515727,0.47834431295692376,0.8418414972912097,0.8098701949807549,0.07508225435983737
161482717.3233795,227006780.4174449,433235339.76518327,LVA,Latvia,22030.5554333433,0.004171590465117244,0.013375079558463695,0.007572067065675439,0.05507167501413824
7145846370.987244,310767516.61427236,6544761549.96305,MAC,"China, Macao SAR",16700.6787969215,0.18459897802380623,0.018310203119301458,0.11438903717327079,0.0417481237820972
1799157808.8872738,1291751148.1933744,3639366099.7465506,MAR,Morocco,80341.7716718382,0.04647772644155747,0.0761090675135424,0.0636086709795256,0.2008372395765835
103411010.11414333,18108071.724113848,135239981.51129988,MCO,Monaco,5045.1138246593,0.0026714213813755702,0.0010669148274558646,0.0023637180903093215,0.012611705129343093
202090169764.82007,53344373458.29535,259509732078.80096,MEX,Mexico,836184.0762749452,5.220604652054573,3.1430128989498227,4.535698995749525,2.0902812840984613
41571998.48880344,41325785.35793671,119652566.24309403,MKD,North Macedonia,8788.5868775818,0.0010739313493497483,0.0024348861560961606,0.002091281973127929,0.021969586823179517
2362198963.841022,4443063529.346565,5749846013.453211,MLT,Malta,7486.2135228573,0.06102279449840766,0.26178217266920034,0.10049554049485507,0.018713932086944118
894355275.5046315,1166572208.2980196,1900756460.1290112,MMR,Myanmar,50112.0814505488,0.023103920974100856,0.06873361257309671,0.03322133277357669,0.12526948184655168
166741529.0175318,114449395.89727277,423704137.12434447,MOZ,Mozambique,10975.5297707367,0.004307441589527303,0.006743277767867484,0.00740548115038032,0.02743647614654273
506294153.7801801,629156026.564635,3163078952.6037498,MUS,Mauritius,10887.3240163132,0.013079120165066852,0.03706942979638955,0.05528414643210699,0.027215980632633176
27802844599.575912,18807254555.144714,47991215630.592384,MYS,Malaysia,202903.320227489,0.7182321635228975,1.1081101872321362,0.8387882288529335,0.5072148881886872
150817600.37572968,280460321.04925096,300929618.8191551,NAM,Namibia,10927.574566483,0.003896078008393586,0.016524524510360104,0.005259633844694752,0.02731659839621151
3854131348.2257833,2979034517.9979863,11069522173.527014,NGA,Nigeria,350182.546361129,0.09956395241585642,0.17552261484155493,0.19347259235213474,0.8753814422506747
1176829932.9318871,206401288.6041006,1198004679.9871168,NIC,Nicaragua,11273.1554957942,0.030401101793773595,0.01216101849897486,0.020938669931156218,0.028180476780380877
122676624216.74107,87036910807.98134,233535201785.20175,NLD,Netherlands,542991.0684034333,3.169110876741706,5.1281534606100205,4.081717366528894,1.3573614948189041
17090782423.991127,8649184267.778223,25948611872.9693,NOR,Norway,257862.2186810971,0.44150696856642857,0.5096038430421099,0.4535286282734959,0.6446003755373739
10537138231.153145,1537498759.509076,12060332326.746346,NZL,New Zealand,143744.1046970989,0.27220637665314296,0.09058834362417498,0.21078992600639143,0.35932950683102893
899468909.0696985,388140423.04347277,1626250657.8211184,OMN,Oman,46743.6948452536,0.02323602170522379,0.02286896025094789,0.02842353316166366,0.1168492360197926
1948804691.7156239,721881902.081102,2299948056.266612,PAK,Pakistan,253456.2163153351,0.050343561249694434,0.04253277304931046,0.040198384875665745,0.6335863123135516
3518165263.645553,3000204634.3641567,8450386194.929978,PAN,Panama,36460.508763,0.09088492509783672,0.17676994318187486,0.14769545585443017,0.09114347096338077
7998938239.6919985,1180591848.6560884,7834589781.124238,PER,Peru,150000.8183314382,0.2066369395118532,0.06955963990507946,0.13693259484990825,0.3749699522555396
16332936901.14505,8437879483.380422,25506967386.559273,PHL,Philippines,267046.2497875958,0.4219295103124561,0.49715391402586007,0.4458095865348993,0.6675584883251858
1066587096.3016378,115301935.42469394,1068138863.210293,PNG,Papua New Guinea,16139.2329372869,0.027553193523730857,0.006793508796143486,0.018668881241466657,0.04034462925771345
23687514754.48764,14424754610.534603,40317389576.81572,POL,Poland,361720.6119196679,0.6119206583219806,0.8498963783039054,0.7046654549328312,0.9042241375088236
12684316688.160517,13916999993.91042,69332501916.78682,PRI,Puerto Rico,69583.1,0.3276745365071776,0.8199798340445789,1.2117902353707557,0.17394286227919856
7744923351.70747,5301189059.681183,12781278885.352026,PRT,Portugal,171258.7754759254,0.20007496122539625,0.3123423243010956,0.22339059633833844,0.4281102968495666
661182064.6573997,456620602.1506519,1714673399.7447412,PRY,Paraguay,26580.5164330643,0.017080346691887207,0.026903764154391017,0.02996898172165297,0.06644560402204669
2510540975.0537086,376043141.8483267,2751359905.359946,QAT,Qatar,68660.0973346154,0.0648549204980707,0.02215619696639469,0.048088140123767,0.17163555309768283
4973617110.164096,4394516315.041076,9232946297.211773,ROU,Romania,146050.8312427378,0.12848367960241552,0.25892180500756634,0.16137300482956984,0.36509582965717263
44106873502.99024,19393312131.23558,62735177649.63617,RUS,Russian Federation,915632.8062501061,1.139414892200155,1.1426402866927836,1.096482509477598,2.288886110504969
25225078427.623676,13177340117.05992,36494363108.335594,SAU,Saudi Arabia,442690.3310029333,0.6516406114208644,0.7763995952478057,0.6378467765930771,1.1066311112608673
50077547.16979516,54907302.38731152,130159801.51177895,SEN,Senegal,16303.2373545305,0.0012936555796967107,0.003235099570243846,0.0022749269411779394,0.04075460521109557
110888721231.7037,62147895493.71113,189776586811.32684,SGP,Singapore,149083.6684321459,2.86459343666399,3.6617102145183127,3.3169063345783587,0.3726772737370203
2241198453.9467454,323002551.23473793,2731389930.955617,SLV,El Salvador,24175.56,0.05789698276006252,0.019031082738616603,0.04773910584237306,0.060433727494211976
407486425.4925101,180019050.0714608,599559923.9662759,SRB,Serbia,41566.8542002353,0.010526615574874007,0.010606595592947394,0.010479080392251868,0.10390824202329378
4203606875.910531,2413311286.2156677,5966653627.659314,SVK,Slovakia,66349.2967756599,0.10859196979905437,0.14219060062045796,0.10428489386572161,0.16585904610990715
766215609.7643696,242972041.4272884,932325868.728086,SVN,Slovenia,32672.991443339,0.019793683094372065,0.014315741488409668,0.016295148057172703,0.08167548802623265
23695876515.72886,16645867233.20797,40265244397.07536,SWE,Sweden,372417.6715113986,0.6121366680847814,0.9807627690871882,0.7037540639129763,0.9309644977882132
35877728866.62902,17303484953.047077,53853302751.691505,THA,Thailand,276437.3309257844,0.9268310202532274,1.0195091417978581,0.9412455141931678,0.6910341818926284
976656005.8460267,184004429.07769236,1416858399.6072237,TTO,Trinidad and Tobago,18278.6379050727,0.025229999526995277,0.010841411315988597,0.024763785037034188,0.045692683938677627
374146623.9672963,108596924.41939467,594029098.1880287,TUN,Tunisia,38586.5054856381,0.009665346948380893,0.006398454271907079,0.010382412877214536,0.09645800790025003
24232600066.70148,13140931572.010698,39318484384.6601,TUR,Turkey,644796.5469877567,0.626001872267329,0.7742544294261251,0.6872066365655359,1.611853409388115
46040533121.877335,19458985171.92828,64961661881.513466,TWN,"China, Taiwan Province of",357747.8035802677,1.1893672100867687,1.1465096959786905,1.135396897056371,0.8942929666664503
77677175.64401253,46263673.50973076,251091662.64073023,TZA,"Tanzania, United Republic of",35210.8489975075,0.0020066380517049045,0.002725823046877971,0.004388568370664477,0.0880195889218374
135676538.67860076,12053695.741657048,145214344.8854127,UGA,Uganda,24164.1145313824,0.0035049382650549333,0.000710195260342932,0.0025380495482350183,0.06040511627149451
7890429491.246154,2640308615.185278,14883086617.448452,UKI,"United Kingdom Islands, Caribbean",4822.4787807740995,0.20383382802164943,0.1555651233062745,0.2601258938678876,0.012055165153730524
1463769737.740746,762501839.640643,2161417474.190522,UKR,Ukraine,79539.0170517299,0.03781363097116029,0.0449260711504492,0.03777715382213315,0.19883052478046936
2171157332.3265386,519716590.5016506,3117676476.6652136,URY,Uruguay,44192.3141257716,0.056087607243227144,0.030621335332056396,0.05449060407487305,0.11047133010426625
1318636885.5613296,478893207.719239,2113311929.1928928,VEN,Venezuela (Bolivarian Rep. of),274303.2330019446,0.03406440732443095,0.028216050381728933,0.03693636734993457,0.6856993936860554
13078778106.490269,8770446024.794292,20847613674.58242,VNM,Viet Nam,154064.4413858542,0.33786467647284174,0.5167485003272646,0.36437361963313397,0.3851281404551004
22507246429.34384,3204043795.512635,27107301760.927773,ZAF,South Africa,237307.939576745,0.5814307323840243,0.18878000293638025,0.47378015610291285,0.5932190754875556
371712468.46475583,195420655.46156022,569353622.799494,ZMB,Zambia,14140.3999521836,0.009602465297308129,0.01151404733091677,0.009951136069046764,0.035347974457238286
92850120.32972443,130438494.18926868,355124997.2582705,ZWE,Zimbabwe,20850.865043,0.0023986014297542983,0.007685344173682677,0.006206858141800954,0.052122701440101185
