UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,COUNTRY_NAME,CONS_2016_x,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,CONS_2016_y,SHARE_OF_CONS_2016
4374506352.437598,329412401.9472766,4010658342.75709,DOM,Dominican Republic,61147.6191355033,0.03515992446035264,0.005932049336417364,0.02211038316074397,61147.6191355033,0.10873181192507239
15826895909.662321,4928087774.634883,20820376035.8539,DZA,Algeria,101466.438562272,0.1272080595597968,0.0887448670436164,0.11478077970287553,101466.438562272,0.18042615346987645
9490912858.45474,1344604640.6512277,11010725175.453753,ECU,Ecuador,74486.286,0.07628284251481571,0.02421360282481243,0.06070109485805115,74486.286,0.13245043641685675
20115631026.283085,4998849571.894768,25517351017.69374,EGY,Egypt,255431.1846490547,0.16167860105228368,0.09001914351286233,0.14067476210415764,255431.1846490547,0.4542040380593283
233784630012.01343,94186531598.18622,326941308199.71985,ESP,Spain,951891.1084252169,1.8790348599296354,1.6961084311449155,1.8023967582342906,951891.1084252169,1.6926390011208974
1217558049.507333,484157266.7351171,1708423667.5773435,EST,Estonia,17125.8854012697,0.009786075410067152,0.00871869054073251,0.009418379393805763,17125.8854012697,0.030453001716628052
1653392883.0236323,57563491.04692701,1566007860.5019052,ETH,Ethiopia,55995.2511488304,0.01328908091263878,0.0010366017394859452,0.00863325441095323,55995.2511488304,0.09956994569354802
21670358149.072678,14519183403.93916,33843931114.723938,FIN,Finland,187680.760132273,0.17417465975917826,0.26146104933366904,0.1865784169732986,187680.760132273,0.33373121310635584
329425535.71663284,119685099.69071932,396858046.52656573,FJI,Fiji,3960.7901809215,0.0026477449151842865,0.002155285933384535,0.00218784117699107,3960.7901809215,0.007043019811977923
362951476792.348,197159118531.7507,560625735063.4569,FRA,France,1927495.897145805,2.917208361048878,3.55043590144519,3.090677079091582,1927495.897145805,3.4274453255551327
1611838504.7774208,366956264.63245654,2707271819.712767,GAB,Gabon,7724.5302502123,0.01295508921565117,0.006608138167352794,0.014924935543869953,7724.5302502123,0.013735647965530607
889988534108.323,358289325747.00256,1298361094729.7583,GBR,United Kingdom,2282494.378618876,7.153248185910593,6.452064173901705,7.157742902065153,2282494.378618876,4.058698490714015
303584614.6198447,122435487.7852917,302095454.3765291,GEO,Georgia,12881.597988782,0.002440049518138463,0.0022048148453952905,0.0016654238971630735,12881.597988782,0.022905871227902008
3987075364.853047,1189777752.8722494,5357636165.241668,GHA,Ghana,44807.4212404727,0.032045962984566446,0.021425484552763115,0.02953614552166477,44807.4212404727,0.07967590836807928
362116190.7468395,1080352.1272511978,337210991.86586314,GIN,Guinea,8640.5369202365,0.002910494781984922,1.9454950941960247e-05,0.001859012560776565,8640.5369202365,0.015364477777309073
81738.16088440019,446996.54647640645,218015.0451136216,GNB,Guinea-Bissau,1180.9788029085,6.56967285148012e-07,8.049501327914842e-06,1.2018964893816709e-06,1180.9788029085,0.0020999994259921603
1344124671.1959472,215594157.43845472,2095933820.8737054,GNQ,Equatorial Guinea,8214.3838604741,0.010803349703266884,0.0038824135673341774,0.011554686512444847,8214.3838604741,0.01460669857019558
12856828891.02548,4373511014.634941,17289159023.837673,GRC,Greece,171027.3596896005,0.10333626155468788,0.07875806423442316,0.0953135116169724,171027.3596896005,0.304118377309218
88065470.83110976,268605.1122415404,71172253.67403263,GRL,Greenland,2160.5890865001,0.0007078227924533292,4.8370333612568905e-06,0.00039236595707245936,2160.5890865001,0.003841928263471697
6461424416.403545,725646574.7519342,6487018716.147896,GTM,Guatemala,62753.7646443016,0.05193344713293968,0.013067423256637747,0.0357623255653204,62753.7646443016,0.11158783663798813
432162386711.0159,185512152222.60638,573289597410.8223,HKG,"China, Hong Kong SAR",244505.6523559535,3.4734883543826736,3.340697657356575,3.1604917640798527,244505.6523559535,0.43477641455951105
2502010545.380068,443451337.2483409,3984011120.6971908,HND,Honduras,19765.2834030225,0.020109812327863977,0.007985659299125127,0.021963479525589455,19765.2834030225,0.03514634106784685
4832354397.116677,1480170556.69365,6029921219.2519655,HRV,Croatia,40863.0475786024,0.0388398602904301,0.026654870055634463,0.03324238995015196,40863.0475786024,0.07266208017283438
47413856.010627136,51233656.10232633,160877928.59728983,HTI,Haiti,14009.4818830318,0.0003810870213455628,0.0009226142485451525,0.0008869049266728642,14009.4818830318,0.024911458055266848
26871314672.383293,17691927956.400368,46088309083.62407,HUN,Hungary,90112.178978652,0.21597714528518094,0.3185957446450546,0.25408052393941943,90112.178978652,0.16023617330304754
286606869751.7974,49860965157.46057,288433023799.65,IDN,Indonesia,627662.3726493294,2.303591554890781,0.8978948683382704,1.5901041992118896,627662.3726493294,1.1161001527159435
173659055334.16046,111221874277.9786,289419240786.336,IND,India,1594339.066917459,1.3957778948024466,2.00288040646198,1.5955411209318962,1594339.066917459,2.8350306687282227
128683276363.14726,109918482073.0124,234429242737.5219,IRL,Ireland,138863.5877552906,1.0342868227217832,1.9794089560282506,1.2923864208903018,138863.5877552906,0.24692522326322897
1206245836.5163589,1189948845.823852,2322110612.7326903,IRN,Iran (Islamic Republic of),311432.1566130215,0.00969515393866034,0.021428565589858322,0.012801577945892702,311432.1566130215,0.5537841564236077
3201649143.842804,1311361315.5194373,5399163980.4142685,IRQ,Iraq,132296.5834247191,0.025733130318427506,0.02361495795405888,0.029765084470541565,132296.5834247191,0.23524787114587972
838923463.8341038,368725429.61752605,1504117933.4719555,ISL,Iceland,15029.5224345564,0.006742814672103104,0.006639997241005322,0.008292061049794979,15029.5224345564,0.02672527941041301
26397145700.45355,20229873350.219345,47357526241.301636,ISR,Israel,246289.9210185995,0.21216603063787842,0.36429899443246544,0.2610775990508212,246289.9210185995,0.4379491752882764
286375533409.48364,137580142509.33798,424061392024.4621,ITA,Italy,1484708.457118386,2.3017321980478873,2.4775393647970456,2.337810668483359,1484708.457118386,2.640087104049305
272790370.3082402,154725071.84360763,488050502.5984162,JAM,Jamaica,12886.2019128058,0.002192541978640587,0.0027862847735280597,0.0026905766315727833,12886.2019128058,0.02291405785901129
879448210.4041976,244092427.7584434,1116728110.6746318,JOR,Jordan,38549.0883915493,0.007068530744588739,0.004395609623528167,0.006156417301907599,38549.0883915493,0.06854743141486061
422144334709.05237,158812719415.7094,562689859627.0364,JPN,Japan,3720672.027547258,3.392968651529197,2.859895016871221,3.1020564041529317,3720672.027547258,6.6160451846481605
11117601728.339802,2661880572.704282,13587318889.116228,KAZ,Kazakhstan,90844.1620879121,0.08935729096173245,0.04793507102826083,0.07490561426358057,90844.1620879121,0.16153777508073944
1547774847.9718263,279799353.28419566,1937002302.7338955,KEN,Kenya,66598.2640293494,0.012440180068774856,0.005038618941387561,0.010678511964010427,66598.2640293494,0.11842406983874028
59087293.26242708,82902626.22628842,151305144.31618583,KGZ,Kyrgyzstan,6829.0092181598,0.00047491181868235146,0.0014929081782768525,0.0008341310650567051,6829.0092181598,0.012143245418895008
1076970160.2234123,697839979.9790856,1885812121.784248,KHM,Cambodia,16279.5619912528,0.008656105724571402,0.012566682874383702,0.01039630529913494,16279.5619912528,0.028948081669915818
128345497.74740434,6916522.053105823,131503372.54201818,KNA,Saint Kitts and Nevis,861.9244340741,0.0010315719402511643,0.00012455253600928266,0.000724965755082315,861.9244340741,0.0015326615620419957
274016727707.26633,114180437015.75446,373816242817.51294,KOR,"Korea, Republic of",948007.8450104675,2.2023987784797567,2.0561581216348936,2.060813874941805,948007.8450104675,1.685733838283202
1230356811.6469839,474420648.83449465,1739612774.8873308,KWT,Kuwait,77606.5220799548,0.00988894496236884,0.008543353797443832,0.009590322016221045,77606.5220799548,0.13799879508402987
789724322.4025064,857059529.073029,1508046229.9769542,LAO,Lao People's Dem. Rep.,12591.6798875613,0.006347378488707175,0.015433904068741068,0.008313717379871409,12591.6798875613,0.022390343053603882
1279004243.634481,178672717.9161634,1222488129.1174288,LBN,Lebanon,52179.9006289798,0.010279946802591892,0.003217533315336753,0.006739462361101069,52179.9006289798,0.09278554458328869
1476640476.7250977,1626235811.5923138,3131394815.359294,LBR,Liberia,2358.0,0.011868440329918153,0.029285209087417278,0.017263085827342057,2358.0,0.004192961494562211
3167691067.237097,174303185.28510803,3146979641.802928,LBY,Libya,48885.611228567,0.025460193600068366,0.0031388468937227467,0.017349003513346086,48885.611228567,0.08692768681913464
103934285.20976251,24517145.53498108,140684826.54684702,LCA,Saint Lucia,1594.7082607407,0.0008353677700752922,0.0004415040722264915,0.0007755822496002595,1594.7082607407,0.002835687163844796
1066984186.3975645,329066500.1395556,1243330364.6586869,LKA,Sri Lanka,65456.0575116503,0.0085758438488093,0.005925820346322191,0.006854363650206363,65456.0575116503,0.11639301472951623
536178542.4472612,132609754.01473212,628487279.3120458,LSO,Lesotho,2469.4062968546,0.004309514155626456,0.0023880327475693124,0.003464791405714731,2469.4062968546,0.0043910625602802365
1941292164.2781894,1296232967.2862046,3181619624.339196,LTU,Lithuania,34444.9447120487,0.01560306017465528,0.023342527081488384,0.01753997048712024,34444.9447120487,0.06124950248513335
45543925021.73027,30004872483.198734,99124382570.02875,LUX,Luxembourg,30035.4722515727,0.36605752383916407,0.5403269058817481,0.5464634211870707,30035.4722515727,0.05340864233326382
736298481.7744732,418828293.3138905,1260628392.6102126,LVA,Latvia,22030.5554333433,0.005917970375111509,0.007542248211477885,0.0069497260553895894,22030.5554333433,0.03917441502791635
50421115367.370125,4835696840.820795,52288062762.790855,MAC,"China, Macao SAR",16700.6787969215,0.40525775131989544,0.08708109368723085,0.28825918430727715,16700.6787969215,0.02969690548284283
14278020550.625938,5425663007.79823,22669295538.358837,MAR,Morocco,80341.7716718382,0.11475903417619548,0.09770518794913216,0.12497369945321593,80341.7716718382,0.14286257634644894
918254785.6979336,35129619.34282367,787359539.7021633,MCO,Monaco,5045.1138246593,0.007380437082347841,0.0006326132042367526,0.0043406392717347,5045.1138246593,0.00897114843192533
95475459.6912543,157322433.65117893,228723324.70753077,MDA,"Moldova, Republic of",8155.156366187,0.0007673802893648514,0.0028330579924352975,0.0012609302301243306,8155.156366187,0.014501381096503804
431874670.30217147,58539768.79935285,430584434.4121889,MDG,Madagascar,10223.4078694137,0.0034711758449505322,0.0010541825219920137,0.002373771589170327,10223.4078694137,0.018179116004943145
339255293490.5568,106411668245.03717,451803869173.329,MEX,Mexico,836184.0762749452,2.7267512105122487,1.9162583505312865,2.490752342185726,836184.0762749452,1.486890430104714
168662027.21553308,114725709.9897347,311242753.71238196,MKD,North Macedonia,8788.5868775818,0.0013556144758879228,0.0020659773821252243,0.0017158521001953695,8788.5868775818,0.015627738070108234
146646107.17994496,49855668.07486596,162522824.3121113,MLI,Mali,13032.2777977368,0.0011786623759223796,0.0008977994786228116,0.0008959730824233653,13032.2777977368,0.023173807884795762
4782057507.971897,5902440231.388451,9952605780.226313,MLT,Malta,7486.2135228573,0.03843560100253679,0.10629097887897687,0.054867781905691713,7486.2135228573,0.013311876607892948
2665638428.8382697,2868819578.8064337,5525464263.453975,MMR,Myanmar,50112.0814505488,0.021424965069336614,0.05166162287199989,0.030461366081355266,50112.0814505488,0.08910857842854805
260209574.60108995,55316739.365403704,289160557.2830798,MNE,Montenegro,4215.1016948196,0.0020914243230523064,0.0009961422979388474,0.0015941150230483186,4215.1016948196,0.0074952328677025
15761557.648692107,55778388.73928393,206812372.00900477,MNG,Mongolia,7771.9555921852,0.00012668290583158162,0.001004455666973514,0.0011401372035988375,7771.9555921852,0.01381997902268023
2017044994.3763845,552682253.3235606,3277088077.7756367,MOZ,Mozambique,10975.5297707367,0.01621192059668354,0.009952686585863336,0.018066279113995762,10975.5297707367,0.019516528291399573
4550881.801394702,0.0,4204006.6729063075,MRT,Mauritania,4736.6945334579,3.657753526312059e-05,0.0,2.317629436477598e-05,4736.6945334579,0.008422721709199445
1810279539.0663488,917059931.950236,5600021787.638909,MUS,Mauritius,10887.3240163132,0.014550051301269145,0.01651438964842327,0.03087239471714579,10887.3240163132,0.019359682094666514
198428227.80377638,39352376.960853,197639113.76060084,MWI,Malawi,6983.6638584536,0.0015948591539922663,0.0007086565055144366,0.0010895658915171316,6983.6638584536,0.012418250063384945
101937395590.9305,59334213202.37734,160467653917.6494,MYS,Malaysia,202903.320227489,0.8193178475246773,1.0684888546192115,0.8846431208562747,202903.320227489,0.36079974929291225
3212763608.1617827,1000173242.7649496,3758975324.696605,NAM,Namibia,10927.574566483,0.025822462392583675,0.01801109182888575,0.020722878295259893,10927.574566483,0.019431255040806002
1284907779.5700786,141699642.61992127,1501813166.7141309,NCL,New Caledonia,7869.69426139,0.010327396242785055,0.002551723207763796,0.00827935508689398,7869.69426139,0.01399377651059604
691593.7648830301,7879860.148635693,33947272.721138924,NER,Niger,8797.4765467681,5.55865795393998e-06,0.00014190030153526963,0.0001871481295538799,8797.4765467681,0.015643545551277678
9635845781.432152,5205993229.895786,20314066466.63795,NGA,Nigeria,350182.546361129,0.07744773523942322,0.09374938072228191,0.11198954255011917,350182.546361129,0.6226895389991348
1898666065.879056,266300841.273246,1949547921.6206625,NIC,Nicaragua,11273.1554957942,0.015260454568672343,0.004795538113999672,0.010747674783894105,11273.1554957942,0.02004576205092343
315300193323.3806,198952939656.36008,540126868209.14276,NLD,Netherlands,542991.0684034333,2.5342130257525524,3.5827389821701034,2.9776687493423104,542991.0684034333,0.9655388641674263
49290552850.73661,24599139332.8708,73234029571.299,NOR,Norway,257862.2186810971,0.39617089911761433,0.4429806142494597,0.40373233415677806,257862.2186810971,0.458526867613325
37974825713.410164,5005258570.696311,47626092344.53139,NZL,New Zealand,143744.1046970989,0.3052211828963402,0.09013455658432853,0.2625581787808601,143744.1046970989,0.2556036878987509
2304613158.7266026,562758679.604053,3003485257.568788,OMN,Oman,46743.6948452536,0.018523238519475422,0.010134142588968588,0.01655793243581052,46743.6948452536,0.0831189620863929
6308948884.839088,4107075054.178486,9356851476.618513,PAK,Pakistan,253456.2163153351,0.05070793098553002,0.07396009289794506,0.05158344432400296,253456.2163153351,0.4506921779336855
7865009137.806983,4619758134.449576,14744990638.152462,PAN,Panama,36460.508763,0.06321470467431936,0.08319247549233595,0.08128775000241382,36460.508763,0.0648335493279928
77489598385.83583,3764075362.76882,60025094799.39532,PER,Peru,150000.8183314382,0.6228196295087942,0.06778336403227313,0.3309127160311179,150000.8183314382,0.266729285588016
43012400116.67724,29363137851.6946,73060945351.16049,PHL,Philippines,267046.2497875958,0.3457104909947454,0.5287705665561284,0.4027781370900417,267046.2497875958,0.4748577788917011
4296319676.5058565,302045968.0345251,3939951838.9039717,PNG,Papua New Guinea,16139.2329372869,0.03453150209721348,0.005439235358641779,0.021720584838737227,16139.2329372869,0.028698550575832964
89042671292.26526,43805721564.60904,129109915938.5788,POL,Poland,361720.6119196679,0.7156770031067675,0.7888522107926399,0.7117708533833889,361720.6119196679,0.6432063602920476
13651507672.335659,13917599682.369781,70104155374.16733,PRI,Puerto Rico,69583.1,0.1097234613139342,0.25062774647306124,0.3864776313550594,69583.1,0.12373166198993714
32911540629.605152,17756834401.228386,51295615999.44681,PRT,Portugal,171258.7754759254,0.26452522620430935,0.31976457809120057,0.28278791841303685,171258.7754759254,0.30452987751332916
5765978082.452394,1209010627.6501503,6937460006.598195,PRY,Paraguay,26580.5164330643,0.04634382430513731,0.021771829624743454,0.03824556613884418,26580.5164330643,0.04726508986828527
529224743.3989335,11431147.618167263,455095666.5275303,PYF,French Polynesia,5274.9698111313,0.004253623266562954,0.0002058517871275874,0.002508899712160622,5274.9698111313,0.009379875022498574
4871045933.460746,608290839.5787523,5015622395.450635,QAT,Qatar,68660.0973346154,0.03915084200711098,0.01095408445444454,0.02765065569678685,68660.0973346154,0.12209039200039688
26373117052.13094,14710467374.901472,41497932653.06023,ROU,Romania,146050.8312427378,0.21197290131268345,0.26490568574172957,0.22877420935016846,146050.8312427378,0.25970547567837277
104266159338.60645,61955671858.69727,165156829830.4753,RUS,Russian Federation,915632.8062501061,0.8380351954623866,1.1156960089058834,0.9104941077217972,915632.8062501061,1.628165012622831
30063599.837013796,10539423.202262437,36986785.03171454,RWA,Rwanda,8043.1727668279,0.00024163501298533167,0.0001897936387446919,0.00020390467575283282,8043.1727668279,0.014302253479822214
61039689359.34164,37354065679.8773,93674243110.04681,SAU,Saudi Arabia,442690.3310029333,0.49060412628317407,0.67267097176345,0.5164173136802291,442690.3310029333,0.7871855436430444
62674474.56752951,151550948.36228034,184917977.53066164,SDN,Sudan,86726.3070861672,0.0005037436487339207,0.002729125246504156,0.0010194354609877085,86726.3070861672,0.154215464876114
59355595.59229215,82133235.23161542,148567174.67971042,SEN,Senegal,16303.2373545305,0.00047706828821069867,0.0014790530067277075,0.0008190368953291141,16303.2373545305,0.028990180858462538
321501277599.6184,155147377007.9261,489226938068.31555,SGP,Singapore,149083.6684321459,2.584053999146798,2.7938896331355063,2.6970622099443093,149083.6684321459,0.26509842290248836
51315290.11770184,1968064.4789516935,47124323.42137305,SLB,Solomon Islands,1270.0686661433,0.0004124446460556864,3.544085018468898e-05,0.0002597919737838126,1270.0686661433,0.0022584177322259734
156762802.8105467,1015230.1971479757,147130156.89725432,SLE,Sierra Leone,4276.2955828269,0.001259974923099761,1.8282237042995186e-05,0.0008111147511164847,4276.2955828269,0.007604046954266181
2786119162.964772,401526986.1587317,3360816336.329063,SLV,El Salvador,24175.56,0.022393324278246023,0.007230686755314681,0.018527865147954826,24175.56,0.04298863112361255
2007862859.4421954,541269862.2900482,2512540634.922337,SRB,Serbia,41566.8542002353,0.01613811954471091,0.009747172566788493,0.013851400791941366,41566.8542002353,0.07391357892776423
35786062.22860761,4170246.3904597424,37397928.3387584,SSD,South Sudan,5643.2513411609,0.0002876290816197348,7.509768055782863e-05,0.00020617127023080226,5643.2513411609,0.01003474791247846
15725692202.946316,8082168046.726896,24546706116.42784,SVK,Slovakia,66349.2967756599,0.12639463870803377,0.1455434565152573,0.13532368783008766,66349.2967756599,0.11798135986922076
3639017530.542507,1525694845.0184314,4969590453.76622,SVN,Slovenia,32672.991443339,0.029248461694992754,0.02747467016865849,0.027396885921030845,32672.991443339,0.05809864081173919
77169235499.85822,45113473524.142456,120871342635.35056,SWE,Sweden,372417.6715113986,0.6202447252879792,0.8124021715648829,0.6663523717116169,372417.6715113986,0.6622277169388517
579512186.8119577,143664150.49166137,686819070.1085408,SWZ,Eswatini,3340.4679563854,0.004657806634755106,0.0025871000106651265,0.003786369095644869,3340.4679563854,0.0059399718044711195
1572527165.4197557,3048755580.0116262,4558591237.927034,SYC,Seychelles,1106.3160839245,0.012639125856384218,0.0549019053575321,0.025131085804354067,1106.3160839245,0.001967235258995031
77700697.71780986,83346336.71704763,68045428.93987413,SYR,Syrian Arab Republic,9541.3721475021,0.0006245163321691302,0.0015008985044051653,0.0003751280656740089,9541.3721475021,0.016966329949009606
193694879.11310208,4475641.750776033,187315682.52593848,TCD,Chad,8720.1029970842,0.0015568150482119924,8.059723167915876e-05,0.0010326537836722472,8720.1029970842,0.015505961024338665
262632752.16832724,2205565.6741241077,252037594.60229015,TGO,Togo,5635.5490314496,0.002110900518388177,3.9717765075848255e-05,0.0013894596126924207,5635.5490314496,0.010021051776753831
172920253160.35437,76763774357.61511,262021034922.0496,THA,Thailand,276437.3309257844,1.3898398011001272,1.3823599052347328,1.4444973825216394,276437.3309257844,0.49155686354171557
171080990.96573812,60523281.55324826,200154449.56420854,TJK,Tajikistan,6395.0584984701,0.0013750568028334873,0.0010899015642805425,0.0011034327018117907,6395.0584984701,0.011371600525681914
