AFFILIATE_COUNTRY_CODE,OTHER_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES
ARE,LKA,United Arab Emirates,20697220.837383106,29258004.72687186,60369113.096868284
ARE,MYS,United Arab Emirates,47512413.08490581,67164496.02317838,138582965.39249083
ARE,NLD,United Arab Emirates,42907383.68565626,60654734.4958108,125151135.93084756
ARE,OAFR,United Arab Emirates,77497918.23182908,109552604.94946098,226043903.5398857
ARE,OASIAOCN,United Arab Emirates,127946321.28917256,180867475.03331885,373190487.79164034
ARE,OMN,United Arab Emirates,67614460.68320355,95581151.97287457,197216092.73238844
ARE,PAK,United Arab Emirates,130072031.58843616,183872421.56563205,379390704.06587744
ARE,QAT,United Arab Emirates,77342645.76962993,109333108.69589779,225591008.87808654
ARE,RUS,United Arab Emirates,20530742.416114938,29022667.505770724,59883533.186372586
ARE,SAU,United Arab Emirates,182254061.27651107,257637980.87753144,531593885.18929213
ARE,SGP,United Arab Emirates,158995534.18127877,224759262.47185662,463754020.9045863
ARE,THA,United Arab Emirates,119522335.76045777,168959160.851684,348619626.8482798
ARE,TUR,United Arab Emirates,73299135.43004355,103617121.72555575,213797003.54197156
ARE,TWN,United Arab Emirates,63392504.8788708,89612910.92977275,184901602.32595718
ARE,USA,United Arab Emirates,269507007.0743196,3066456365.5318856,776416840.8428087
ARE,ZAF,United Arab Emirates,23000710.457406476,32514263.657501563,67087871.450042196
ARG,ARG,Argentina,22785436131.022793,510570121.7397035,24279351166.025486
ARG,AUS,Argentina,23743064.735908303,68119981.76053558,83646326.85474715
ARG,BEL,Argentina,14434522.252223454,41413330.73385528,50852523.873027064
ARG,BGD,Argentina,16842732.089204162,48322599.27165142,59336597.40774043
ARG,BOL,Argentina,31479183.67468601,90315274.8647942,110900514.15271413
ARG,BRA,Argentina,335250124.61047333,961848549.3637381,1181079267.2797549
ARG,CAN,Argentina,45204481.963491015,129693808.3224944,159254456.64557087
ARG,CHE,Argentina,45239977.628070064,129795647.07206604,159379507.13902363
ARG,CHL,Argentina,93950339.69281268,269547992.1171049,330985106.9973465
ARG,CHN,Argentina,194633233.79192019,558412002.9731475,685688864.1647618
ARG,COL,Argentina,20110774.867338378,57698769.40450164,70849844.64164488
ARG,DEU,Argentina,70923960.95585567,203484216.56750375,249863650.11988735
ARG,DNK,Argentina,13165939.308512274,37773705.944531456,46383332.35405935
ARG,DZA,Argentina,44343662.40440353,127224076.07367195,156221807.1117685
ARG,EGY,Argentina,69318554.43650243,198878228.9229856,244207836.0981418
ARG,ESP,Argentina,70979262.35931477,203642878.92372724,250058475.82249644
ARG,FRA,Argentina,28635999.34430809,82158043.82147938,100884034.45843893
ARG,GBR,Argentina,39040388.73029343,112008731.72071017,137538483.4516219
ARG,IDN,Argentina,49463870.14340131,141914195.55362204,174260193.26217508
ARG,IND,Argentina,95673018.22727041,274490438.7494915,337054067.90705514
ARG,IRL,Argentina,13020061.633089313,37355175.95694932,45869408.31539953
ARG,ITA,Argentina,46136715.63181063,132368431.04659657,162538696.61175057
ARG,JPN,Argentina,36648238.86628425,105145540.00905521,129110988.87010588
ARG,KOR,Argentina,33801565.05993414,96978297.49324419,119082215.82402593
ARG,MAR,Argentina,15692049.365904368,45021235.82109404,55282765.93106172
ARG,MEX,Argentina,34657359.697586805,99433613.00352444,122097162.66336016
ARG,MYS,Argentina,37104825.87706546,106455509.85466973,130719535.48218991
ARG,NLD,Argentina,45644702.30549196,130956821.41710845,160805343.82145554
ARG,OASIAOCN,Argentina,23499269.720527668,67420522.26843716,82787442.04906131
ARG,PER,Argentina,33072009.04560394,94885166.59619105,116512005.04827808
ARG,POL,Argentina,24644721.96606518,70706879.2295742,86822846.66057426
ARG,PRY,Argentina,36694076.22307861,105277049.565362,129272472.93171398
ARG,RUS,Argentina,24456277.186880887,70166222.19714452,86158959.59422259
ARG,SAU,Argentina,30991292.91292015,88915493.06904478,109181685.07222232
ARG,THA,Argentina,22026197.198860224,63194207.156042576,77597837.96893632
ARG,TUR,Argentina,20808257.048249874,59699878.94829752,73307059.96446924
ARG,URY,Argentina,41729031.8349641,119722576.638707,147010517.5984572
ARG,USA,Argentina,201850781.47008547,2271156748.428336,2171798840.793331
ARG,VEN,Argentina,27138668.423013553,77862130.20701617,95608968.53727739
ARG,VNM,Argentina,90969711.6578838,260996428.54969293,320484415.969662
ARG,ZAF,Argentina,29935341.635917906,85885918.64259678,105461590.52498238
ARM,ARE,Armenia,9216.49138603379,355783.01955668465,200408.15767759198
ARM,ARM,Armenia,2000217.4280307286,5908334.345273369,22166087.713169374
ARM,BEL,Armenia,5676.542244192743,219130.82274892597,123433.67182674221
ARM,CAN,Armenia,31864.664721178124,1230067.5123335435,692881.7577437767
ARM,CHE,Armenia,10087.902032437973,389421.9715250369,219356.56167557536
ARM,CHN,Armenia,62565.92103068424,2415224.120902825,1360465.7609903144
ARM,DEU,Armenia,38393.5285028701,1482100.3926598453,834848.7501070077
ARM,ESP,Armenia,26444.87744658297,1020848.1683180584,575031.0988312105
ARM,FRA,Armenia,5843.585521637784,225579.1726856601,127065.94728635113
ARM,GEO,Armenia,32151.92594623895,1241156.6200832198,699128.1144618967
ARM,HKG,Armenia,15446.70560734697,596287.1697046177,335881.15946677094
ARM,IRQ,Armenia,20531.849355910872,792588.3131620344,446455.15639142663
ARM,ITA,Armenia,3962.47761657552,152963.0086224924,86162.16363853545
ARM,JPN,Armenia,8427.312174996141,325318.43700417323,183247.83656003795
ARM,KOR,Armenia,2543.8588225218427,98200.25162441088,55314.98253077431
ARM,NLD,Armenia,4737.176132005082,182868.59476379538,103007.60901789869
ARM,OASIAOCN,Armenia,11923.007251691728,460262.2998846667,259260.0391195492
ARM,POL,Armenia,4624.443981798447,178516.8102156741,100556.30281170174
ARM,RUS,Armenia,88372.58559453982,3411435.440226394,1921619.2286627393
ARM,SAU,Armenia,6926.879293013965,267397.4213991791,150621.64759049233
ARM,SGP,Armenia,2556.3921276117258,98684.07317245257,55587.51320187989
ARM,SRB,Armenia,6668.649548052032,257429.01210395314,145006.56639768646
ARM,UKR,Armenia,2910.3988848777926,112349.75003018277,63285.21930906714
ARM,USA,Armenia,33947.39674647278,10547757.271998804,3501033.0415316033
AUS,ARE,Australia,140745863.08200127,136587267.85073382,261656511.3245959
AUS,AUS,Australia,83504184237.10573,5573524805.145511,90822157067.06816
AUS,BRA,Australia,79244148.24909762,76902734.22954275,147320474.7884313
AUS,CAN,Australia,107675222.2692881,104493759.9083387,200175851.69567427
AUS,CHE,Australia,68223353.59934016,66207569.215155505,126832038.2764449
AUS,CHN,Australia,3770554383.014174,3659146423.070785,7009727206.29342
AUS,DEU,Australia,170266070.88934284,165235246.85699078,316536664.95259887
AUS,FRA,Australia,78409353.55861133,76092605.08263212,145768532.43217406
AUS,GBR,Australia,499882239.9900863,485112300.37056863,929316429.8031642
AUS,HKG,Australia,398393165.763683,386621907.3903613,740641064.7292222
AUS,IDN,Australia,295915390.0855046,287172025.96011454,550127633.7473513
AUS,IND,Australia,547040176.8903366,530876869.3435816,1016986368.9430157
AUS,JPN,Australia,1491656062.4905703,1447582342.2949696,2773094092.1515317
AUS,KOR,Australia,810563585.1546444,786613994.1254625,1506895018.1132782
AUS,MYS,Australia,240964881.36352015,233845131.023452,447970752.5939121
AUS,NLD,Australia,78265581.96603854,75953081.48603003,145501250.87578285
AUS,NZL,Australia,368294791.67429924,357412845.08759886,684686059.1019349
AUS,OASIAOCN,Australia,70947075.65898785,68850813.90004762,131895630.17420492
AUS,PHL,Australia,70857012.21642268,68763411.54743962,131728195.86627248
AUS,PNG,Australia,73934734.21503808,71750196.59241147,137449898.68119273
AUS,SAU,Australia,89894149.70787108,87238061.81933263,167119580.5403422
AUS,SGP,Australia,378704799.47728837,367515270.07529956,704038999.6782771
AUS,THA,Australia,199745343.4851853,193843500.15781578,371340717.1279789
AUS,TWN,Australia,329629965.2529902,319890442.0331476,612805412.87309
AUS,USA,Australia,426275524.0792876,4008749319.2627587,3861345724.4072084
AUS,VNM,Australia,151443432.76066142,146968758.16991818,281544049.7607288
AUT,ARE,Austria,9446344.661216186,15621113.982626067,32510185.158273466
AUT,AUS,Austria,10900407.672539575,18025650.85402144,37514433.830673054
AUT,AUT,Austria,11864060751.859259,510534883.497006,10785188284.70378
AUT,BEL,Austria,21340685.29906267,35290399.56510445,73445301.36884172
AUT,BGR,Austria,8689703.538977586,14369881.083729327,29906157.477245174
AUT,BRA,Austria,10071726.24552541,16655287.238154087,34662474.94121367
AUT,CAN,Austria,12909942.470464962,21348753.414457172,44430373.350726195
AUT,CHE,Austria,97568642.68935986,161346101.93064657,335788577.82901734
AUT,CHN,Austria,53051698.33476597,87729873.97567357,182580733.36084032
AUT,CZE,Austria,45214248.572569035,74769337.33857171,155607660.48707494
AUT,DEU,Austria,525685764.5773554,869309509.8701978,1809180392.4586082
AUT,DNK,Austria,9866461.245153796,16315847.160277875,33956042.62184336
AUT,ESP,Austria,23185140.557250272,38340515.44138596,79793109.34222876
AUT,FRA,Austria,54327550.049138196,89839708.60164955,186971656.72393104
AUT,GBR,Austria,53746943.65762908,88879578.63116027,184973463.56361413
AUT,HRV,Austria,17741606.42171869,29338719.482301522,61058846.6185638
AUT,HUN,Austria,61159380.59337138,101137285.33306144,210483828.24937418
AUT,IND,Austria,10298037.722872058,17029531.192826107,35441340.02562978
AUT,ITA,Austria,100217819.17943698,165726959.22473776,344905884.18381894
AUT,JPN,Austria,18762356.51538006,31026700.826696757,64571821.82065468
AUT,KOR,Austria,11073646.126097707,18312129.669506144,38110644.7888473
AUT,MEX,Austria,11135957.585386742,18415172.11003599,38325093.567885175
AUT,NLD,Austria,37319501.73319149,61714050.38210194,128437396.14348975
AUT,POL,Austria,33216262.741367612,54928657.05928577,114315842.8700284
AUT,ROU,Austria,29292592.47648198,48440210.719860345,100812286.58595979
AUT,RUS,Austria,26610940.79023315,44005650.24647602,91583214.81517375
AUT,SAU,Austria,8462282.03932299,13993801.52114572,29123472.181725673
AUT,SGP,Austria,10647250.629174199,17607013.25696747,36643178.0540635
AUT,SVK,Austria,26305362.060656708,43500324.6060748,90531546.53127684
AUT,SVN,Austria,23141677.40102113,38268641.8286977,79643528.1754126
AUT,SWE,Austria,20527996.187061056,33946481.92221571,70648381.03035773
AUT,TUR,Austria,17389480.99723775,28756421.0812511,59846984.97690556
AUT,USA,Austria,61982744.36972303,867808802.9520957,1416691765.1629214
AZE,AUT,Azerbaijan,3229101.9561273623,129951.73809960467,5039493.124356622
AZE,AZE,Azerbaijan,1141127446.1226864,3514008.011026699,907614272.4704424
AZE,CAN,Azerbaijan,2362152.903423609,95062.30513237417,3686490.385629927
AZE,CHE,Azerbaijan,2806065.314450393,112927.08306775423,4379281.624054921
AZE,CHN,Azerbaijan,10988014.696791397,442200.84330335807,17148428.655135874
AZE,CZE,Azerbaijan,7887049.436584357,317405.8288301441,12308911.873069376
AZE,DEU,Azerbaijan,31456877.236796364,1265948.2195508427,49093128.27603794
AZE,ESP,Azerbaijan,9773856.849683756,393338.365530083,15253555.032216651
AZE,FRA,Azerbaijan,16114584.004368948,648514.1158662244,25149201.355437618
AZE,GBR,Azerbaijan,4342458.73665729,174757.5852733994,6777051.713917334
AZE,GEO,Azerbaijan,7784376.340895753,313273.86043085495,12148675.260286897
AZE,HRV,Azerbaijan,3847608.1829379904,154842.85652556596,6004763.939503649
AZE,IDN,Azerbaijan,7972490.697400765,320844.32055303466,12442255.648605358
AZE,IND,Azerbaijan,6073698.036940513,244429.45045289412,9478907.731141573
AZE,IRL,Azerbaijan,1639022.5767838887,65960.70224211842,2557938.1260149647
AZE,ITA,Azerbaijan,51569203.56960551,2075347.1792880895,80481400.19996434
AZE,JPN,Azerbaijan,2650596.7931383396,106670.41950036828,4136649.9094634103
AZE,OASIAOCN,Azerbaijan,4262755.743571177,171550.0239687378,6652663.357307553
AZE,PRT,Azerbaijan,8674026.480169564,349076.8742315833,13537106.415718785
AZE,ROU,Azerbaijan,1976287.2800378667,79533.55778616095,3084289.7792699663
AZE,RUS,Azerbaijan,9991765.737557948,402107.8745487962,15593634.211226285
AZE,SGP,Azerbaijan,1357143.3983500102,54616.77762491556,2118023.8089952404
AZE,THA,Azerbaijan,4272806.987164613,171954.5254656791,6668349.815545343
AZE,TUN,Azerbaijan,4177205.99971114,168107.16646233664,6519150.2778722495
AZE,TUR,Azerbaijan,5783621.453937986,232755.63009809147,9026200.146977438
AZE,TWN,Azerbaijan,16425732.988108162,661035.9723434133,25634795.55020403
AZE,USA,Azerbaijan,19367047.606396995,6273325.3377613295,143353558.733633
AZE,VNM,Azerbaijan,1853108.8697220292,74576.37503554668,2892051.577971327
BEL,ARE,Belgium,282632660.72275555,403002439.3496489,681350722.9186383
BEL,AUT,Belgium,205471404.00186753,292979151.1624931,495335851.48217946
BEL,BEL,Belgium,33034508988.361004,30821304585.63691,65798100985.405846
BEL,CAN,Belgium,138659843.77912906,197713368.0868015,334271292.48650396
BEL,CHE,Belgium,588935383.2774296,839755729.126232,1419763547.9293158
BEL,CHN,Belgium,526579294.0259681,750842947.3819665,1269439921.5613823
BEL,CZE,Belgium,181952354.0741615,259443626.75489733,438637798.1516719
BEL,DEU,Belgium,2990915507.628401,4264709684.9337807,7210286447.786688
BEL,DNK,Belgium,235475576.9405142,335761732.8146701,567667778.2667359
BEL,ESP,Belgium,592022995.8773482,844158318.0073328,1427206944.851906
BEL,FRA,Belgium,3325620711.6109557,4741961724.110905,8017169955.570128
BEL,GBR,Belgium,2400214563.571014,3422436464.377778,5786266611.462731
BEL,HKG,Belgium,221411271.45731464,315707612.3779384,533762550.5983504
BEL,HUN,Belgium,159411774.7148175,227303291.51218197,384298572.0968344
BEL,IND,Belgium,516718004.57567096,736781855.8809348,1245667026.1051817
BEL,IRL,Belgium,352662664.5990112,502857361.6987705,850174077.0386605
BEL,ISR,Belgium,262119091.55223298,373752393.0374226,631898068.9039365
BEL,ITA,Belgium,1411269409.7710233,2012311716.7805452,3402187949.975408
BEL,JPN,Belgium,221024200.0533658,315155692.017443,532829426.3789935
BEL,LUX,Belgium,520531015.784813,742218781.7288615,1254859162.4180982
BEL,NGA,Belgium,277433196.7902696,395588587.59329516,668816224.9588864
BEL,NLD,Belgium,3421077331.3878746,4878072145.757843,8247289987.437828
BEL,NOR,Belgium,126647782.04072891,180585516.7980842,305313468.12086684
BEL,POL,Belgium,369194874.82716715,526430437.1980794,890028753.9949323
BEL,PRT,Belgium,155978309.70444897,222407555.9271234,376021418.7736903
BEL,ROU,Belgium,133613582.01998109,190517965.42762908,322106123.43336016
BEL,RUS,Belgium,209819884.49388936,299179596.0837126,505818859.06969607
BEL,SGP,Belgium,132566307.80001459,189024669.98104054,319581429.20643145
BEL,SWE,Belgium,503636403.56279683,718128961.6778883,1214130832.5022838
BEL,TUR,Belgium,235480595.76305267,335768889.09208155,567679877.2872669
BEL,USA,Belgium,339341962.23098105,11296391199.68571,10007219282.825573
BGD,ARE,Bangladesh,2257949.6583174868,87867.85412553402,3522295.059802947
BGD,AUS,Bangladesh,4559051.9585037595,177414.9884010442,7111906.20732821
BGD,AUT,Bangladesh,4682243.441101016,182208.97093404268,7304079.114710675
BGD,BEL,Bangladesh,2805950.998048983,109193.26392940212,4377151.324906729
BGD,BGD,Bangladesh,1049263511.9801961,3124414.1596653145,834176816.2186731
BGD,CAN,Bangladesh,8403107.328667494,327005.9658933021,13108451.431470176
BGD,CHE,Bangladesh,3383428.3531461996,131665.7295185117,5277988.784906909
BGD,CHN,Bangladesh,7317060.293537106,284742.56905237597,11414269.23725603
BGD,CZE,Bangladesh,2763663.1850449448,107547.6384963287,4311184.329457864
BGD,DEU,Bangladesh,37574532.68512216,1462208.6655694575,58614500.267392956
BGD,DNK,Bangladesh,4842389.857724465,188441.05052127398,7553899.977651547
BGD,ESP,Bangladesh,17061619.663187373,663950.9885386009,26615322.63596273
BGD,FRA,Bangladesh,18513133.778876826,720436.4952498496,28879616.253003288
BGD,GBR,Bangladesh,24857149.970172863,967313.1637412985,38775982.54602451
BGD,HKG,Bangladesh,2542546.726587787,98942.91666610604,3966253.0745045883
BGD,IND,Bangladesh,6229167.775677802,242407.3554609663,9717208.176954206
BGD,IRL,Bangladesh,1437862.8411842627,55954.26891662788,2242998.272136604
BGD,ITA,Bangladesh,9923021.603741845,386153.2570269167,15479446.07375445
BGD,JPN,Bangladesh,9214303.470381772,358573.5714795397,14373879.184461141
BGD,KOR,Bangladesh,2417567.290541133,94079.35612799294,3771291.0439993935
BGD,MEX,Bangladesh,1829258.130821918,71185.37209406948,2853556.4792439006
BGD,MYS,Bangladesh,1856400.1370008157,72241.60017728496,2895896.7298003766
BGD,NLD,Bangladesh,7489519.581537826,291453.8026287403,11683297.59929432
BGD,NOR,Bangladesh,1826056.8282680777,71060.79376931526,2848562.598123128
BGD,POL,Bangladesh,6750189.0395832695,262682.8386828822,10529976.795220925
BGD,RUS,Bangladesh,4773358.746115116,185754.71266486065,7446214.696671679
BGD,SAU,Bangladesh,2573028.2853084235,100129.10305662973,4013802.869647849
BGD,SGP,Bangladesh,2940722.608587362,114437.88582406107,4587388.686157177
BGD,SVK,Bangladesh,1678285.9263088058,65310.30592760175,2618046.9548551487
BGD,SWE,Bangladesh,3187048.275755919,124023.62114389533,4971645.11870182
BGD,TUR,Bangladesh,5124991.187914348,199438.44914144947,7994744.734998038
BGD,USA,Bangladesh,17807946.393036775,5577809.285574724,131754445.52292767
BGR,ARE,Bulgaria,5346384.540739507,5962807.1933224695,11295277.500893248
BGR,AUT,Bulgaria,14452913.163548939,16119292.190709928,30534590.92488279
BGR,BEL,Bulgaria,14499886.028804574,16171680.891280001,30633830.241477303
BGR,BGR,Bulgaria,1114141611.3529098,131453774.99244747,1247638843.1632884
BGR,CHE,Bulgaria,6711160.191232734,7484937.523458944,14178631.58463277
BGR,CHN,Bulgaria,12596176.68716757,14048479.376347782,26611873.883684438
BGR,CZE,Bulgaria,10828332.537333226,12076807.916320855,22876959.176642507
BGR,DEU,Bulgaria,74655967.82520221,83263584.68614617,157725256.6211367
BGR,DNK,Bulgaria,4089815.5827667722,4561359.473950387,8640531.107109329
BGR,DZA,Bulgaria,4220281.9016692415,4706868.18154708,8916166.588488225
BGR,EGY,Bulgaria,6548727.905907488,7303777.266095336,13835461.780090585
BGR,ESP,Bulgaria,12630912.053535312,14087219.629852185,26685259.10302831
BGR,FRA,Bulgaria,25675517.323714867,28635830.106030177,54244525.61173932
BGR,GBR,Bulgaria,19265325.401417583,21486561.62120755,40701748.04970538
BGR,GRC,Bulgaria,32207423.257055894,35920845.87484434,68044447.70200723
BGR,HRV,Bulgaria,3296195.5191208203,3676237.3155621006,6963854.320983938
BGR,HUN,Bulgaria,8248037.403926737,9199012.227452759,17425583.701507054
BGR,IND,Bulgaria,3078026.469737246,3432914.0066770343,6502929.758578126
BGR,ISR,Bulgaria,2930268.0254398226,3268119.4417112777,6190761.298056425
BGR,ITA,Bulgaria,43784934.02782472,48833210.105038665,92504191.65213586
BGR,JPN,Bulgaria,2863376.0533453226,3193515.018976388,6049438.992930038
BGR,MKD,Bulgaria,6936454.467781835,7736207.577564619,14654609.575664645
BGR,NLD,Bulgaria,15101417.595497152,16842567.305370394,31904682.706272125
BGR,POL,Bulgaria,11973295.437357398,13353781.722512348,25295916.0596451
BGR,ROU,Bulgaria,41135181.31562448,45877948.57971489,86906073.52857374
BGR,RUS,Bulgaria,20097287.595832635,22414446.64699065,42459430.04668166
BGR,SGP,Bulgaria,4088220.2572364686,4559580.2120070495,8637160.67155017
BGR,SRB,Bulgaria,7288076.817684566,8128370.965992145,15397480.199242756
BGR,SVK,Bulgaria,3474488.3940983065,3875086.8426271416,7340532.70690195
BGR,SWE,Bulgaria,4212704.643164387,4698417.287082956,8900158.155713484
BGR,TUR,Bulgaria,39911349.12958568,44513012.0872638,84320489.93455844
BGR,UKR,Bulgaria,4988922.475185349,5564130.786942725,10540069.34186355
BGR,USA,Bulgaria,38918625.586843684,205727281.09648278,243825823.0871682
BGR,VNM,Bulgaria,2930072.031707792,3267900.8504696093,6190347.223166216
BHR,ARE,Bahrain,13517619.209158245,38051140.23680026,40727673.46502918
BHR,AUS,Bahrain,1454775.0367313316,4095088.645355265,4383138.9051799625
BHR,AUT,Bahrain,768162.9416016267,2162324.249805277,2314423.048127534
