AFFILIATE_COUNTRY_CODE,OTHER_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES
DNK,SGP,Denmark,68058191.60813697,80098229.95664608,78406270.89902557
DNK,SWE,Denmark,520140453.8985139,612157459.6927189,599226520.2802291
DNK,TUR,Denmark,38106876.469682544,44848287.65319719,43900932.554905154
DNK,USA,Denmark,305490557.58900636,1447259881.6328142,1028672922.528064
DNK,ZAF,Denmark,24030242.563305546,28281384.63966338,27683981.364596903
DOM,AUS,Dominican Republic,2625474.0596565194,7734980.404722487,7946648.2357608825
DOM,CAN,Dominican Republic,24766186.35720648,72964333.99070008,74961003.86067717
DOM,CHE,Dominican Republic,7083596.497806616,20869175.95089977,21440261.19972453
DOM,CHN,Dominican Republic,8777471.73248058,25859547.76587093,26567194.598937735
DOM,COL,Dominican Republic,2019931.918844367,5950976.26414131,6113824.800593027
DOM,DEU,Dominican Republic,10385528.378075954,30597087.105715428,31434376.75932664
DOM,DOM,Dominican Republic,1874002166.87624,379264223.04407585,2891160854.299309
DOM,ESP,Dominican Republic,5909287.349827371,17409511.88935724,17885923.389870875
DOM,FRA,Dominican Republic,7485554.974816084,22053396.732569605,22656888.197210196
DOM,GBR,Dominican Republic,7396150.452181801,21789999.64124195,22386283.241336547
DOM,IND,Dominican Republic,14675925.309002154,43237141.98157174,44420326.887631856
DOM,ITA,Dominican Republic,4647586.391445506,13692380.442634787,14067072.596770765
DOM,JAM,Dominican Republic,2120922.9923456595,6248508.807535238,6419499.32558591
DOM,JPN,Dominican Republic,5267665.3330873465,15519211.846792014,15943895.264093274
DOM,KOR,Dominican Republic,4412899.21138849,13000962.170074103,13356733.654934194
DOM,MEX,Dominican Republic,4573339.65173342,13473640.107084624,13842346.429329129
DOM,NLD,Dominican Republic,5226028.004154823,15396542.981634693,15817869.563977724
DOM,OAMR,Dominican Republic,23991289.09339062,70681388.12450749,72615585.15362515
DOM,SAU,Dominican Republic,2051612.5806392697,6044311.521936342,6209714.178830927
DOM,SGP,Dominican Republic,2900148.820920843,8544207.175879132,8778019.507162718
DOM,TWN,Dominican Republic,2637163.8068399695,7769419.886258244,7982030.15411966
DOM,USA,Dominican Republic,88921510.20791623,1174974435.164797,762946471.701192
DZA,AUS,Algeria,1586131.715785582,2383196.246990822,2764893.2185490904
DZA,AUT,Algeria,826503.1690022661,1241838.3863641839,1440733.442463121
DZA,BEL,Algeria,1837920.7010065927,2761514.4904509117,3203803.5882330667
DZA,BRA,Algeria,10342328.358020542,15539565.77671338,18028410.412899505
DZA,CAN,Algeria,3108655.5444670888,4670820.306428249,5418907.237123802
DZA,CHE,Algeria,810142.3460564872,1217255.9059471965,1412213.7880343827
DZA,CHN,Algeria,2757440.5275992984,4143112.3602621392,4806680.642871884
DZA,DEU,Algeria,6796993.68546243,10212625.90036006,11848298.322531337
DZA,DZA,Algeria,1518214445.7388313,153370755.94715112,2038886308.2093918
DZA,EGY,Algeria,1611766.5151956782,2421713.072005096,2809578.9671174157
DZA,ESP,Algeria,22751289.5278722,34184290.79842972,39659307.92683579
DZA,FRA,Algeria,18785202.84509461,28225162.18157683,32745754.617072698
DZA,GBR,Algeria,7864537.7251103055,11816633.262085477,13709206.37092946
DZA,GRC,Algeria,1868373.2371448695,2807270.0661788387,3256887.4587706663
DZA,IDN,Algeria,1412003.1544988567,2121564.4230871545,2461357.973987812
DZA,IND,Algeria,4729259.659840253,7105812.058486065,8243891.6214305945
DZA,ITA,Algeria,24449747.61488041,36736259.779533155,42620004.82232217
DZA,JOR,Algeria,822301.3515975827,1235525.0673820826,1433408.9710259954
DZA,JPN,Algeria,1776956.051301625,2669913.822656416,3097531.9937223922
DZA,KOR,Algeria,3226162.6642349716,4847377.224140987,5623741.826423053
DZA,MAR,Algeria,2399273.347130222,3604958.6421351274,4182335.263147021
DZA,NLD,Algeria,4074363.7261372777,6121817.150725538,7102298.330072748
DZA,OAMR,Algeria,1521775.7824783784,2286500.104291628,2652710.0487633734
DZA,PRT,Algeria,1562175.1376887443,2347200.98477967,2723132.8907904453
DZA,SGP,Algeria,1055095.0197877605,1585302.4476794554,1839207.3218782141
DZA,THA,Algeria,1495967.879104777,2247723.1869331566,2607722.5509960144
DZA,TUN,Algeria,3378743.944633783,5076633.805538706,5889716.551758688
DZA,TUR,Algeria,3475554.726874075,5222094.041033108,6058473.95862136
DZA,TWN,Algeria,1021149.7878452934,1534299.0230814843,1780035.0976135235
DZA,USA,Algeria,6105211.515316749,369575342.5375722,112674998.57462245
ECU,ARG,Ecuador,9352207.620097414,10533549.680058066,20307679.420487903
ECU,BRA,Ecuador,4280426.993491883,4821117.346765949,9294654.556196712
ECU,CAN,Ecuador,4879429.7267907765,5495784.260290773,10595348.036705993
ECU,CHE,Ecuador,3123264.661773247,3517785.8335886225,6781955.670052696
ECU,CHL,Ecuador,38866108.273386866,43775555.35534315,84395096.77285072
ECU,CHN,Ecuador,32075751.23505925,36127461.33154827,69650300.73253627
ECU,COL,Ecuador,19815174.745339323,22318166.584596157,43027297.1618553
ECU,DEU,Ecuador,17618462.508487936,19843972.424284674,38257286.73253421
ECU,ECU,Ecuador,3399141007.1942754,619974259.4342343,4002371971.9643664
ECU,ESP,Ecuador,19551438.996959627,22021116.548838306,42454613.016316466
ECU,FRA,Ecuador,13065931.953335162,14716380.232080482,28371777.89638036
ECU,GBR,Ecuador,6537842.104922172,7363682.181796532,14196477.12730573
ECU,GRC,Ecuador,3079903.638474781,3468947.579387441,6687800.172627973
ECU,IND,Ecuador,9348969.183469756,10529902.174090613,20300647.376768436
ECU,ITA,Ecuador,14924456.260432374,16809667.60503554,32407436.35873189
ECU,JPN,Ecuador,21461566.857754674,24172525.877445366,46602325.067298934
ECU,KOR,Ecuador,3889506.6927122534,4380817.197702044,8445797.850948464
ECU,MEX,Ecuador,3949110.3479490085,4447949.80307751,8575223.113090442
ECU,MYS,Ecuador,3212586.779512065,3618390.8461107924,6975912.541615401
ECU,NLD,Ecuador,10728879.546089765,12084118.563325714,23297028.382348
ECU,OASIAOCN,Ecuador,3460519.034449359,3897641.1398124206,7514280.481656151
ECU,PAN,Ecuador,2955231.8126461767,3328527.5925335265,6417083.826868763
ECU,PER,Ecuador,41245315.86572852,46455297.1223294,89561383.38909693
ECU,POL,Ecuador,4844199.910884436,5456104.322553798,10518848.900188608
ECU,RUS,Ecuador,33944077.99318741,38231789.370955065,73707244.54709104
ECU,SAU,Ecuador,3846653.3613193426,4332550.765484138,8352744.771784885
ECU,TUR,Ecuador,6232408.185701383,7019666.790695379,13533248.254761266
ECU,USA,Ecuador,63431837.51576994,47110506.03603604,112114038.8775343
EGY,ARE,Egypt,36660350.621837266,49595452.54211616,71272829.7816687
EGY,BEL,Egypt,4104112.275920003,5552192.004586617,7978966.122387943
EGY,BGR,Egypt,8012121.605098713,10839088.827225802,15576680.791756492
EGY,CAN,Egypt,10717586.664457228,14499140.127331022,20836481.840714596
EGY,CHE,Egypt,12231768.117219549,16547579.738704896,23780261.567605827
EGY,CHN,Egypt,30015947.422612906,40606662.80202224,58355184.14581362
EGY,DEU,Egypt,36321817.34274813,49137472.43848368,70614673.9166351
EGY,DNK,Egypt,7994672.296041397,10815482.768784853,15542756.903600633
EGY,DZA,Egypt,6016272.5371892825,8139031.788770554,11696472.106510645
EGY,EGY,Egypt,8975483975.227545,609034606.986126,9813448344.489637
EGY,ESP,Egypt,17642765.61483244,23867773.4915305,34299994.65948402
EGY,FRA,Egypt,24079693.09527751,32575882.55100293,46814278.588820726
EGY,GBR,Egypt,21395827.643243413,28945051.983427975,41596470.186143175
EGY,GRC,Egypt,9011075.749011707,12190510.240164384,17518786.8396019
EGY,HKG,Egypt,3342502.05118012,4521858.057529994,6498289.724395988
EGY,IDN,Egypt,4576259.56127225,6190929.984076317,8896886.233079486
EGY,IND,Egypt,25484496.156538077,34476351.105558075,49545411.48208746
EGY,IRQ,Egypt,7995675.498306856,10816839.937210761,15544707.268588686
EGY,ITA,Egypt,31693015.247132417,42875461.007441565,61615637.67563047
EGY,JOR,Egypt,7369761.136638467,9970080.277441915,14327842.53597154
EGY,JPN,Egypt,5605613.455573484,7583477.282395114,10898093.63151415
EGY,KEN,Egypt,4889989.031154982,6615354.594608111,9506820.036907477
EGY,KOR,Egypt,3758302.221108557,5084367.614719171,7306663.191420216
EGY,KWT,Egypt,7189672.757522096,9726450.183666097,13977725.63384971
EGY,LBN,Egypt,9297128.711973686,12577493.067891676,18074913.657592203
EGY,LBY,Egypt,6190474.635533628,8374698.708334267,12035145.258630209
EGY,MAR,Egypt,6755018.691425954,9138434.391627587,13132697.565614939
EGY,MLT,Egypt,3244784.3541264287,4389662.0112689305,6308312.905554112
EGY,NLD,Egypt,8628803.728584917,11673358.780190008,16775596.76694766
EGY,OAFR,Egypt,14702874.1847923,19890581.691005856,28584436.081464715
EGY,OASIAOCN,Egypt,10445035.755415598,14130423.368069232,20306604.896892022
EGY,QAT,Egypt,6403323.624862046,8662648.54432375,12448953.351795804
EGY,RUS,Egypt,7661600.1519987695,10364890.68680058,14895218.246040026
EGY,SAU,Egypt,37357819.37673771,50539013.581400625,72628806.2249611
EGY,SGP,Egypt,5767939.295346607,7803077.5684336135,11213677.68215945
EGY,TUN,Egypt,4584942.97870805,6202677.226261287,8913768.006503014
EGY,TUR,Egypt,28705963.134287372,38834468.52399298,55808392.15897237
EGY,USA,Egypt,5480096.046745219,102711299.51547492,73742121.84304695
ESP,ARE,Spain,83942078.59551822,224140654.07353723,249999342.62183398
ESP,ARG,Spain,70550476.02003707,188382633.65537864,210115986.18679455
ESP,AUS,Spain,70186306.27712524,187410234.04679418,209031402.65188575
ESP,AUT,Spain,96261236.26009083,257035051.0526437,286688704.7311291
ESP,BEL,Spain,276645995.2562756,738695245.1148493,823917135.6036031
ESP,BRA,Spain,124584056.27142839,332662144.26697844,371040754.41231203
ESP,CAN,Spain,76017061.8558122,202979414.4985587,226396770.36793086
ESP,CHE,Spain,264229665.20377567,705541380.1436187,786938371.1646388
ESP,CHL,Spain,59528958.55791171,158953172.60107988,177291303.18718252
ESP,CHN,Spain,277471116.1846734,740898468.428773,826374540.6754616
ESP,CZE,Spain,87630629.04284495,233989756.26018706,260984717.32886904
ESP,DEU,Spain,1303206198.86563,3479798150.030874,3881255962.0664606
ESP,DNK,Spain,89996291.73521122,240306506.9537141,268030219.74972692
ESP,DZA,Spain,90923281.5757165,242781738.83558783,270791014.5098868
ESP,ESP,Spain,46801034287.04635,2203329688.469044,55831536893.34197
ESP,FIN,Spain,62274380.04440184,166283948.51210546,185467817.0206038
ESP,FRA,Spain,1388838657.471424,3708452426.9199924,4136289655.7363114
ESP,GBR,Spain,1046377017.4060925,2794017410.7320805,3116357979.9665017
ESP,GRC,Spain,58632686.21317501,156559962.03328687,174621992.38688663
ESP,IND,Spain,73591822.13835971,196503582.28603658,219173833.49040806
ESP,IRL,Spain,140100522.72840846,374093938.65148515,417252457.51714635
ESP,ISR,Spain,58735857.33233185,156835447.73147577,174929260.35544688
ESP,ITA,Spain,749811832.1637951,2002134296.710678,2233116790.3796706
ESP,JPN,Spain,107058587.35107909,285865947.0262507,318845767.31485605
ESP,KOR,Spain,73533130.44973789,196346864.7768149,218999035.774908
ESP,MAR,Spain,226279237.98992714,604206820.4042755,673913032.5690033
ESP,MEX,Spain,177195062.8062128,473143123.6932292,527728762.00557834
ESP,NLD,Spain,402694379.74414223,1075267412.694359,1199319005.4137855
ESP,NOR,Spain,87102357.32782938,232579174.46720222,259411399.349504
ESP,POL,Spain,157553454.02353525,420696447.2078922,469231410.42859703
ESP,PRT,Spain,733282609.5342462,1957998258.7008686,2183888860.1142197
ESP,ROU,Spain,74321025.1946804,198450687.3938777,221345572.47719714
ESP,RUS,Spain,144241046.49932665,385149892.01538223,429583915.56725585
ESP,SAU,Spain,99330362.18306102,265230176.82649267,295829286.856375
ESP,SWE,Spain,119586204.8810072,319316969.85201997,356155972.1549231
ESP,TUR,Spain,191206973.4052937,510557479.6282466,569459542.2918931
ESP,USA,Spain,538673809.3635311,1839206990.3043287,1877115684.2292414
EST,AUS,Estonia,550271.9848891731,1283067.931085435,1593215.3727170161
EST,AUT,Estonia,657007.5485842999,1531943.001312981,1902249.3514847006
EST,BEL,Estonia,1257189.8590495517,2931386.724616145,3639971.259421995
EST,CAN,Estonia,592821.6235548262,1382280.8264360277,1716410.338637962
EST,CHE,Estonia,1342007.6184132479,3129156.1005148618,3885546.1056952793
EST,CHN,Estonia,1941125.1767826995,4526117.14378671,5620185.211938602
EST,CZE,Estonia,596227.1800985995,1390221.5548554359,1726270.5263036843
EST,DEU,Estonia,6019272.855468801,14035124.777178222,17427741.75182225
EST,DNK,Estonia,2554345.003781103,5955960.4146300815,7395654.947010606
EST,ESP,Estonia,888377.5789424893,2071427.972961403,2572140.422219316
EST,EST,Estonia,205693479.83357623,49874720.50723335,316484224.5906057
EST,FIN,Estonia,17625875.48496485,41098213.63451408,51032610.32977679
EST,FRA,Estonia,2395442.4262030544,5585447.63721098,6935580.590485453
EST,GBR,Estonia,2531054.8876015744,5901654.9038975565,7328222.527864166
EST,IND,Estonia,590879.7604228918,1377752.988603898,1710788.01680718
EST,ITA,Estonia,1109433.2388547778,2586862.950585258,3212168.054498824
EST,JPN,Estonia,838563.4050085591,1955276.3773081903,2427912.2771017314
EST,KOR,Estonia,613230.9898643177,1429869.2992723433,1775502.0551792711
EST,LTU,Estonia,5905832.149924423,13770615.343006296,17099294.218732648
EST,LVA,Estonia,8136159.067021052,18971063.524535432,23556812.00644733
EST,MEX,Estonia,901624.6847789161,2102316.2194016376,2610495.078175234
EST,NLD,Estonia,2253068.3664054954,5253474.366971755,6523361.63881324
EST,NOR,Estonia,4545299.228514062,10598263.835779928,13160111.369154824
EST,POL,Estonia,1838497.4349877154,4286820.27250699,5323044.706179559
EST,ROU,Estonia,619590.6123342303,1444698.0164686197,1793915.219145418
EST,RUS,Estonia,5946998.755096059,13866603.422315877,17218484.85536888
EST,SAU,Estonia,1041138.369265392,2427619.9590572575,3014432.3181803054
EST,SWE,Estonia,11697377.863814978,27274749.263988834,33867692.24107094
EST,TUR,Estonia,1582654.8678835477,3690272.742790309,4582297.726324062
EST,UKR,Estonia,708360.1929146042,1651681.844877623,2050931.8659928457
EST,URY,Estonia,673079.256594974,1569417.366195318,1948782.1443063854
EST,USA,Estonia,7744861.694403496,72692923.07610117,57902103.88253785
ETH,AGO,Ethiopia,85827.90692192993,18553.070624722866,110542.15452820717
ETH,ARE,Ethiopia,433096.65610545996,93620.74803204613,557807.3519654582
ETH,AUS,Ethiopia,148093.50315486186,32012.772088150883,190737.2030551688
ETH,BEL,Ethiopia,172040.4541884638,37189.287393100916,221579.7070445031
ETH,CAN,Ethiopia,127619.90746283007,27587.077923643275,164368.21119806523
ETH,CHE,Ethiopia,1035281.2682518673,223792.55390442006,1333391.7374841052
ETH,CHN,Ethiopia,1311850.8050253717,283577.4692359,1689599.8004352455
ETH,DEU,Ethiopia,852819.1998071752,184350.46841506244,1098389.49999629
ETH,ESP,Ethiopia,108498.08991155498,23453.592158639436,139740.2436008134
ETH,ETH,Ethiopia,105597746.47281833,1534725.8497109825,104779139.9980148
ETH,FRA,Ethiopia,317481.71518850274,68628.73504894268,408900.9516703076
ETH,GBR,Ethiopia,473458.4806488951,102345.5999846654,609791.4117629223
ETH,HKG,Ethiopia,137947.45805306628,29819.54265863139,177669.59223118547
ETH,IDN,Ethiopia,118274.19942765114,25566.854112611352,152331.3954483817
ETH,IND,Ethiopia,238356.19884150024,51524.49301798029,306991.1490333793
ETH,ISR,Ethiopia,186827.51478681405,40385.74632414297,240624.71928239494
ETH,ITA,Ethiopia,260812.48733933244,56378.77784690437,335913.7524415616
ETH,JOR,Ethiopia,64774.89418565068,14002.12622717777,83426.90180166702
ETH,JPN,Ethiopia,533611.7202598306,115348.68188229008,687265.8480729298
ETH,KEN,Ethiopia,67659.94219354675,14625.77535676566,87142.7028056486
ETH,KOR,Ethiopia,257192.86425866655,55596.33860238736,331251.8546012614
ETH,NLD,Ethiopia,755112.1459540515,163229.5307657322,972547.5840871403
ETH,NOR,Ethiopia,105391.82370336779,22782.12318768913,135739.52435336032
ETH,OAFR,Ethiopia,264517.9718994606,57179.77741928601,340686.2356761832
ETH,OASIAOCN,Ethiopia,219017.10133218003,47344.03872547158,282083.3354564282
ETH,PAK,Ethiopia,64796.01665090601,14006.692184844742,83454.10650584786
ETH,QAT,Ethiopia,60230.71770343847,13019.830022723248,77574.22431115028
ETH,RUS,Ethiopia,95322.24977016955,20605.424220610385,122770.40466168115
ETH,SAU,Ethiopia,690996.6699491063,149369.94829287176,889969.9807135073
ETH,SGP,Ethiopia,72106.32549206624,15586.932005232666,92869.42744922714
ETH,SWE,Ethiopia,76326.49266958756,16499.188432083552,98304.79677143104
ETH,TUR,Ethiopia,130127.27643376148,28129.085707221682,167597.58003838948
ETH,TWN,Ethiopia,87607.15522526349,18937.683515966884,112833.73949101016
ETH,USA,Ethiopia,424641.31438534084,3698207.184971098,5790410.8740103515
FIN,ARE,Finland,9567752.372548973,11886280.834382515,20434481.01625681
FIN,AUS,Finland,16895391.384011816,20989607.48329539,36084603.89185842
FIN,AUT,Finland,21506970.035053935,26718697.95321588,45933857.16790133
FIN,BEL,Finland,30434541.11792001,37809664.036777675,65001060.69811856
FIN,BRA,Finland,11701270.78947799,14536809.201076578,24991177.290468108
FIN,CAN,Finland,20962154.46747325,26041858.651042107,44770258.55669244
FIN,CHE,Finland,36349144.73454384,45157538.1114613,77633270.50210038
FIN,CHN,Finland,106581130.26344463,132408657.39710842,227632363.1983093
FIN,CZE,Finland,10396227.092082832,12915517.67048828,22203909.22358959
FIN,DEU,Finland,207814387.1374239,258173505.2035458,443842919.7905117
FIN,DNK,Finland,34276788.26020194,42582992.90127666,73207201.83049089
FIN,EGY,Finland,9144861.143935347,11360911.478030805,19531284.27301329
FIN,ESP,Finland,28158633.56241127,34982241.743169256,60140254.53101573
FIN,EST,Finland,45910578.0171018,57035968.5672673,98054255.42027341
FIN,FIN,Finland,5532905249.4969225,560302596.0640084,6478607284.904947
FIN,FRA,Finland,61235375.4892809,76074384.21512417,130784438.10369039
FIN,GBR,Finland,77447900.97175957,96215648.68516028,165410600.16321585
FIN,IDN,Finland,14164845.526519382,17597375.5745312,30252796.658945814
FIN,IND,Finland,38022655.55906325,47236586.44643794,81207498.16211574
FIN,IRL,Finland,19525123.741776876,24256596.020053566,41701097.071256
FIN,ITA,Finland,37636441.088963576,46756781.63176924,80382634.39577301
FIN,JPN,Finland,45422673.548853025,56429831.48259586,97012205.60481393
FIN,KOR,Finland,32754855.42234112,40692254.05086649,69956709.29344383
FIN,LTU,Finland,16371405.655737739,20338645.661024183,34965492.944973245
FIN,LVA,Finland,14610927.257761553,18151555.127489194,31205522.89117152
FIN,MEX,Finland,11414212.535230162,14180188.869262094,24378088.00694767
FIN,NLD,Finland,97931253.83682175,121662678.9910898,209158250.49657112
FIN,NOR,Finland,46756360.08949805,58086706.80188463,99860648.08485143
FIN,POL,Finland,35515582.659106724,44121981.11377359,75852976.89257279
FIN,RUS,Finland,110842350.08349311,137702487.49491218,236733331.965928
FIN,SAU,Finland,11390652.833067793,14150920.005962519,24327769.994122956
FIN,SGP,Finland,12694590.196306203,15770837.107325254,27112675.190032054
FIN,SWE,Finland,203674076.7470368,253029884.20193517,435000185.2819851
FIN,TUR,Finland,19977523.51846876,24818624.653925814,42667317.170669615
FIN,USA,Finland,108236186.3643597,1515708005.5687304,1398076473.3313727
FJI,ARE,Fiji,537466.2722813404,1104496.378294768,1426710.3341392356
FJI,AUS,Fiji,11644799.759647928,23930132.594006583,30911253.436522994
FJI,CAN,Fiji,825725.5934280903,1696870.9934773832,2191897.981442899
FJI,CHE,Fiji,590827.1117375033,1214153.2199639874,1568357.2895236309
FJI,CHN,Fiji,3081389.330214357,6332273.355296933,8179583.031811072
FJI,DEU,Fiji,1137314.3585846315,2337187.7545123743,3019013.9032729096
FJI,ESP,Fiji,1299216.8169427398,2669898.2669963003,3448785.820832693
FJI,FJI,Fiji,192114995.2492478,29708148.358927056,253569036.90157688
FJI,FRA,Fiji,689201.7769251531,1416313.7405758626,1829493.957402279
FJI,GBR,Fiji,814323.6412428343,1673439.9140895526,2161631.369655302
FJI,HKG,Fiji,779487.719210637,1601851.8876338569,2069159.0183175264
FJI,IND,Fiji,1526218.6179516467,3136388.3148582894,4051364.684047567
FJI,JPN,Fiji,3606744.0483417013,7411880.417948082,9574143.107664056
FJI,KOR,Fiji,837690.4559530468,1721458.8569530128,2223658.845131058
FJI,MYS,Fiji,426706.93550351623,876885.2840875372,1132698.4146329411
FJI,NZL,Fiji,3206160.5803066366,6588679.014497248,8510789.73461408
FJI,OASIAOCN,Fiji,2369673.8235210376,4869693.766474819,6290326.122616633
FJI,PHL,Fiji,448130.74813785084,920911.3461573484,1189568.1689941378
FJI,PNG,Fiji,295127.04915353644,606487.8369823984,783418.1094268953
FJI,PRT,Fiji,312858.08073733613,642925.2120843019,830485.3344793248
FJI,SAU,Fiji,439841.2993669679,903876.4797523591,1167563.732928714
FJI,SGP,Fiji,1797901.653807953,3694698.565422892,4772550.393471235
FJI,THA,Fiji,630015.9629351783,1294686.5416804194,1672384.540851321
FJI,TWN,Fiji,572945.5118959895,1177406.4261991687,1520890.3793181924
FJI,USA,Fiji,3411770.0130075924,57683891.19292431,44643507.50942824
FJI,VNM,Fiji,317367.58991699526,652192.280203161,842455.8778981825
FRA,ARE,France,290864041.304439,528396363.71705556,713002275.7995003
FRA,AUS,France,188430956.8554564,342311933.6705339,461905502.1943942
FRA,AUT,France,183104667.38149932,332635962.8027647,448849036.02048355
FRA,BEL,France,1689972515.5222194,3070078129.902123,4142671758.949942
FRA,BRA,France,229242213.90478212,416451451.6627727,561947154.0393915
FRA,CAN,France,249511752.3818047,453273983.5145923,611634379.0353336
FRA,CHE,France,1011128377.8164068,1836860120.946001,2478604200.3520517
FRA,CHN,France,1199045562.8119109,2178238714.1411657,2939250280.777619
FRA,CZE,France,199062790.63090363,361626188.81667095,487967581.38376206
FRA,DEU,France,3237106192.5400248,5880668966.274201,7935199112.048057
FRA,DNK,France,154428101.031402,280540855.70280343,378553454.0089071
FRA,DZA,France,187110227.2768236,339912638.44079906,458667964.8520065
FRA,ESP,France,1615360240.0697443,2934534200.6459165,3959772828.021205
FRA,FRA,France,123661384376.1714,12234620186.855719,145363841866.18942
FRA,GBR,France,2037767516.9065366,3701897770.5365286,4995230316.503491
FRA,HKG,France,250529138.69467035,455122212.07458484,614128323.4678845
FRA,HUN,France,160819041.37879625,292150918.0025333,394219725.41102076
FRA,IND,France,248629540.4477233,451671318.6547291,609471790.9274446
FRA,IRL,France,566689020.9753673,1029472109.0268798,1389138924.887314
FRA,ITA,France,1680974414.3766205,3053731785.045021,4120614489.2856903
FRA,JPN,France,465449117.48840857,845555263.8037084,1140967025.5208669
FRA,KOR,France,279256165.9181446,507308988.60842586,684547601.4763784
FRA,LUX,France,307971101.2621718,559473798.5041714,754937238.3593286
FRA,MAR,France,229395096.62371355,416729185.10963076,562321919.2597319
FRA,MEX,France,167455877.30704048,304207684.99010473,410488766.7807414
FRA,NLD,France,1046880668.7653735,1901809299.42563,2566244682.473312
FRA,NOR,France,131912607.60168068,239638223.66136923,323360663.6449131
FRA,OAFR,France,144088397.31139275,261757296.8171379,353207480.50734645
FRA,OASIAOCN,France,165323978.278099,300334783.78976166,405262789.5420526
FRA,POL,France,340855534.4435612,619213100.887568,835547669.2381539
FRA,PRT,France,245199214.4858985,445439638.1882693,601062947.3779072
FRA,ROU,France,180518346.5613688,327937539.06281435,442509123.316147
FRA,RUS,France,516471051.21123886,938243944.4946917,1266038363.6516354
FRA,SAU,France,252479005.3499887,458664425.28795683,618908080.2109754
FRA,SGP,France,410492341.7186561,745718376.6171051,1006250110.9833863
FRA,SWE,France,297668462.618863,540757573.6611105,729682123.4043301
FRA,THA,France,143710934.71008545,261071581.7143858,352282197.02247727
FRA,TUR,France,325148214.6326502,590678495.3907709,797043924.5962781
FRA,TWN,France,160710521.11362052,291953775.33322537,393953706.9795445
FRA,USA,France,1659022991.119509,7369055395.218773,7301627118.49958
GAB,ARE,Gabon,84971.12672077825,35141.09484212403,115374.38685546171
GAB,AUS,Gabon,1154340.7398597973,477395.0750687331,1567371.8852904995
GAB,BEL,Gabon,92147.5021083807,38108.99344310556,125118.51927011159
GAB,CHE,Gabon,70591.60290085593,29194.225242513243,95849.76939983183
GAB,CHN,Gabon,5501707.1703525195,2275314.2264697626,7470256.261560203
GAB,COG,Gabon,322830.59759386093,133511.47720171764,438341.6307749869
GAB,DEU,Gabon,86585.7030549616,35808.82730936354,117566.66983177056
GAB,ESP,Gabon,435402.22330340906,180067.17592265707,591192.1671253031
GAB,FRA,Gabon,492591.99328034633,203718.87042546007,668844.8345681669
GAB,GAB,Gabon,139978813.63553393,3892199.577208918,146426982.70961642
GAB,GBR,Gabon,122992.61652772593,50865.45711562176,167000.23016365783
GAB,IDN,Gabon,708679.6587174794,293085.1932976103,962250.1696387789
GAB,IND,Gabon,660493.9389966012,273157.25998549006,896823.2642588599
GAB,ITA,Gabon,537948.668107447,222476.80942584723,730430.443114648
GAB,JPN,Gabon,199503.94951119134,82507.87628354151,270887.85024275916
GAB,KOR,Gabon,264493.5960631492,109385.32773529452,359131.2443491453
GAB,MYS,Gabon,740451.4621322687,306224.90322252776,1005390.1452956769
GAB,NLD,Gabon,317381.4493176846,131257.89950101046,430942.7393454984
GAB,NOR,Gabon,393415.03814871365,162702.74034769402,534181.6750915997
GAB,RUS,Gabon,109754.472627165,45390.62244769991,149025.38630110022
GAB,SWE,Gabon,92655.27904753094,38318.99227760329,125807.98232979677
GAB,UKR,Gabon,70259.88383187204,29057.03780350929,95399.35894078208
GAB,USA,Gabon,562898.2567690903,9378978.300578034,8091996.106728428
GAB,VNM,Gabon,204219.435493249,84458.03684416019,277290.56990650104
GBR,ARE,United Kingdom,1785194099.1495473,1759486223.7500951,3260497070.0231366
GBR,AUS,United Kingdom,2007007730.5257242,1978105604.5962958,3665619793.394088
GBR,AUT,United Kingdom,698087065.9924561,688034189.7707317,1274993477.9494133
GBR,BEL,United Kingdom,3598652738.375863,3546829961.0945935,6572616790.014564
GBR,BRA,United Kingdom,774869539.1910605,763710948.8877178,1415229785.593744
GBR,CAN,United Kingdom,2054208758.5569372,2024626909.2585316,3751828241.915829
GBR,CHE,United Kingdom,5022242827.653943,4949919491.552492,9172676535.459826
GBR,CHN,United Kingdom,5266834429.052629,5190988825.868005,9619401180.18759
GBR,CZE,United Kingdom,853158069.3930253,840872076.8757737,1558216771.4131165
GBR,DEU,United Kingdom,10544751308.767796,10392900508.40208,19259043463.530907
GBR,DNK,United Kingdom,1569955409.2251225,1547347101.219689,2867382888.1039095
GBR,ESP,United Kingdom,3315843512.631894,3268093359.353081,6056091078.69107
GBR,FIN,United Kingdom,605086200.4587711,596372592.9834089,1105135729.8610392
GBR,FRA,United Kingdom,8414895512.304352,8293715924.363306,15369052684.797598
GBR,GBR,United Kingdom,385235167068.13135,51282671630.11785,461980034246.119
GBR,HKG,United Kingdom,1952314028.7116208,1924199525.1880932,3565726647.545937
GBR,IND,United Kingdom,1414142700.0024273,1393778189.3052285,2582804935.4123874
GBR,IRL,United Kingdom,6605202269.295151,6510083359.2516365,12063810123.620008
GBR,ISR,United Kingdom,955416233.103283,941657661.1435537,1744982145.1739175
GBR,ITA,United Kingdom,3691262516.56831,3638106102.4350715,6741760252.115303
GBR,JPN,United Kingdom,2716648477.08242,2677527094.9390345,4961715033.692835
