PARENT_COUNTRY_CODE,AFFILIATE_COUNTRY_CODE,OTHER_COUNTRY_CODE,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES
DEU,EGY,KEN,790598.6205045595,3170975.143822106,1966926.5680484877
DEU,EGY,KOR,607630.9236108542,2437118.539566912,1511722.1004702442
DEU,EGY,KWT,1162404.522333586,4662234.099313043,2891940.712391435
DEU,EGY,LBN,1503131.6200322106,6028840.528425518,3739634.046955776
DEU,EGY,LBY,1000857.1953719455,4014291.4580530073,2490027.8818387114
DEU,EGY,MAR,1092130.9689855238,4380377.180826962,2717107.471443883
DEU,EGY,MLT,524606.9097216811,2104121.393410886,1305167.0490581612
DEU,EGY,NLD,1395078.8602919509,5595456.752548099,3470810.0971385613
DEU,EGY,QAT,1035269.9754961354,4152316.0732920016,2575643.274720983
DEU,EGY,RUS,1238704.3145569325,4968261.378319189,3081766.6045298525
DEU,EGY,SAU,6039899.123726942,24225149.773608282,15026636.458345285
DEU,EGY,SDN,1131279.8243276745,4537397.499329188,2814505.7234570473
DEU,EGY,SGP,932542.9609354356,3740293.080432312,2320069.221142706
DEU,EGY,SYR,550189.914932247,2206731.0761538227,1368814.8867018328
DEU,EGY,TUN,741279.698372347,2973164.178630267,1844226.254977547
DEU,EGY,TUR,4641093.202792309,18614744.327309724,11546553.824664552
DEU,EGY,USA,8581935.80846984,34420886.18516352,21350957.501283236
DEU,EGY,YEM,553546.1607986961,2220192.4862082363,1377164.8749163437
DEU,EGY,EGY,1560496094.910392,273855536.2958762,2045487677.1378312
DEU,ESP,ARE,80887508.3884566,232684300.5697903,248140543.06669965
DEU,ESP,ARG,67983213.1436526,195563279.37374377,208553728.07221454
DEU,ESP,AUS,67632295.18179771,194553814.47442397,207477208.65207922
DEU,ESP,AUT,92758383.94460513,266832544.60604283,284557111.77881336
DEU,ESP,BEL,266579117.84328464,766852346.1495135,817791132.2746897
DEU,ESP,BRA,120050564.21441956,345342341.7753258,368281985.6011413
DEU,ESP,CAN,73250875.26312612,210716450.7388614,224713461.07747275
DEU,ESP,CHE,254614605.90744305,732434743.8903307,781087313.0022514
DEU,ESP,CHL,57362757.93111294,165012045.41812792,175973103.73898628
DEU,ESP,CHN,267374213.42745376,769139550.4851946,820230266.0046861
DEU,ESP,CZE,84441836.08966884,242908824.3761192,259044239.12048596
DEU,ESP,DEU,1255783798.8569946,3612438814.416663,3852397978.761422
DEU,ESP,DNK,86721414.6285216,249466352.83106363,266037356.69653487
DEU,ESP,DZA,87614672.21463871,252035933.97894797,268777624.3464304
DEU,ESP,FIN,60008276.21269354,172622251.0389754,184088823.41144413
DEU,ESP,FRA,1338300175.9790897,3849808785.117204,4105535441.379758
DEU,ESP,GBR,1008300380.3225152,2900517934.5230007,3093187179.7313843
DEU,ESP,GRC,56499100.0611123,162527612.0189979,173323639.8457905
DEU,ESP,IND,70913887.64890791,203993776.99988115,217544228.3085844
DEU,ESP,IRL,135002401.62061396,388353406.13381296,414150094.6297976
DEU,ESP,ISR,56598516.88406778,162813598.50041074,173628623.2100903
DEU,ESP,ITA,722526912.3506216,2078450339.152083,2216513080.733923
DEU,ESP,JPN,103162829.9811851,296762397.7696647,316475079.5993374
DEU,ESP,KOR,70857331.69347815,203831085.83539337,217370730.25216505
DEU,ESP,MAR,218045157.65256533,627237579.841899,668902342.4127762
DEU,ESP,MEX,170747107.635906,491178083.070307,523804983.73576343
DEU,ESP,NLD,388040724.801372,1116253750.9424272,1190401807.4309912
DEU,ESP,NOR,83932787.66610515,241444474.95118406,257482619.10292134
DEU,ESP,POL,151820237.80191982,436732278.5568745,465742572.7068152
DEU,ESP,PRT,706599171.9792545,2032631952.5827956,2167651170.850437
DEU,ESP,ROU,71616555.71862827,206015100.58362174,219699819.94306374
DEU,ESP,RUS,138992255.7778665,399830783.07930267,426389865.60386384
DEU,ESP,SAU,95715827.37456489,275340046.8110819,293629731.6853994
DEU,ESP,SWE,115234579.75190783,331488484.7516566,353507874.9413179
DEU,ESP,TUR,184249138.50153166,530018574.89448315,565225486.5828733
DEU,ESP,USA,575825681.379983,1656443604.1047006,1766474207.651233
DEU,ESP,ESP,45372338915.88593,2266091851.5880914,55230960979.49436
DEU,EST,AUS,1678566.4073943198,1257181.3671647187,3363557.6210746486
DEU,EST,AUT,2004155.8188360461,1501035.2531995708,4015982.6555396477
DEU,EST,BEL,3834970.202130851,2872244.470348344,7684618.966011044
DEU,EST,CAN,1808361.119958719,1354392.5906669002,3623643.842684957
DEU,EST,CHE,4093700.8762847064,3066023.7460608375,8203070.620364654
DEU,EST,CHN,5921267.307386247,4434800.372541272,11865198.594731852
DEU,EST,CZE,1818749.5332703856,1362173.1107537444,3644460.4315380435
DEU,EST,DEU,18361373.083831165,13751958.823235083,36793025.34439856
DEU,EST,DNK,7791851.727843319,5835795.810522062,15613527.201557025
DEU,EST,ESP,2709933.9999936423,2029635.8345016232,5430240.423098537
DEU,EST,FIN,53766506.93190539,40269035.764424935,107738808.15958077
DEU,EST,FRA,7307130.469819249,5472758.321405105,14642229.387933647
DEU,EST,GBR,7720806.848734778,5782585.941758886,15471165.515113648
DEU,EST,IND,1802437.6015704821,1349956.1043218,3611774.1333123874
DEU,EST,ITA,3384248.911678421,2534671.6429373394,6781451.2242979
DEU,EST,JPN,2557979.3279882455,1915827.657799601,5125749.4641289385
DEU,EST,KOR,1870618.4720029407,1401020.9412726462,3748396.840251098
DEU,EST,LTU,18015330.103656087,13492786.004693113,36099614.88529491
DEU,EST,LVA,24818787.200058598,18588312.434999272,49732569.68854406
DEU,EST,MEX,2750343.374744388,2059900.8944787707,5511213.841729453
DEU,EST,NLD,6872828.305392933,5147482.784833612,13771962.743390828
DEU,EST,NOR,13865119.079386989,10384438.341753714,27783307.673226964
DEU,EST,POL,5608208.520869078,4200331.440300735,11237882.771779818
DEU,EST,ROU,1890018.0579074554,1415550.481374504,3787270.26505418
DEU,EST,RUS,18140905.968764856,13586837.474497873,36351247.26412066
DEU,EST,SAU,3175920.163281013,2378641.4617206594,6363996.337631368
DEU,EST,SWE,35682037.385116525,26724466.98887464,71500649.75295618
DEU,EST,TUR,4827778.568926176,3615819.5677660494,9674035.728845512
DEU,EST,UKR,2160803.487753951,1618358.303217642,4329877.571040968
DEU,EST,URY,2053181.4460113079,1537753.5532482294,4114221.558204985
DEU,EST,USA,12168671.572679052,9113864.722258393,24383919.412622914
DEU,EST,EST,602828961.1278226,37716025.20706836,569065678.2839398
DEU,FIN,ARE,11578786.902583571,9384038.62449788,25906149.85292828
DEU,FIN,AUS,20446613.67203648,16570977.085325273,45746850.877315916
DEU,FIN,AUT,26027494.57339858,21094007.20736845,58233403.92975806
DEU,FIN,BEL,36831541.23986078,29850156.886255506,82406165.2314578
DEU,FIN,BRA,14160747.026597228,11476590.610686626,31682976.60082
DEU,FIN,CAN,25368164.86746617,20559652.833390977,56758232.626574226
DEU,FIN,CHE,43989328.379777364,35651192.13735975,98420857.255945
DEU,FIN,CHN,128983291.6973949,104534628.83345385,288584677.4234262
DEU,FIN,CZE,12581397.741382338,10196605.51218527,28149371.604275607
DEU,FIN,DEU,251494646.83670345,203824070.658342,562689171.4111406
DEU,FIN,DNK,41481385.75456479,33618627.70198111,92809635.80261588
DEU,FIN,EGY,11067008.66790248,8969267.477759432,24761107.306531895
DEU,FIN,ESP,34077263.37301054,27617949.824965242,76243798.1583316
DEU,FIN,EST,55560467.990335055,45029033.006915994,124309897.20825431
DEU,FIN,FRA,74106366.47791685,60059573.701524675,165804125.35311177
DEU,FIN,GBR,93726583.4740132,75960796.83149832,209702012.5777595
DEU,FIN,IDN,17142137.617414866,13892861.390547395,38353481.21116035
DEU,FIN,IND,46014592.46080361,37292569.29725186,102952143.23747665
DEU,FIN,IRL,23629086.356922477,19150215.035521593,52867252.60602478
DEU,FIN,ITA,45547200.02903367,36913770.66580382,101906408.61264691
DEU,FIN,JPN,54970011.46024345,44550496.96241635,122988821.39272305
DEU,FIN,KOR,39639559.65753968,32125918.02699475,88688770.35496522
DEU,FIN,LTU,19812492.004643846,16057052.589649847,44328079.54326564
DEU,FIN,LVA,17681980.738983095,14330377.750990594,39561315.582937114
DEU,FIN,MEX,13813352.338154038,11195044.262029937,30905722.564396504
DEU,FIN,NLD,118515307.99780579,96050841.6989277,265163816.78740776
DEU,FIN,NOR,56584023.99397907,45858574.92295116,126599981.25905842
DEU,FIN,POL,42980560.87976834,34833635.57786295,96163860.71201807
DEU,FIN,RUS,134140172.26037523,108714027.4865314,300122580.46648276
DEU,FIN,SAU,13784840.650120696,11171936.93792029,30841931.074928217
DEU,FIN,SGP,15362851.062113825,12450836.945372643,34372540.50288595
DEU,FIN,SWE,246484089.5130848,199763259.81082508,551478649.1030229
DEU,FIN,TUR,24176575.506424386,19593928.126421735,54092194.050165534
DEU,FIN,USA,180572431.29238155,146345095.04524216,404009202.6673577
DEU,FIN,FIN,6866763649.036264,268017070.9082284,6284196628.743831
DEU,FJI,ARE,53092.5881312827,17744.19996536647,116901.07768278292
DEU,FJI,AUS,1150309.4973494797,384447.66890169366,2532790.8215056853
DEU,FJI,CAN,81567.73941414559,27260.94789933037,179598.64036169858
DEU,FJI,CHE,58363.73762976242,19505.883357351187,128507.27505774697
DEU,FJI,CHN,304389.2110416241,101730.64109565051,670214.5828300992
DEU,FJI,DEU,112347.44565426408,37547.90661849097,247370.45102069425
DEU,FJI,ESP,128340.67347591548,42893.0412700043,282584.88741912844
DEU,FJI,FRA,68081.4926791932,22753.677350463186,149904.16072334538
DEU,FJI,GBR,80441.41915465311,26884.51773058329,177118.66986515687
DEU,FJI,HKG,77000.21855097916,25734.425904553955,169541.71659820733
DEU,FJI,IND,150764.61660981417,50387.40055789633,331958.6928883263
DEU,FJI,JPN,356285.38222641003,119074.98371203832,784481.3487317804
DEU,FJI,KOR,82749.6657057965,27655.962292140142,182201.04612300667
DEU,FJI,MYS,42151.43674651103,14087.531777658663,92810.47609433519
DEU,FJI,NZL,316714.50275463983,105849.90610956239,697352.8319665592
DEU,FJI,PHL,44267.747516242634,14794.829025894525,97470.24157952039
DEU,FJI,PNG,29153.56679145712,9743.48279221446,64191.32116503945
DEU,FJI,PRT,30905.09317659309,10328.864584972756,68047.89190719131
DEU,FJI,SAU,43448.89001368762,14521.1567153161,95667.25310435673
DEU,FJI,SGP,177602.31093386814,59356.8901129705,391050.84679209226
DEU,FJI,THA,62234.934099719074,20799.685123019077,137031.00794002233
DEU,FJI,TWN,56597.33764435657,18915.530623324383,124617.9551134603
DEU,FJI,USA,1683382.273221043,562607.1872843489,3706528.7042520843
DEU,FJI,VNM,31350.556503126358,10477.743941234281,69028.72830588277
DEU,FJI,VUT,39373.61309005571,13159.14873656848,86694.16889436613
DEU,FJI,WSM,32688.28855915072,10924.830548567914,71974.19253176237
DEU,FJI,FJI,24447296.371326227,386015.0599687847,20241592.512545668
DEU,FRA,ARE,198754497.16489372,264819223.4894405,466150079.1771384
DEU,FRA,AUS,128759470.96157761,171558297.3132289,301986815.08952284
DEU,FRA,AUT,125119887.39049265,166708939.3924367,293450695.4342
DEU,FRA,BEL,1154799459.0144036,1538647428.7850053,2708415995.270185
DEU,FRA,BRA,156646798.7905132,208715194.92409024,367392530.4868059
DEU,FRA,CAN,170497469.05452293,227169739.5831744,399877284.95687985
DEU,FRA,CHE,690928694.3851163,920588982.607222,1620473851.8503704
DEU,FRA,CHN,819337092.4975913,1091679512.696998,1921637276.0796082
DEU,FRA,CZE,136024462.4211716,181238125.56582415,319025807.3760791
DEU,FRA,DEU,2211993654.087475,2947246226.851576,5187912886.000008
DEU,FRA,DNK,105524489.83028443,140600156.74911347,247492509.5591888
DEU,FRA,DZA,127856984.21170396,170355829.7277394,299870162.2544381
DEU,FRA,ESP,1103815070.4891694,1470716154.91735,2588839446.88085
DEU,FRA,GBR,1392456270.446283,1855299847.513185,3265805855.858078
DEU,FRA,HKG,171192673.94863495,228096026.1470053,401507788.0199919
DEU,FRA,HUN,109891575.3230823,146418833.58717903,257734880.3094323
DEU,FRA,IND,169894632.1119952,226366523.4885041,398463417.6356435
DEU,FRA,IRL,387232436.5284342,515946026.9535826,908197970.4737432
DEU,FRA,ITA,1148650836.9275622,1530455043.9595366,2693995286.7403374
DEU,FRA,JPN,318052739.99278766,423771440.82280415,745946944.8238034
DEU,FRA,KOR,190822552.65498126,254250751.24937004,447546844.4626212
DEU,FRA,LUX,210444168.68503216,280394467.2145746,493566521.986714
DEU,FRA,MAR,156751267.28304377,208854388.076777,367637546.30662024
DEU,FRA,MEX,114426687.26668425,152461387.7958819,268371332.9268206
DEU,FRA,NLD,715359107.2274425,953139908.7533802,1677771870.4775035
DEU,FRA,NOR,90139103.74070655,120100766.51923086,211408299.91296625
DEU,FRA,POL,232914904.33254597,310334331.9738319,546268399.683433
DEU,FRA,PRT,167550606.67455536,223243358.95619506,392965843.1966143
DEU,FRA,ROU,123352591.26201005,164354205.31045833,289305756.61785644
DEU,FRA,RUS,352917272.35637236,470224721.2242389,827716689.6778059
DEU,FRA,SAU,172525065.41537791,229871296.03342247,404632720.52001923
DEU,FRA,SGP,280499434.0394805,373735655.6512837,657871068.3369722
DEU,FRA,SWE,203404124.29233536,271014356.99820834,477055110.68343395
DEU,FRA,THA,98201188.55979048,130842636.87663236,230316759.99993923
DEU,FRA,TUR,222181709.4115616,296033491.5647831,521095235.1331506
DEU,FRA,TWN,109817420.77774741,146320030.54425967,257560961.49163306
DEU,FRA,USA,1732370037.3405316,2308198781.0534177,4063024694.2308116
DEU,FRA,FRA,86596827587.85211,5687094927.1920595,92076395124.07878
DEU,GBR,ARE,637368002.4689183,644738627.8939588,1238400452.4914792
DEU,GBR,AUS,716562142.3206922,724848581.4333427,1392273973.357304
DEU,GBR,AUT,249238085.09840187,252120314.140021,484267418.77275604
DEU,GBR,BEL,1284827296.1078079,1299685244.2614572,2496408195.437934
DEU,GBR,BRA,276651738.09587246,279850983.0011586,537531906.7059536
DEU,GBR,CAN,733414329.410637,741895649.9075923,1425017625.4339967
DEU,GBR,CHE,1793091787.8905075,1813827387.8422818,3483961656.187231
DEU,GBR,CHN,1880418348.3347874,1902163806.585376,3653636399.114092
DEU,GBR,CZE,304603098.75453985,308125577.6608069,591841155.9204751
DEU,GBR,DEU,3764793464.980991,3808330138.18317,7314960764.439668
DEU,GBR,DNK,560521314.5280877,567003272.5745137,1089088010.1508598
DEU,GBR,ESP,1183855893.9627492,1197546192.6878586,2300221644.464601
DEU,GBR,FIN,216033978.0932735,218532229.53582937,419752129.36311597
DEU,GBR,FRA,3004370867.132692,3039113891.9060745,5837466309.725489
DEU,GBR,HKG,697034845.2668353,705095467.5961049,1354332606.025154
DEU,GBR,IND,504891489.5786045,510730135.4402723,980999746.9769937
DEU,GBR,IRL,2358255933.2284384,2385527181.6639977,4582070645.981686
DEU,GBR,ISR,341112339.7223405,345057017.32493967,662778291.7031106
DEU,GBR,ITA,1317891773.165921,1333132084.215615,2560652185.08214
DEU,GBR,JPN,969925238.9827675,981141609.4298915,1884556253.5087264
DEU,GBR,KOR,604639230.9248048,611631375.6060066,1174808735.7239013
DEU,GBR,LUX,537916855.4712805,544137411.9412262,1045167743.9689372
DEU,GBR,NLD,2653287426.1515055,2683970465.9140577,5155314255.513184
DEU,GBR,NOR,459433178.2720822,464746136.95805657,892674645.821259
DEU,GBR,POL,440359620.3583647,445452009.37287724,855614889.6686554
DEU,GBR,RUS,482698127.3036722,488280125.57773423,937878238.2455858
DEU,GBR,SAU,488185122.36544687,493830573.1271655,948539421.6451267
DEU,GBR,SGP,637246075.0472126,644615290.4840658,1238163548.577843
DEU,GBR,SWE,837198421.5046039,846879917.8261054,1626669208.369953
DEU,GBR,THA,233612527.89685625,236314060.49820223,453907097.8374903
DEU,GBR,TUR,470561287.3736749,476002933.29145116,914296464.4462991
DEU,GBR,USA,7042736745.1832285,7124180078.25743,13683975879.285843
DEU,GBR,ZAF,271438544.1137336,274577502.81079847,527402716.40867096
DEU,GBR,GBR,144165323148.21866,14561124269.23556,161329074477.34448
DEU,GEO,AGO,199049.31405826664,176369.9759370262,487154.67983912985
DEU,GEO,ARE,617550.7007624324,547188.0310096475,1511397.8932190088
DEU,GEO,ARM,889506.6404944194,788157.7764890086,2176984.7573450734
DEU,GEO,AZE,731843.3189843264,648458.3439516681,1791118.444386366
DEU,GEO,BEL,343543.5762156648,304400.8092021876,840790.9450677224
DEU,GEO,BGR,2746873.2547773644,2433899.2180868783,6722716.766549748
DEU,GEO,BLR,230785.90619323228,204490.55508922876,564827.0368318725
DEU,GEO,BRA,280920.89971473144,248913.25326743704,687527.7697294167
DEU,GEO,CAN,435690.8464539,386048.97720251954,1066312.8170889283
DEU,GEO,CHE,1575493.1121090848,1395984.1237648805,3855872.8335712166
DEU,GEO,CHN,1852096.314243764,1641071.6305237198,4532833.44012198
DEU,GEO,CYP,632134.495390426,560110.1730415304,1547090.3739314026
DEU,GEO,CZE,205436.87731798246,182029.75117283806,502787.64672204095
DEU,GEO,DEU,1784663.2504088935,1581321.7745536831,4367797.28926425
DEU,GEO,ESP,883636.5835709976,782956.5438033745,2162618.339079849
DEU,GEO,FRA,644044.7898635133,570663.4289497945,1576239.711713738
DEU,GEO,GBR,607968.5879577779,538697.6877357789,1487946.5634939165
DEU,GEO,HKG,238785.99228179638,211579.12506300502,584406.50333543
DEU,GEO,IND,547523.6197850647,485139.71577002225,1340013.1267102817
DEU,GEO,IRN,610766.4067214368,541176.7278186713,1494793.9646543101
DEU,GEO,IRQ,325252.4624499561,288193.75362913933,796025.1456345901
DEU,GEO,ITA,721225.4255920036,639050.235157293,1765132.138025175
DEU,GEO,JPN,487914.4853605009,432322.34408588876,1194125.3152728323
DEU,GEO,KAZ,429826.2409672388,380852.5748262732,1051959.7407080627
DEU,GEO,KOR,598856.0666296316,530623.4314894079,1465644.515224406
DEU,GEO,LBN,316964.9404245141,280850.4976771148,775742.2064138998
DEU,GEO,LTU,321209.34393152036,284611.3011138882,786129.9891668634
DEU,GEO,NLD,708557.9668493774,627826.0849802858,1734129.7111274211
DEU,GEO,POL,386283.4334635349,342270.96027516347,945392.7698590476
DEU,GEO,ROU,226042.20582139955,200287.34381773602,553217.2714487249
DEU,GEO,RUS,6345280.342353434,5622309.961675968,15529483.375983205
DEU,GEO,SAU,522168.9037763462,462673.8727024153,1277959.817870324
DEU,GEO,SGP,438946.88242712925,388934.0260104769,1074281.6622446515
DEU,GEO,TUR,2149197.739735906,1904321.828158496,5259961.541518032
DEU,GEO,TWN,298536.5219217581,264521.78163372714,730640.366409449
DEU,GEO,UKR,968822.9164903245,858436.891767534,2371103.9645456895
DEU,GEO,USA,2966168.011275401,2628207.9054072127,7259420.2834527455
DEU,GEO,UZB,401321.25598219375,355595.3990370311,982196.4415984562
DEU,GEO,GEO,160119547.30524275,6702845.49312205,147360053.08784074
DEU,GGY,ARE,139542.6655129441,70123.22229176683,259464.15924948224
DEU,GGY,AUS,125728.7241927619,63181.4165411041,233778.66257799804
DEU,GGY,AUT,318644.92632452643,160126.0010238642,592485.0124081747
DEU,GGY,BEL,582866.9615879048,292903.3164424109,1083776.6756625234
DEU,GGY,BRA,127676.73863988336,64160.33613964367,237400.78007783418
DEU,GGY,CAN,154089.12363248243,77433.13365489498,286511.6899252791
DEU,GGY,CHE,484349.40980297845,243396.1054538533,900594.1798199014
DEU,GGY,CHN,682145.4023224412,342792.8906655872,1268373.9603861447
DEU,GGY,CZE,242019.97886689624,121620.29953167125,450009.39395450865
DEU,GGY,DEU,1794317.6425185984,901683.6137238556,3336335.283773229
DEU,GGY,DNK,201407.8793816842,101211.83686207501,374495.68487096374
DEU,GGY,ESP,465436.0587793131,233891.73549474805,865426.8945748704
DEU,GGY,FIN,125664.47978204285,63149.13232840617,233659.20719886778
DEU,GGY,FRA,1010067.5394099999,507580.8917321791,1878108.9205573362
DEU,GGY,GBR,1033208.1433568628,519209.5481618579,1921136.315265094
DEU,GGY,HKG,127785.41127245052,64214.94649943955,237602.84482368678
DEU,GGY,HUN,184956.4228883233,92944.62241216711,343906.0203279472
DEU,GGY,IND,179514.688597567,90210.03265841157,333787.7170303856
DEU,GGY,IRL,286991.8429394625,144219.63866313678,533629.6032903265
DEU,GGY,ISR,85012.05440689188,42720.40502265794,158070.5165812485
DEU,GGY,ITA,705057.2728669685,354306.60358921654,1310976.0506200977
DEU,GGY,JPN,252929.89650204923,127102.77026349008,470295.17964077595
DEU,GGY,KOR,160086.3909491323,80446.89082832074,297662.9454670088
DEU,GGY,LUX,129767.91983320595,65211.2001397879,241289.10031429576
DEU,GGY,MEX,116940.23982913399,58765.012136236044,217437.44752306264
DEU,GGY,NLD,734954.2541584538,369330.4864801532,1366566.1820424702
DEU,GGY,NOR,158718.0234894837,79759.25643924669,295118.6174569556
DEU,GGY,POL,315965.66200237075,158779.61246986676,587503.2166097364
DEU,GGY,PRT,137715.33987413076,69204.95144249695,256066.44924582928
DEU,GGY,ROU,150689.69497176708,75724.84686845522,280190.82815774117
DEU,GGY,RUS,325711.02232845663,163676.86784296334,605623.6367285323
DEU,GGY,SAU,115345.4777166547,57963.609513570074,214472.16368534646
DEU,GGY,SGP,178180.88017817994,89539.7649381878,331307.6477349912
DEU,GGY,SVK,108703.00943345197,54625.62483141687,202121.22827711696
DEU,GGY,SWE,328993.1742043401,165326.22049608838,611726.4352803215
DEU,GGY,TUR,216521.36893465914,108806.69384457439,402597.54780853767
DEU,GGY,USA,1411039.5378829944,709078.0358374533,2623672.021877982
DEU,GGY,GGY,29874095.185628552,1254070.670734745,26168152.4681734
DEU,GHA,ARE,1677158.2950192995,605145.7343379906,2973676.298273163
DEU,GHA,BEL,275222.70709839015,99304.78696504225,487982.1083528922
DEU,GHA,BFA,382558.97470220266,138033.4416621594,678294.0877685798
DEU,GHA,BRA,451601.36785635015,162945.0494870118,800709.3235327051
DEU,GHA,CAN,228432.2630354127,82422.04088401994,405020.5686407739
DEU,GHA,CHE,3752977.83245835,1354134.8679619264,6654196.721602574
DEU,GHA,CHN,4230758.535844462,1526525.8434958034,7501323.1721295435
DEU,GHA,CIV,166144.23726959832,59947.51763570384,294581.1268563603
DEU,GHA,COG,190958.22693646525,68900.80489749966,338577.43487158447
DEU,GHA,DEU,737986.7005552818,266277.4916151,1308483.263863178
DEU,GHA,DNK,188904.59642025296,68159.82192023222,334936.25657040294
DEU,GHA,ESP,455747.80194878,164441.1497127324,808061.1357138377
DEU,GHA,EST,179869.68630046665,64899.880783278946,318916.9588332577
DEU,GHA,FRA,872800.8585935434,314920.61189032893,1547514.7659107635
DEU,GHA,GBR,1299639.0939009953,468930.7241830912,2304317.9533617767
DEU,GHA,IND,5875434.313795894,2119951.362334425,10417406.522021016
DEU,GHA,ITA,479063.1955543972,172853.71937103537,849400.366218097
DEU,GHA,JPN,585226.4019357861,211159.11467935477,1037632.4558798458
DEU,GHA,MYS,475487.58569675393,171563.58172604654,843060.6508095266
DEU,GHA,NGA,285608.2215303287,103052.04789804853,506396.0876435435
DEU,GHA,NLD,1980750.016166943,714686.5186386826,3511957.9310860718
DEU,GHA,RUS,173838.17806532912,62723.61543554327,308222.8263026957
DEU,GHA,SGP,412567.68061714544,148861.06624080535,731500.8588802407
DEU,GHA,TUR,279445.60315222957,100828.47589835446,495469.4909945105
DEU,GHA,UKR,295464.7233677397,106608.43256377577,523872.1040606211
DEU,GHA,USA,2588683.3251523925,934038.6512233358,4589850.74372604
DEU,GHA,VNM,664760.1105243522,239856.1581435185,1178649.260820647
DEU,GHA,ZAF,215894.99967513318,77898.39426981777,382791.44273751933
DEU,GHA,GHA,311182261.0968257,2825141.2241453347,301886656.8425382
DEU,GIB,BEL,230.4346311653083,237.71458929139112,491.7262936975849
DEU,GIB,CPV,91.21792591590025,94.09970925574684,194.65065820436138
DEU,GIB,DEU,3292.571793068578,3396.5916821774563,7026.045158018629
DEU,GIB,ESP,786.271110888825,811.1112173175892,1677.8301822241528
DEU,GIB,FRA,145.2979972046398,149.8882939413081,310.05255280342527
DEU,GIB,GBR,118.90316987545332,122.65959352312477,253.7284206635051
DEU,GIB,ITA,842.4011778686189,869.0145617564208,1797.6065789462723
DEU,GIB,KOR,106.95398112909324,110.33290251820982,228.22995168240206
DEU,GIB,MAR,531.1192752339213,547.8985503980117,1133.3596491178873
DEU,GIB,MLT,1509.5007505245705,1557.1893388219873,3221.135667132816
DEU,GIB,MRT,4698.65911824668,4847.100528535547,10026.506093636324
DEU,GIB,NLD,1743.5451883070089,1798.6277767947722,3720.5649559046656
DEU,GIB,POL,1311.9978407388355,1353.4468594639677,2799.682635822786
DEU,GIB,PRT,256.2320204308911,264.32697720828764,546.7755479979891
DEU,GIB,SDN,91.07844105603057,93.95581774947189,194.35301035158946
DEU,GIB,GIB,33866.49257834565,2918.4396012467114,34045.039643795615
DEU,GMB,ARE,37961.9844951345,0.0,64754.09556905154
DEU,GMB,CAN,17018.497952091162,0.0,29029.500366943725
DEU,GMB,CHE,27620.957826992348,0.0,47114.769331067015
DEU,GMB,CHN,647678.5294579981,0.0,1104785.167380312
DEU,GMB,DEU,36167.7424364166,0.0,61693.54635674358
DEU,GMB,DNK,35431.96988790296,0.0,60438.493794103095
DEU,GMB,ESP,39492.85761836611,0.0,67365.40016348174
DEU,GMB,FRA,26861.314722985753,0.0,45818.999291396976
DEU,GMB,GBR,255963.42427229942,0.0,436612.5811898612
DEU,GMB,IND,355485.6596800295,0.0,606373.7891073179
DEU,GMB,KOR,59827.900691002644,0.0,102052.13585547522
DEU,GMB,NLD,78628.20261509619,0.0,134120.9690239785
DEU,GMB,SAU,18206.362690568567,0.0,31055.71442875946
DEU,GMB,SEN,16980.150616861436,0.0,28964.08895488748
DEU,GMB,SGP,17685.133409325146,0.0,30166.621533856916
DEU,GMB,TUN,13886.989964297987,0.0,23687.89427828424
DEU,GMB,TWN,12227.994937895719,0.0,20858.044260775216
DEU,GMB,USA,74322.09168989315,0.0,126775.77034456615
DEU,GMB,VNM,101161.3274361016,0.0,172557.1081651175
DEU,GMB,GAB,13615.068128123216,0.0,23224.060450807967
DEU,GMB,NGA,11084.988310172139,0.0,18908.347441917962
DEU,GMB,GMB,20079898.018160444,0.0,18740850.069711294
DEU,GRC,ALB,33067745.370877463,8538579.78050242,14171403.028719246
DEU,GRC,ARE,34314879.408550635,8860608.190913212,14705870.646044783
DEU,GRC,AUS,39792548.53628439,10275023.184550518,17053362.31795819
DEU,GRC,AUT,31927718.794468258,8244208.096996718,13682837.02893463
DEU,GRC,BEL,38168682.38350011,9855716.98320855,16357443.637754831
DEU,GRC,BGR,73555299.92643473,18993063.77427754,31522614.815881826
DEU,GRC,BRA,30471906.99418906,7868296.009170244,13058939.163376149
DEU,GRC,CAN,36951236.89283113,9541354.59369877,15835699.245439488
DEU,GRC,CHE,38008979.38630586,9814479.312861377,16289001.852179475
DEU,GRC,CHN,78039714.40028866,20151005.760475483,33444440.575214498
DEU,GRC,CYP,105226663.30306199,27171077.119777013,45095589.0191513
DEU,GRC,CZE,18312942.344300006,4728671.926942365,7848133.693182832
DEU,GRC,DEU,265760891.27815378,68623383.51965272,113893604.09467846
DEU,GRC,DNK,23220568.52123209,5995893.419506578,9951329.653099941
DEU,GRC,EGY,37371198.70453791,9649794.930159712,16015676.683381459
DEU,GRC,ESP,41689940.99927851,10764957.915161679,17866502.524378937
DEU,GRC,FIN,14534958.514392281,3753140.7566338764,6229053.502225561
DEU,GRC,FRA,95574100.93511042,24678643.089556865,40958918.9788479
DEU,GRC,GBR,182490429.4565936,47121721.5935616,78207491.79322782
DEU,GRC,GIB,27797892.784923054,7177826.084355741,11912972.523104263
DEU,GRC,IDN,13545391.11082805,3497619.851632617,5804967.785382512
