UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,COUNTRY_NAME,CONS_2017,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,SHARE_OF_CONS_2017
1041312693.8377719,193781795.6563545,1314881457.1239572,BHR,Bahrain,20832.0725292553,0.020138388388106245,0.008313390485501006,0.017106516349042873,0.04896632563117895
886615521.6737599,266900052.34365195,1691575152.386406,BHS,Bahamas,9844.6347,0.01714663408220324,0.011450220843593862,0.02200727513735467,0.02314006864958991
114330024.54205406,48610846.410914294,148800712.97382832,BIH,Bosnia and Herzegovina,17488.4189956358,0.0022110768958015815,0.002085443303256921,0.0019358869314377008,0.04110698146390384
223446277.48286122,595614424.3624108,811154642.9878134,BLR,Belarus,38367.3499769278,0.004321322448535769,0.025552324312767574,0.010553065515293015,0.09018344909933032
9208064204.65989,4966495206.372232,28750481397.51271,BMU,Bermuda,4343.386,0.17807866393391808,0.21306652596078027,0.3740417643010681,0.010209241203400643
741092898.3871374,400056966.021885,1263108288.1109116,BOL,Bolivia (Plurinational State of),31760.8538350217,0.014332310273087512,0.017162756510331043,0.01643295101935861,0.07465470893622828
178773890361.7297,40914768855.906204,213148077096.1386,BRA,Brazil,1746894.289715306,3.4573841835045585,1.7552755612109,2.7730416653585888,4.106120239036272
383014914.2534364,4502783699.750456,1404754893.3889487,BRB,Barbados,4411.22,0.007407288077172508,0.19317293990895548,0.01827576350701447,0.010368686776000332
113752593.88163847,1160696.4662215111,91928920.46012297,BRN,Brunei Darussalam,5694.51850059,0.002199909719049138,4.979478555329472e-05,0.0011959888644567783,0.0133851131144574
368135939.6464526,38146594.59176138,411059935.25771886,BWA,Botswana,11785.8023216386,0.007119537268769425,0.0016365187217884773,0.005347861181572482,0.027702833383265436
542938702027.6184,115184917138.6681,673937369074.2457,CAN,Canada,1297834.327381754,10.500122121885784,4.941522969020048,8.767878320769935,3.050593175530234
135634463484.43396,67462555050.82167,212007055793.6252,CHE,Switzerland,450778.9768370809,2.623092487613029,2.8941963376253685,2.758197057534591,1.059567651586092
32393186979.36136,7311107535.644787,39610121136.421555,CHL,Chile,214765.4703491433,0.6264655990264492,0.31365222733867765,0.5153249223620968,0.5048117963626056
460703557904.9854,225816104809.49268,721901236158.7275,CHN,China,6754483.54273015,8.909741747869639,9.687687384862842,9.391884897179246,15.876588378774573
128624744.98810898,257153353.99037442,954904100.6129441,CIV,Côte d'Ivoire,40536.8576473225,0.0024875285648781383,0.011032079866621608,0.01242323596579814,0.09528293302723526
68196597.34950975,18213306.223929554,77297279.3405155,CMR,Cameroon,28389.8051847337,0.0013188829563866664,0.0007813650717740526,0.0010056322306554568,0.06673097183821573
163135450.87708533,178328735.45848006,802011656.9640851,COG,Congo,6636.8728215686,0.0031549457613194074,0.007650442125538944,0.010434115902727878,0.01560014133482219
27685954745.11657,5448753820.112224,34755046737.11134,COL,Colombia,260089.0702229156,0.5354304358836064,0.23375579740362892,0.452160741942911,0.6113460908779355
5437203480.80117,220653152.76607803,6701679970.723511,CRI,Costa Rica,49309.5099233286,0.10515238706827464,0.009466192707050396,0.0871883905306509,0.11590327924544104
128531173.33317119,179215745.5824104,765197331.9323999,CUW,Curaçao,2740.6765273743,0.0024857189429073256,0.007688495553106012,0.0099551640933298,0.006442031108555096
776788607.5945253,1822608920.1739213,2430247097.329436,CYP,Cyprus,18244.4639681177,0.015022644751924925,0.0781913471512734,0.03161734578994887,0.04288408473878803
14073798932.976006,11657131748.322771,25152522565.38106,CZE,Czechia,144528.4832237735,0.2721791741189906,0.5001000627354871,0.3272325700185139,0.3397179403334511
333952296971.2621,227710825719.79886,550981756138.8113,DEU,Germany,2655523.466630593,6.458445286709637,9.76897239275054,7.1682343441279315,6.241876635445792
15785876042.856459,13506081635.764917,32057008877.847775,DNK,Denmark,235047.3064698575,0.305289760394558,0.5794214579695789,0.41705945695652014,0.5524847770749381
2028298273.283789,1011312280.0786455,3570616851.357315,DOM,Dominican Republic,64309.5575196864,0.03922612164053556,0.04338608721525924,0.0464534770134443,0.15116127933424428
2108460686.2971756,1223917134.07142,3471695041.2755747,DZA,Algeria,104632.0515452627,0.04077641658742772,0.05250700161471719,0.045166511141143104,0.24594034512065832
3806086690.362759,963062888.3795724,4661441978.003569,ECU,Ecuador,77675.205,0.0736075267908607,0.041316150601638374,0.06064503607895613,0.1825775796506669
9575954639.97526,1594390089.718623,11264716298.717085,EGY,Egypt,189112.5354635932,0.18519345329017328,0.06840058095833444,0.14655317594395675,0.4445139089950745
80933460991.86302,38980470296.883,122150363823.30559,ESP,Spain,1010425.253395296,1.5652065711797658,1.6722926412609862,1.589167741672642,2.375030708741933
295837693.78899556,207745049.94561753,537937765.821054,EST,Estonia,18707.2536775953,0.00572133079008888,0.008912425007612907,0.006998532936888118,0.0439718839282933
110645720.31474277,7316144.517011491,114651607.50186817,ETH,Ethiopia,59623.2197132634,0.0021398245717795953,0.00031386831777600573,0.001491609443230485,0.14014592103397167
9207465415.934113,6513147350.206286,15249033998.54645,FIN,Finland,194157.1741188239,0.17806708370446972,0.279419111730661,0.19838887223630053,0.45637146271359014
213829971.1972021,38072801.16616633,270323581.5104302,FJI,Fiji,4288.7928379812,0.004135348617634058,0.0016333529261565577,0.003516891003052646,0.010080918563159534
216980960453.2309,113825380534.54631,329728521789.83154,FRA,France,2014573.998174121,4.196286936949836,4.883197786145597,4.289745146365501,4.735308321539647
140275195.69768584,7121127.832964777,147928691.5369064,GAB,Gabon,7942.5581520812,0.0027128415786101105,0.0003055019496134206,0.0019245419931646723,0.018669188496401895
528804615466.8361,184911548510.12787,727756282265.424,GBR,United Kingdom,2241112.197336674,10.226777019731012,7.93284995030928,9.468058639995332,5.267792221666074
264288158.0270913,34386418.25540189,226076940.78910804,GEO,Georgia,13594.2592438858,0.005111180920220244,0.0014752042181602211,0.002941245283213303,0.03195365818335947
1357371917.5763438,177813126.40025115,1977403849.4863334,GHA,Ghana,49651.7714462476,0.026250791933128556,0.007628322093962192,0.025725886616339563,0.11670777381307175
3882426192.941821,2806043875.1313095,7742586353.28903,GRC,Greece,178836.9666943203,0.07508388884943318,0.12038147533106544,0.10073051020593163,0.4203609186627306
3822227709.990058,560370151.5206676,4146895651.165275,GTM,Guatemala,68417.3149867369,0.07391968482384942,0.024040317462389615,0.05395082413710392,0.16081666957268698
109667052.33396378,15335109.814451143,108135881.93668377,GUY,Guyana,4016.5303407215,0.0021208976960999243,0.0006578881963280574,0.0014068403065886895,0.009440958516973337
135497178250.9908,71230281056.82858,176900219172.2194,HKG,"China, Hong Kong SAR",262482.9179097296,2.620437470184171,3.055834727982009,2.3014595536527946,0.616972891820538
2425202822.051998,462303870.83539045,3875571433.628671,HND,Honduras,21008.802164966,0.0469020272579365,0.01983319737643886,0.05042091492891313,0.049381733213825225
769689622.4408665,298671716.8070207,1038103995.496176,HRV,Croatia,43670.5133328432,0.014885354463396033,0.012813250080492352,0.013505660814325363,0.10264867181763718
10917609073.084085,7290354927.279748,17813505013.25746,HUN,Hungary,100612.0855095349,0.21114027811662575,0.3127619242204364,0.23175246186038392,0.23649131091365408
28152549362.491463,18313868182.570126,41803693780.77384,IDN,Indonesia,674331.6851519806,0.5444541073322513,0.7856792583948042,0.5438631499719855,1.5850340782081511
109231451280.69913,54891977816.093796,168810532188.3489,IND,India,1823707.896953406,2.1124734223492787,2.354908749611859,2.1962132883727956,4.286672610848735
134767732751.45717,89362746273.28322,222604537613.78513,IRL,Ireland,147411.4861645103,2.606330413903675,3.833731657353397,2.8960695592974326,0.34649451336013937
1377288177.9297342,302314328.5013121,1459279742.8377364,IRQ,Iraq,135440.8279771259,0.026635960949706113,0.012969520969092221,0.018985128007875978,0.31835717148021664
607692761.4120238,67644438.54776451,573288490.5352806,ISL,Iceland,18242.8047609981,0.01175242837466331,0.0029019992817968412,0.007458443407902861,0.042880184729511765
20929466862.34789,12894776225.236872,35391629774.53714,ISR,Israel,273482.0098864331,0.4047638475207383,0.5531959780868791,0.460442643005739,0.6428265421773229
122506109631.85349,66936500391.780655,186588006752.8363,ITA,Italy,1551440.413746356,2.3691976773948165,2.871628181609927,2.4274969965994515,3.646700845064251
418673821.2330282,119212274.17123385,579757578.2855633,JAM,Jamaica,13576.4667680613,0.008096910822098199,0.005114299733332944,0.007542605789814962,0.03191183650845008
589213692.0358886,104781523.29326785,716411010.5521494,JOR,Jordan,40219.7183098592,0.011395053804709832,0.004495209242189671,0.009320457443708047,0.09453748880670099
320164039813.7299,96471799332.75952,406497018090.8388,JPN,Japan,3650076.538704889,6.191788326243612,4.138715589747019,5.288497946436979,8.579599371207612
2234902774.6143255,3767787231.6316195,5327619457.625961,KAZ,Kazakhstan,105294.3638422773,0.04322173382806312,0.16164101698379188,0.06931195877741068,0.2474971273159779
637989569.9561177,119137516.96035875,905562173.3533616,KEN,Kenya,74035.6915231931,0.012338351220885824,0.005111092590559255,0.011781300922310976,0.17402280902983125
369299564.1107404,125724083.01015118,435672928.872649,KHM,Cambodia,17412.4234869065,0.007142041096426962,0.005393661421883184,0.00566807451745269,0.040928352053809375
131972717.09469105,7625225.646109468,132970976.2684321,KNA,Saint Kitts and Nevis,861.0125796296,0.0025522764191911484,0.0003271281397793466,0.0017299431573546684,0.002023832352132826
115992095183.46869,47409711981.27559,162732532073.72574,KOR,"Korea, Republic of",1022480.560200378,2.2432203857478314,2.033913697468388,2.117138929412934,2.4033670193885297
1099609598.561438,305997416.9848538,1331050155.2728753,KWT,Kuwait,81725.6494160716,0.02126581698481604,0.013127528343585916,0.01731686998794215,0.19209825407947478
265385803.14885473,66651279.28487248,275712314.9100587,LBN,Lebanon,55011.5883420497,0.005132408745354032,0.002859391973206536,0.0035869980499669803,0.12930616214312246
959186875.5319804,72295564.7291322,1122324251.8508313,LBY,Libya,53084.8224357782,0.018550122312488104,0.0031015362301055295,0.014601360494662154,0.12477724901414555
111085661.13328402,2302712.20573282,89318242.31063214,LCA,Saint Lucia,1589.95493,0.002148332774093842,9.878815333063777e-05,0.0011620241232214443,0.003737230212305787
336235737.31088716,285448812.2528009,577004618.6620109,LKA,Sri Lanka,66120.9846719489,0.006502605709119318,0.012245977140640563,0.0075067899764932325,0.15541908573686128
494064859.83677375,576730201.6772797,1147274217.5481439,LTU,Lithuania,37491.519980353,0.00955493013307903,0.024742176400447395,0.014925957813908475,0.08812478802518087
29815998172.576664,20556981571.786076,69706147515.78712,LUX,Luxembourg,32467.9068662706,0.5766242502676718,0.8819105759168961,0.906872133337259,0.07631665538529257
215052416.63780814,225271459.19480374,421608067.70047355,LVA,Latvia,23966.1500090259,0.0041589900091314235,0.009664321662320181,0.0054850916513659595,0.05633305585988163
14856468602.253708,2247181950.941555,18785543522.49611,MAC,"China, Macao SAR",17306.8754912939,0.28731555522024754,0.09640586199994015,0.2443986152912499,0.04068025875845306
2280125820.7227125,1440202119.4185896,3778735570.857549,MAR,Morocco,84376.3081028501,0.04409632152109073,0.06178579652551727,0.04916108708611187,0.19832869592397376
105474103.24250904,21666436.11903605,149367868.63136035,MCO,Monaco,4992.4961262838,0.0020398084730500537,0.0009295070430977456,0.0019432655871145744,0.011734991354734454
269513384963.992,71154119093.20952,349214380967.5385,MEX,Mexico,890457.8950696142,5.2122338028884485,3.0525673202177077,4.543254819646387,2.0930443281435522
66720313.870361194,57856316.82252035,159841176.20879477,MKD,North Macedonia,9223.4892565705,0.001290332483267523,0.002482081209792423,0.002079522590611922,0.021680050209054107
1882648727.617392,3107922683.711145,3767304315.5101914,MLT,Malta,8075.2999537647,0.03640934322561874,0.13333231215514194,0.04901236724872258,0.018981201536725924
1299664581.7253208,2084993565.7343209,3167260332.243991,MMR,Myanmar,50622.816867031,0.025134765259212065,0.08944785351481041,0.04120583674038308,0.11899024120607697
142573605.5413066,54461728.603277184,307602040.44650227,MOZ,Mozambique,11814.4748019436,0.002757291502614487,0.0023364507221170215,0.004001881162281062,0.0277702287902897
4059568407.8179665,65661422.4986406,4052758731.908406,MUS,Mauritius,11932.8942722516,0.07850971736781764,0.00281692634344603,0.052726109361797495,0.028048576820041908
43617072.85835487,59776400.39912726,277727737.74152976,MWI,Malawi,8543.8139251992,0.0008435290943555154,0.002564454295886835,0.0036132185608959313,0.020082455752109492
40012719537.82428,31425903633.03464,72009987740.5006,MYS,Malaysia,215667.797185292,0.7738229748715694,1.3481958270447816,0.9368449345020473,0.5069327389439336
176926544.25159773,41307115.77392635,210007198.14288718,NAM,Namibia,12399.2239786974,0.0034216575725900355,0.0017721075506361011,0.002732179048524914,0.029144696864038963
3402738530.096792,2635776661.1789007,11449796306.028421,NGA,Nigeria,317618.2031408037,0.06580700543437214,0.11307687877868901,0.14896105397265563,0.7465698067026895
1322408419.9612496,239668240.15690312,1309432485.8194125,NIC,Nicaragua,11550.8160071325,0.025574618005214177,0.010281954817523295,0.017035625611173208,0.027150491969379832
160264072967.95355,124558657704.88115,320489087963.19183,NLD,Netherlands,572468.1955388244,3.0994149645805242,5.343663765438842,4.1695407545893595,1.3456013095615682
22393804036.015472,9217058934.530264,30090368668.58141,NOR,Norway,273553.9391497077,0.4330832859650888,0.39541903196371403,0.39147360455117386,0.6429956137722384
10954158125.299404,2484236359.927059,14348794839.015701,NZL,New Zealand,155698.2396722111,0.21184711575827267,0.106575681417348,0.18667682335377567,0.36597274194798385
1262717655.6662328,503134818.44399875,2065060481.117896,OMN,Oman,49177.3990143043,0.02442023296634013,0.02158487694062946,0.026866293300138434,0.11559274913464047
2669230033.7432303,947180009.5004523,2961865173.6868796,PAK,Pakistan,282088.1090667495,0.05162137313299049,0.040634762684322354,0.0385336600062486,0.6630554010335792
4034516801.4474387,1776378576.6083772,6349077493.602374,PAN,Panama,38621.340792,0.07802523371384787,0.07620802928058552,0.08260105681558041,0.09078046108364865
6567528716.459503,1329300177.4166112,8852752489.813498,PER,Peru,163239.9566802851,0.12701222680255478,0.05702801653725759,0.11517369446540761,0.3836997429612985
22067491869.689735,11562188571.319872,34784023055.735085,PHL,Philippines,274297.8869333612,0.4267725964093772,0.49602692623839917,0.45253772183382546,0.6447442822916962
1384242323.1034584,101687612.68014342,1300904144.0700142,PNG,Papua New Guinea,16989.3561926477,0.02677045011635556,0.004362478058813954,0.016924672477888165,0.03993392142932467
32380407393.048527,18856172407.074547,52851686644.66833,POL,Poland,401833.8331275361,0.6262184491797891,0.808944533468615,0.6875967690951147,0.944520824556247
14008427141.612267,15736212785.1104,69361974616.39108,PRI,Puerto Rico,71511.3,0.27091492128513983,0.6750958272548455,0.9023944678423832,0.16808916142123778
8682578442.931353,6030231133.778423,14448864434.582403,PRT,Portugal,180990.7931020744,0.1679160716360105,0.25870162861854756,0.18797872183544426,0.4254235433769549
848418599.1485342,623345458.8522811,2099941351.6554139,PRY,Paraguay,28858.1107152324,0.016407927576851413,0.026742007365813572,0.02732009100097759,0.06783173610778506
2666695276.090484,396367458.1182101,2823506633.5064125,QAT,Qatar,69440.7796038462,0.051572352378338404,0.017004473737696483,0.036733625016931885,0.16322234964330812
6605247220.062623,5239298018.665563,11869032247.587154,ROU,Romania,167330.1158340855,0.12774168096120747,0.2247699798195686,0.1544152844278234,0.393313767908988
67166767907.17686,28941926698.541862,94744863295.06154,RUS,Russian Federation,1119068.988999701,1.29896664747587,1.2416312751813203,1.2326240849801637,2.630400621069287
31504529573.096428,15983816381.483927,46481108874.45358,SAU,Saudi Arabia,451899.2605509334,0.6092794760710343,0.6857182150560086,0.604715995175467,1.0622009074493657
104764421.52354768,47950335.67052576,160098912.52289426,SEN,Senegal,17643.3168257694,0.0020260836369148964,0.002057106876266354,0.002082875722141002,0.041471072822516074
164543376660.6428,104556173757.65892,300990999052.8905,SGP,Singapore,155786.0854137625,3.1821742359348586,4.485541570988164,3.9158719733376075,0.3661792256370205
2381885156.0909824,412026348.21535647,2999714327.7415814,SLV,El Salvador,24871.31,0.04606428852071422,0.017676252361205454,0.03902607486929672,0.05846065784495102
640993476.0978976,223696899.79855,923684380.1190044,SRB,Serbia,44978.7257851229,0.01239644503739509,0.009596771833610341,0.012017069572509514,0.10572365904433444
5464651993.552835,2414987136.3636246,7229988159.541775,SVK,Slovakia,71575.7995269037,0.10568322551261519,0.10360483560414525,0.0940616433401632,0.1682407692285257
926312203.9735227,328497558.03568834,1168220580.5579104,SVN,Slovenia,34494.9886944306,0.017914345078720133,0.014092801979847136,0.015198468540512919,0.08108136368492695
28768618010.921783,22288165066.316998,51493983706.32363,SWE,Sweden,388130.0754203802,0.5563685205428506,0.9561797008537505,0.6699331482522606,0.9123097874010608
49090510363.65226,27170613559.98199,76494798632.89507,THA,Thailand,297678.0861604056,0.9493822266105981,1.1656405571519528,0.9951920124362973,0.6997000456736424
1292491838.9241629,267550180.10005373,1835886166.0191708,TTO,Trinidad and Tobago,18253.5316663041,0.024996048540216406,0.011478111832456485,0.023884751392480773,0.04290539859805465
303429640.4265581,149468890.0006946,550757856.6858453,TUN,Tunisia,37045.2896865991,0.00586815467009512,0.00641233219973738,0.007165321427809921,0.08707591217090545
39866543536.488,19641093709.035908,62639050486.62779,TUR,Turkey,626968.0841165092,0.770996015106889,0.8426182707848097,0.8149296922794795,1.4737047081653403
65050698056.31061,26297341807.4731,90244782870.98094,TWN,"China, Taiwan Province of",388018.7348244907,1.2580430740235469,1.1281765164562076,1.1740783515001871,0.9120480784488363
106811694.11251117,35411947.7708545,226759277.28453767,TZA,"Tanzania, United Republic of",37595.1450817351,0.0020656767109039605,0.0015192002358846272,0.002950122433584065,0.08836836150788231
160449791.1880912,13862554.103959776,184193111.23030877,UGA,Uganda,25252.8385744812,0.0031030066481065313,0.0005947144054592882,0.0023963395723400984,0.05935745063354226
7246680808.419626,5775529278.179438,23967764245.342285,UKI,"United Kingdom Islands, Caribbean",4801.1450593125,0.1401466375164787,0.24777471994890635,0.31181894663702814,0.011285215719495478
2440361880.5209193,1120329987.4436784,3671249303.7218385,UKR,Ukraine,98438.3485046361,0.04719519472708549,0.04806303206495404,0.047762698222923804,0.23138188582553862
4015185455.0335917,536675281.20874846,4418321281.62127,URY,Uruguay,50540.3993048988,0.07765137659633564,0.023023789007076845,0.05748205272032596,0.11879651659325095
1265133660.7112696,91744666.5959035,1487146451.3587644,VEN,Venezuela (Bolivarian Rep. of),243003.6846309879,0.02446695711388246,0.003935917900804297,0.019347671948492243,0.5711864498602834
10058508464.714067,10724470270.973955,19327456811.78373,VNM,Viet Nam,166809.9929876592,0.19452576662723725,0.46008815642755474,0.25144886951206696,0.3920912056972561
27080323374.74594,3077174894.682009,29999627608.98062,ZAF,South Africa,279323.4865754354,0.5237178736256792,0.13201320797459076,0.39029306967391914,0.6565570843170422
408381314.9995757,48107541.958866075,470284968.8025968,ZMB,Zambia,15702.4000951151,0.007897859673252258,0.0020638511489020923,0.006118374750775973,0.0369088978145924
136057068.85003752,84386120.4091408,406218735.5626635,ZWE,Zimbabwe,22263.529257,0.0026312654322412712,0.0036202305182565717,0.005284877510091108,0.05233100171701987
