AFFILIATE_COUNTRY_CODE,OTHER_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES
ALB,ROU,Albania,269831.81312571,8413.846593442056,370691.318162996
ALB,SAU,Albania,133938.95945501086,4176.460309425021,184003.5422755247
ALB,SRB,Albania,418791.30743736017,13058.674492927088,575329.8693391458
ALB,SWE,Albania,150525.5649495457,4693.660829705932,206789.99796951737
ALB,TUR,Albania,264416.14271775895,8244.976142306945,363251.3429465658
ALB,USA,Albania,1943584.5693874513,260716.33846374988,7174925.644684615
ARE,ARE,United Arab Emirates,52661108035.272484,1912669041.2981403,53861794939.437614
ARE,AUS,United Arab Emirates,154370046.04327604,64052954.00202018,265502198.9756695
ARE,BEL,United Arab Emirates,142558226.047539,59151860.93209269,245186961.25206473
ARE,BHR,United Arab Emirates,69926349.45680954,29014626.60722775,120266852.43016234
ARE,CHE,United Arab Emirates,466577423.41769385,193597546.97602734,802470006.8760233
ARE,CHN,United Arab Emirates,910603965.5383756,377838028.9031941,1566154584.0222561
ARE,DEU,United Arab Emirates,156650434.05480042,64999158.2181411,269424255.40498316
ARE,EGY,United Arab Emirates,80183329.22769965,33270567.900918204,137907908.79971766
ARE,FRA,United Arab Emirates,138446700.5809272,57445860.588495,238115517.79195282
ARE,GBR,United Arab Emirates,262922636.2253592,109094814.41439503,452202612.2784426
ARE,HKG,United Arab Emirates,242191816.78970307,100492949.88321511,416547520.5827957
ARE,IDN,United Arab Emirates,104385375.72524573,43312752.967232734,179533189.93106169
ARE,IND,United Arab Emirates,1318891786.2312677,547249398.9762161,2268371866.3735065
ARE,IRQ,United Arab Emirates,118338795.36130652,49102462.622880116,203531780.92432898
ARE,ITA,United Arab Emirates,143725193.9603258,59636072.370486714,247194038.11004588
ARE,JPN,United Arab Emirates,1321661948.2156572,548398825.7122455,2273136288.728916
ARE,KEN,United Arab Emirates,68641188.91465339,28481373.355046544,118056495.18324174
ARE,KOR,United Arab Emirates,482912140.50563484,200375331.3266039,830564209.2012463
ARE,KWT,United Arab Emirates,158485501.46120793,65760585.005176425,272580401.5885063
ARE,LBY,United Arab Emirates,65593879.98538393,27216949.694631733,112815405.72050737
ARE,MYS,United Arab Emirates,142745820.94839385,59229699.916166715,245509607.12780425
ARE,NLD,United Arab Emirates,156528500.59515405,64948564.21702351,269214541.134018
ARE,NZL,United Arab Emirates,94348026.71007775,39147943.33447185,162269878.1440957
ARE,OAFR,United Arab Emirates,204111090.32961145,84692066.98636113,351052193.7827317
ARE,OASIAOCN,United Arab Emirates,370703264.2464074,153816363.6131669,637575322.0756837
ARE,OMN,United Arab Emirates,528524536.122867,219301339.01577353,909013310.2239171
ARE,PAK,United Arab Emirates,414982945.06954646,172189386.30562335,713732276.9371756
ARE,PHL,United Arab Emirates,80553175.63157961,33424028.726400465,138544010.40122813
ARE,QAT,United Arab Emirates,80303640.95012292,33320488.992605392,138114833.83268017
ARE,RUS,United Arab Emirates,75188148.41786322,31197911.35358175,129316659.89304285
ARE,SAU,United Arab Emirates,672627926.7785932,279094337.0085238,1156857811.664433
ARE,SGP,United Arab Emirates,523221251.3772643,217100840.5215613,899892151.0493134
ARE,THA,United Arab Emirates,514036725.3172922,213289893.77166638,884095615.8536943
ARE,TUR,United Arab Emirates,189892681.11983538,78792404.87937197,326597845.2359082
ARE,TWN,United Arab Emirates,258502289.18483692,107260674.35343939,444600024.27917975
ARE,USA,United Arab Emirates,1226236921.7544863,3393233057.306636,2041078545.0734255
ARE,ZAF,United Arab Emirates,75613162.4307141,31374262.943240013,130047644.67862584
ARG,ARG,Argentina,26271073114.2256,1101624617.6210995,27615935155.498447
ARG,AUS,Argentina,21038443.07725439,102152243.40247111,120765851.03835113
ARG,BEL,Argentina,12252029.243447222,59489776.35155645,70329669.03008905
ARG,BGD,Argentina,13419433.912153242,65158114.32832282,77030859.6935203
ARG,BOL,Argentina,29777297.61011339,144583786.07991058,170929030.93173698
ARG,BRA,Argentina,308018076.4061116,1495582985.768372,1768099711.361077
ARG,CAN,Argentina,37052305.20014791,179907614.14851388,212689368.40988657
ARG,CHE,Argentina,40354539.17326522,195941624.2392364,231645005.69858047
ARG,CHL,Argentina,93113111.9326763,452111082.51597905,534492222.83640635
ARG,CHN,Argentina,110252584.01643589,535331856.8699034,632877018.942403
ARG,COL,Argentina,20921819.900341846,101585979.10664879,120096405.24528928
ARG,DEU,Argentina,50116092.58988746,243338885.38348424,287678729.3674783
ARG,DNK,Argentina,9925672.222156325,48194140.65231208,56975806.081980474
ARG,DZA,Argentina,43059752.144464515,209076796.4986438,247173595.2195454
ARG,ECU,Argentina,12132378.889504265,58908813.58571438,69642846.49441466
ARG,EGY,Argentina,27325874.728142332,132680892.6004861,156857259.10389706
ARG,ESP,Argentina,64529210.71172951,313321837.3141231,370413581.4527256
ARG,FRA,Argentina,20294707.52481229,98541032.49198906,116496625.57293376
ARG,GBR,Argentina,31639016.10241056,153623367.56765065,181615754.15029964
ARG,IDN,Argentina,39364456.648748614,191134274.6334902,225961687.86786523
ARG,IND,Argentina,54288819.68908738,263599578.2838253,311631211.85086524
ARG,IRL,Argentina,12072484.791808413,58617997.557944104,69299039.6046247
ARG,ITA,Argentina,38064362.40792933,184821661.9155887,218498826.34117997
ARG,JPN,Argentina,25962116.261760067,126059157.98407443,149028949.22380567
ARG,KOR,Argentina,15016579.562308757,72913061.33674832,86198869.5583645
ARG,MAR,Argentina,11044925.298965907,53628678.38456608,63400594.73444202
ARG,MEX,Argentina,25000209.90259458,121388617.86040473,143507369.53003955
ARG,MYS,Argentina,32515657.782031786,157879904.7032449,186647893.55844843
ARG,NLD,Argentina,43618075.808262,211787739.2519724,250378510.7242602
ARG,OASIAOCN,Argentina,15521605.981561283,75365219.1088193,89097845.73706383
ARG,PER,Argentina,33107744.326826863,160754783.25852287,190046616.32552624
ARG,POL,Argentina,18290576.513359357,88809966.45537157,104992419.37755542
ARG,PRY,Argentina,34274552.95043656,166420227.1359714,196744385.54312855
ARG,RUS,Argentina,22712466.31915521,110280469.86105958,130375157.23671246
ARG,SAU,Argentina,25114675.358223014,121944405.33201532,144164429.47086787
ARG,THA,Argentina,17611167.867704257,85511095.09469861,101092446.21917759
ARG,TUR,Argentina,15118740.1308821,73409102.38069429,86785296.4132899
ARG,URY,Argentina,32659391.316727333,158577803.4482899,187472959.49020576
ARG,USA,Argentina,28954892.076335605,2537670994.16289,2501644416.321589
ARG,VEN,Argentina,11840451.79344874,57491360.418551005,67967112.9780683
ARG,VNM,Argentina,63245408.93003862,307088332.69582754,363044242.6589214
ARG,ZAF,Argentina,14923799.671149403,72462568.20901246,85666290.10493436
ARM,ARE,Armenia,103653.3887216944,454199.8340152597,405941.1307548283
ARM,ARM,Armenia,23072249.17086197,8849670.590697015,46661150.072875366
ARM,BEL,Armenia,41859.46475871896,183424.41264921697,163935.58055849434
ARM,CAN,Armenia,117344.03500662,514191.0156530422,459558.2531876417
ARM,CHE,Armenia,360185.936420937,1578302.4033712093,1410607.8741456482
ARM,CHN,Armenia,655277.9729680882,2871369.1875050957,2566286.395320942
ARM,DEU,Armenia,460147.01252620015,2016322.8553305834,1802088.681151305
ARM,EGY,Armenia,31461.841591837223,137862.96236966157,123215.03145170798
ARM,ESP,Armenia,175276.846870533,768047.3908003728,686442.4047418827
ARM,FRA,Armenia,139059.22036044372,609345.0063228429,544602.138445943
ARM,GEO,Armenia,449220.5379719885,1968444.0257997916,1759296.9741902358
ARM,HKG,Armenia,42848.16353294429,187756.8018231972,167807.65366034498
ARM,IRQ,Armenia,201333.85008861413,882226.8371507891,788490.2922338253
ARM,ITA,Armenia,72825.87240876553,319116.42801075877,285210.32798258786
ARM,JPN,Armenia,85997.74594516587,376834.3940867764,336795.76386141346
ARM,KOR,Armenia,33365.942480031066,146206.56133957105,130672.123565696
ARM,NLD,Armenia,51198.466380000194,224347.0784546079,200510.21574425756
ARM,OASIAOCN,Armenia,159213.0544769129,697657.296189691,623531.253173211
ARM,POL,Armenia,28989.491000986403,127029.34427149185,113532.48458228477
ARM,RUS,Armenia,1236188.5404070427,5416867.087404054,4841325.306463097
ARM,SAU,Armenia,75592.63466856453,331240.13158338855,296045.8888274743
ARM,SRB,Armenia,158334.69300573342,693808.395161609,620091.2976327373
ARM,UKR,Armenia,47554.70941571044,208380.46290269427,186240.0520716445
ARM,USA,Armenia,537247.4081304979,15700047.497107282,8425746.803377429
AUS,ARE,Australia,248948405.0729042,141949819.9588467,383779504.30830914
AUS,AUS,Australia,117897781614.42043,7146292229.197515,126049079133.29578
AUS,BRA,Australia,151528245.64765424,86401064.43769108,233596334.89651918
AUS,CAN,Australia,174633771.7483858,99575783.38836193,269215873.61629784
AUS,CHN,Australia,8176154067.819959,4662024637.365939,12604380230.423235
AUS,DEU,Australia,330327895.1577294,188352221.9445142,509234336.43093705
AUS,FRA,Australia,155701717.26986286,88780768.55831952,240030169.5296311
AUS,GBR,Australia,527694335.43261,300890121.73436534,813494950.5674578
AUS,HKG,Australia,679794857.1535836,387617496.7003391,1047973507.7368281
AUS,IDN,Australia,486328147.8672084,277303214.7382227,749724728.9654145
AUS,IND,Australia,1276630442.7421882,727931803.5725799,1968056788.140557
AUS,JPN,Australia,3294049186.3637576,1878259428.1051443,5078114734.415174
AUS,KOR,Australia,1603607185.3940067,914373205.9047757,2472124979.2121644
AUS,MYS,Australia,476175867.5504292,271514407.363793,734073947.405149
AUS,NLD,Australia,174983699.22507808,99775311.24756062,269755322.7182493
AUS,NZL,Australia,616921093.6068299,351767018.31312805,951047151.4466374
AUS,OASIAOCN,Australia,124287007.87344976,70868172.00412819,191601172.37813568
AUS,PHL,Australia,152582475.29879603,87002183.81072353,235221538.04985467
AUS,PNG,Australia,133627230.78534137,76193946.07498531,206000084.14543596
AUS,SGP,Australia,714287367.536842,407285048.4462453,1101147250.8397794
AUS,THA,Australia,482541373.47208846,275144004.5056662,743887027.7764435
AUS,TWN,Australia,744133773.0273179,424303401.6449777,1147158546.6388638
AUS,USA,Australia,776382325.6592581,5670333089.459001,6043717979.517661
AUS,VNM,Australia,327846607.8742926,186937397.52317724,505409177.5454844
AUT,ARE,Austria,22148090.241475247,27055016.09572123,59355762.68000836
AUT,AUS,Austria,23419166.285637792,28607699.98217684,62762182.24950577
AUT,AUT,Austria,14130135339.527617,358291527.4661264,12751358477.310009
AUT,BEL,Austria,41785151.34157252,51042682.67750618,111982094.14616376
AUT,BGR,Austria,16320614.745757429,19936459.07274041,43738422.8201744
AUT,BRA,Austria,17654340.4871203,21565672.743374553,47312740.41241118
AUT,CAN,Austria,25163254.2305652,30738191.907571007,67436249.811246
AUT,CHE,Austria,173599040.62143895,212060037.09609023,465236656.71667963
AUT,CHN,Austria,114162473.05100471,139455253.80505866,305949659.0224717
AUT,CZE,Austria,93122409.37195684,113753748.38019529,249563351.5399786
AUT,DEU,Austria,990427013.9705946,1209856855.0363066,2654294350.0844345
AUT,DNK,Austria,17999982.61647099,21987892.143376395,48239043.85339743
AUT,ESP,Austria,43763431.927953176,53459252.798127845,117283786.1529892
AUT,FRA,Austria,112535698.06421289,137468065.6108662,301589984.2605832
AUT,GBR,Austria,101292882.49438617,123734395.89548458,271459806.64517504
AUT,HRV,Austria,32117283.65836524,39232891.72358175,86072697.28306197
AUT,HUN,Austria,117690050.15941054,143764368.24365237,315403387.4206824
AUT,IND,Austria,16045480.493973834,19600368.622984614,43001076.92822806
AUT,IRL,Austria,16875582.020207644,20614379.75931645,45225707.07259958
AUT,ITA,Austria,189399073.4211337,231360578.90570277,507579946.2269793
AUT,JPN,Austria,32950280.209125746,40250439.279275864,88305085.9468763
AUT,KOR,Austria,28477065.427515112,34786180.43814733,76317096.36857933
AUT,MEX,Austria,27043082.34505658,33034497.337982956,72474094.16831891
AUT,NLD,Austria,81130624.54763858,99105174.71532899,217425974.16876602
AUT,POL,Austria,77061268.91074309,94134250.3125897,206520306.69086277
AUT,ROU,Austria,57698563.359299175,70481722.95517306,154629234.23161343
AUT,RUS,Austria,48685516.66006173,59471829.06090321,130474724.51673265
AUT,SGP,Austria,16661530.58779332,20352905.072960112,44652060.04998143
AUT,SVK,Austria,52183818.67606959,63745182.48861988,139849997.14661905
AUT,SVN,Austria,49162393.754235856,60054358.6297236,131752731.03199986
AUT,SWE,Austria,37803031.19496292,46178320.85276212,101310213.37412225
AUT,TUR,Austria,27484285.07896004,33573448.86550027,73656495.20072505
AUT,USA,Austria,111850744.5176841,1056960006.0250728,1667348822.468024
AZE,AUT,Azerbaijan,3043387.5601190617,588768.1135668645,4912521.477436351
AZE,AZE,Azerbaijan,705633550.9862745,11949230.76717902,588182875.967922
AZE,CAN,Azerbaijan,5765854.618850329,1115451.5420666612,9307025.178800993
AZE,CHE,Azerbaijan,1646210.8099367893,318472.89047272893,2657251.4346105796
AZE,CHN,Azerbaijan,4565798.548531062,883290.9201481376,7369939.906841533
AZE,CZE,Azerbaijan,8231557.842490648,1592461.9151857698,13287070.376410738
AZE,DEU,Azerbaijan,12701412.575225838,2457191.722653164,20502141.392447583
AZE,ESP,Azerbaijan,4803929.036323775,929359.2027151425,7754321.163781524
AZE,FRA,Azerbaijan,4373586.18107864,846105.8719892511,7059677.9488469465
AZE,GBR,Azerbaijan,2659400.900586522,514482.76649822807,4292704.686199666
AZE,GEO,Azerbaijan,3859120.8359377626,746578.3603691831,6229247.381764523
AZE,GIB,Azerbaijan,813467.6209811424,157371.93741899088,1313068.769694445
AZE,GRC,Azerbaijan,1791140.2155407986,346510.6645163677,2891191.017945778
AZE,HRV,Azerbaijan,2630444.5810217606,508880.9306133114,4245964.486682048
AZE,IDN,Azerbaijan,3013825.1718857232,583049.0287612497,4864802.984719996
AZE,IND,Azerbaijan,2797700.7156677893,541237.9922535894,4515943.034418984
AZE,ITA,Azerbaijan,43459140.622401,8407524.751953416,70150106.57732967
AZE,JPN,Azerbaijan,1155113.67357132,223466.14918714814,1864540.9492563992
AZE,NLD,Azerbaijan,954209.9286649339,184599.68326375322,1540249.6974017043
AZE,OASIAOCN,Azerbaijan,999873.4366855238,193433.66084466845,1613958.0107383928
AZE,PRT,Azerbaijan,6635125.502208081,1283619.0751406031,10710169.471090196
AZE,ROU,Azerbaijan,2801295.3954633763,541933.4123406854,4521745.43104166
AZE,RUS,Azerbaijan,6345738.802416724,1227634.8608524853,10243052.368872084
AZE,THA,Azerbaijan,1852899.5985980595,358458.52023286227,2990880.6860241164
AZE,TUN,Azerbaijan,1991553.2182314128,385282.1923607569,3214690.132214562
AZE,TUR,Azerbaijan,2929698.153312357,566773.9717574985,4729008.322551441
AZE,TWN,Azerbaijan,8136299.914919238,1574033.4931689845,13133308.620523058
AZE,UKR,Azerbaijan,3115966.9797441917,602809.193492549,5029676.440675528
AZE,USA,Azerbaijan,16430985.707109218,21198923.584321834,106209983.66409679
AZE,VNM,Azerbaijan,1492993.8662224195,288831.8246750949,2409934.4196607806
BEL,ARE,Belgium,203667291.36881012,471224205.8488759,656924828.853246
BEL,AUT,Belgium,207866862.72925967,480940737.4820775,670470463.3961266
BEL,BEL,Belgium,29805680352.293747,11627089650.656061,47279899169.896126
BEL,BRA,Belgium,134676628.37163216,311600781.96309406,434396806.9146494
BEL,CAN,Belgium,230256199.13552153,532742856.4998972,742686826.111862
BEL,CHE,Belgium,579659996.6536096,1341157039.746883,1869681879.3803666
BEL,CHN,Belgium,506473605.3523067,1171825975.8921053,1633620618.60122
BEL,CZE,Belgium,195193241.32505825,451617829.8060994,629591947.6759492
BEL,DEU,Belgium,3563936068.2568574,8245864773.737008,11495405452.434305
BEL,DNK,Belgium,233857125.11842307,541074304.6927277,754301541.8039716
BEL,ESP,Belgium,608906202.38348,1408823870.176688,1964014938.7762952
BEL,FRA,Belgium,3573423111.244139,8267814907.543426,11526005722.35913
BEL,GBR,Belgium,2403494880.3260055,5560956590.68065,7752425302.542276
BEL,GRC,Belgium,135640746.51115805,313831458.2861757,437506550.9464265
BEL,HKG,Belgium,209642855.55377275,485049845.05011106,676198893.2016528
BEL,HUN,Belgium,188645583.97128293,436468540.90474063,608472608.1020286
BEL,IND,Belgium,601861060.4412371,1392523553.1522214,1941290972.480333
BEL,IRL,Belgium,413238547.8793261,956108392.4760195,1332892780.7539103
BEL,ISR,Belgium,196125197.31149375,453774092.6828857,632597953.3176664
BEL,ITA,Belgium,1471105839.7343495,3403691758.2074904,4745022853.190922
BEL,JPN,Belgium,298812556.229328,691361428.5361931,963814002.9303373
BEL,LUX,Belgium,640608577.5105437,1482173530.0183446,2066270324.0893693
BEL,NGA,Belgium,220468813.7444128,510097821.6626126,711117807.6908731
BEL,NLD,Belgium,3913145485.1734157,9053829219.355665,12621773534.908756
BEL,POL,Belgium,437961054.51696485,1013308758.2226174,1412634738.0048878
BEL,PRT,Belgium,196617247.5272919,454912547.31945956,634185051.5779122
BEL,ROU,Belgium,165083629.20964742,381953339.4397539,532473988.02313596
BEL,RUS,Belgium,186236579.67034617,430894837.1894012,600702412.2720369
BEL,SGP,Belgium,145771095.7292007,337270007.17225856,470181792.42266005
BEL,SWE,Belgium,500445728.7515021,1157879301.6614087,1614177821.5879216
BEL,TUR,Belgium,237560035.1022186,549641712.8647358,766245204.8782691
BEL,USA,Belgium,294870301.87365764,26574062779.072315,23015514159.875378
BGD,ARE,Bangladesh,3793863.1283434494,219792.11447701085,5841303.452520769
BGD,AUS,Bangladesh,4512256.045254062,261411.1958438274,6947392.650748835
BGD,AUT,Bangladesh,5171030.579459698,299576.37021581037,7961689.1160955895
BGD,BEL,Bangladesh,2621860.533338629,151893.79558295783,4036804.298763949
BGD,BGD,Bangladesh,1112323122.7032957,5640727.497816463,884392453.5997417
BGD,CAN,Bangladesh,8060298.557539731,466962.0393108921,12410213.07299063
BGD,CHE,Bangladesh,3849405.5356256315,223009.88557910765,5926820.521651407
BGD,CHN,Bangladesh,9337103.616597198,540931.9412845883,14376073.60811355
BGD,CZE,Bangladesh,3402024.6136807576,197091.50226255573,5238000.805298176
BGD,DEU,Bangladesh,41708760.66079004,2416338.2778264326,64217795.79449808
BGD,DNK,Bangladesh,4689384.730904197,271672.896658157,7220112.664103764
BGD,ESP,Bangladesh,19264910.981312383,1116085.4718664791,29661637.022941653
BGD,FRA,Bangladesh,18302780.52841891,1060345.7997986265,28180272.053743098
BGD,GBR,Bangladesh,23235850.4542379,1346136.2548517939,35775579.90075941
BGD,HKG,Bangladesh,2591155.7028945256,150114.9544967971,3989528.942217145
BGD,IND,Bangladesh,7829562.078855104,453594.64654487587,12054954.661190333
BGD,ITA,Bangladesh,9863046.132517012,571401.6798483646,15185852.382449908
BGD,JPN,Bangladesh,9570583.661459614,554458.2786912055,14735556.210941404
BGD,KOR,Bangladesh,2564986.9526179275,148598.90482343265,3949237.6596463923
BGD,MEX,Bangladesh,1935016.1063107713,112102.43152309509,2979289.415591476
BGD,MYS,Bangladesh,2031084.508029082,117668.01900840696,3127203.2089075637
BGD,NLD,Bangladesh,9909385.727904024,574086.2990108295,15257200.143126968
BGD,NOR,Bangladesh,1726145.2764040811,100001.79430854044,2657696.9230342754
BGD,POL,Bangladesh,10797724.829001913,625550.9730904573,16624950.660926498
BGD,RUS,Bangladesh,6592212.904915249,381910.56567889807,10149843.233286895
BGD,SAU,Bangladesh,2421410.3314318224,140280.99558622256,3728176.808302011
BGD,SGP,Bangladesh,3459777.843789354,200437.3542698706,5326921.815628581
BGD,SVK,Bangladesh,1876686.5182087137,108723.18902756463,2889481.0032059094
BGD,SWE,Bangladesh,3343196.5991743943,193683.3841356154,5147424.979914879
BGD,TUR,Bangladesh,3425808.9861003533,198469.41636455822,5274620.928911145
BGD,USA,Bangladesh,25900930.171587676,10007117.070216563,159697454.46074808
BGR,ARE,Bulgaria,6030949.153572242,8279161.219287386,13641563.15109786
BGR,AUT,Bulgaria,18993550.510462437,26073950.01989932,42962013.46658173
BGR,BEL,Bulgaria,26830155.74383786,36831878.24759735,60687837.78695324
BGR,BGR,Bulgaria,1392486884.6409342,210656231.12273324,1717689080.5552936
BGR,CHE,Bulgaria,9245782.425242819,12692417.287534058,20913279.423115905
BGR,CHN,Bulgaria,24362679.013512444,33444577.6527807,55106587.011416346
BGR,CZE,Bulgaria,19500353.573459182,26769678.69512673,44108364.69803671
BGR,DEU,Bulgaria,110649758.06256008,151897680.20717996,250281609.7147903
BGR,DNK,Bulgaria,5029713.544751352,6904685.856813214,11376841.887651633
BGR,EGY,Bulgaria,6026355.907707279,8272855.707158614,13631173.566981021
BGR,ESP,Bulgaria,14795770.950932112,20311325.787560157,33466945.029169682
BGR,FRA,Bulgaria,30542720.336515028,41928409.492863484,69085385.6776592
BGR,GBR,Bulgaria,27709543.05423441,38039082.80720737,62676947.166517995
BGR,GRC,Bulgaria,43816484.64165245,60150356.29935608,99109663.68273354
BGR,HRV,Bulgaria,4329956.691315128,5944074.2422271045,9794043.382227384
BGR,HUN,Bulgaria,10900951.140915323,14964598.380962234,24657149.249508653
BGR,ISR,Bulgaria,3841528.0703176456,5273569.617767261,8689253.786348563
BGR,ITA,Bulgaria,51204319.60190829,70292222.05546455,115820402.67155817
BGR,KOR,Bulgaria,3926185.988257242,5389786.24192765,8880743.766516844
BGR,MKD,Bulgaria,9335245.145100283,12815229.843560526,21115637.511623695
BGR,NLD,Bulgaria,20684722.96609464,28395556.296666518,46787321.103148185
BGR,POL,Bulgaria,17885432.06551008,24552748.129083756,40455531.09361061
BGR,ROU,Bulgaria,53557094.622502014,73522062.5353283,121142206.62089907
BGR,RUS,Bulgaria,21946485.902440134,30127678.14092684,49641336.00852615
BGR,SGP,Bulgaria,4317631.0666286675,5927153.881715164,9766163.726263532
BGR,SRB,Bulgaria,11277166.201689309,15481058.57022231,25508120.030269183
BGR,SVK,Bulgaria,6180651.399508514,8484669.340386648,13980178.614402045
BGR,SVN,Bulgaria,4310239.036281569,5917006.256619494,9749443.49761842
BGR,SWE,Bulgaria,6286179.456049001,8629536.055560205,14218875.312194131
BGR,TUR,Bulgaria,51441275.49105342,70617510.15823857,116356379.45456308
BGR,UKR,Bulgaria,8203832.129859165,11262049.652473537,18556464.534971464
