UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,COUNTRY_NAME,CONS_2016_x,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,CONS_2016_y,SHARE_OF_CONS_2016
762839911.217785,888696856.1997997,1314983701.5702474,BLR,Belarus,33484.223711792,0.009388315374349759,0.025394695390833888,0.011162217185648826,33484.223711792,0.059541162298070736
5894884.101170524,5312876.071797283,14153709.487287072,BLZ,Belize,1645.7007015,7.254868318135124e-05,0.00015181652613184134,0.00012014352656312129,1645.7007015,0.0029263611844629
13427404802.247715,7570769454.398779,34168201455.84462,BMU,Bermuda,4205.443,0.16525185571546563,0.21633629378504604,0.29003620732158997,4205.443,0.007478057916274889
3123490844.3778253,432489153.4356435,3559433587.7566996,BOL,Bolivia (Plurinational State of),29314.0955137482,0.038440984385701836,0.012358466483500839,0.030214192553861874,29314.0955137482,0.052125900651851166
255201168596.88928,49376054015.527855,297334975505.85706,BRA,Brazil,1519709.163667677,3.1407756980955694,1.4109308957021751,2.5239229729788795,1519709.163667677,2.702324854195042
221474178.70535052,1455737587.1669247,905883530.1869618,BRB,Barbados,4414.07,0.0027256956622020694,0.04159800086744122,0.007689577214359838,4414.07,0.007849035430153611
182980879.46747684,1178439.89546265,147680608.42098725,BRN,Brunei Darussalam,5400.7112882716,0.002251956378598695,3.367416231182441e-05,0.0012535843777648202,5400.7112882716,0.009603466698460683
2094775192.1280737,505266131.730678,2385031191.423675,BWA,Botswana,10251.7865990858,0.02578052072638325,0.014438083601953007,0.020245297429487313,10251.7865990858,0.01822957865158424
109787572.45556726,819435.8732338309,104917918.15392639,CAF,Central African Republic,1796.2462098622,0.001351162071150309,2.341554856183343e-05,0.0008905939957292255,1796.2462098622,0.003194059029985376
463288499217.7958,113652118995.2411,588387932977.4431,CAN,Canada,1215447.745624133,5.70171863847867,3.247632668296599,4.99452114080697,1215447.745624133,2.1612916013801673
202839817099.52377,92736094500.27715,286589716068.35925,CHE,Switzerland,442586.3548109853,2.49636148476516,2.649952967810054,2.432712017729571,442586.3548109853,0.7870006546824045
58144066147.92335,14536247758.291647,73336253691.84102,CHL,Chile,193286.8257296603,0.7155824205269132,0.4153762684904967,0.6225135644743504,193286.8257296603,0.3436998378671001
752770434104.6775,323636640354.7786,1200467633659.5156,CHN,China,6182667.931848642,9.264389730971011,9.247983541054317,10.190149456033842,6182667.931848642,10.993930692072066
2776070724.394717,530082702.9314281,4218697088.9809837,CIV,Côte d'Ivoire,36731.0053207733,0.03416526466281929,0.015147222226548641,0.03581033977184593,36731.0053207733,0.06531454239464042
1840309197.316834,71465516.57886826,1867545016.2841873,CMR,Cameroon,26806.2427965868,0.022648792855037615,0.0020421418302631303,0.01585262467576414,26806.2427965868,0.047666473223059405
836211128.1474798,140201813.56913507,1050573333.2820897,COD,"Congo, Dem. Rep. of the",36223.300134863,0.01029129922955493,0.004006295649627245,0.0089177741910737,36223.300134863,0.06441174837635737
840181782.9903536,573128589.7868071,2335559649.5232773,COG,Congo,6823.3086174352,0.010340166310785746,0.016377267294104148,0.019825359072424973,6823.3086174352,0.012133108693138382
79111528569.22804,8243640309.604849,86135050464.60619,COL,Colombia,236444.410952633,0.9736302060665935,0.23556371682150878,0.7311559370923459,236444.410952633,0.4204420316916173
8598347177.953339,327792788.6436882,8775825394.02373,CRI,Costa Rica,47530.3520342483,0.10582036128118906,0.00936674633295539,0.07449344726816912,47530.3520342483,0.08451778452187861
304783650.42728037,48263234.59357777,445989436.59669983,CUW,Curaçao,2564.3153418994,0.0037509902000132365,0.0013791318519131952,0.0037857738828647983,2564.3153418994,0.00455982845144161
1672787812.267266,351231994.29885656,1990956681.609235,CYP,Cyprus,16932.0854098941,0.020587097377827303,0.01003652645388595,0.016900202535440906,16932.0854098941,0.030108389375031623
33277788830.257156,20166249980.51191,52751102144.87751,CZE,Czechia,130222.8662809132,0.409551692177094,0.5762547395749696,0.4477768494167251,130222.8662809132,0.2315604173144159
539556286317.81665,294452217209.74866,830282059425.4677,DEU,Germany,2519334.624931811,6.640350752070772,8.414032649077024,7.047835392627308,2519334.624931811,4.479844391118071
25209701573.735558,18204080627.258545,46967315430.19742,DNK,Denmark,224007.7286919658,0.31025727074196235,0.5201853468641935,0.3986812724999639,224007.7286919658,0.3983273031763151
3421665654.337067,288666097.8273578,3338471411.3200536,DOM,Dominican Republic,61147.6191355033,0.042110639199796865,0.008248693098041434,0.02833855881007152,61147.6191355033,0.10873181192507239
15099545576.96318,4437993527.2501135,19606332861.966843,DZA,Algeria,101466.438562272,0.18583098996432443,0.12681657753684142,0.1664280289999522,101466.438562272,0.18042615346987645
8478760263.604451,1154474036.2468965,9797271503.811638,ECU,Ecuador,74486.286,0.10434859813659898,0.032989332957114904,0.08316397550914569,74486.286,0.13245043641685675
18787755653.359833,4239923029.536635,23181721691.47223,EGY,Egypt,255431.1846490547,0.23122200694558054,0.12115667233941174,0.1967776573568858,255431.1846490547,0.4542040380593283
211513631778.96664,68766296730.81528,280925872150.87573,ESP,Spain,951891.1084252169,2.6031106289981567,1.9650110681185324,2.3846345732433214,951891.1084252169,1.6926390011208974
880315185.8403137,282303745.52338845,1170981758.707515,EST,Estonia,17125.8854012697,0.010834090445404974,0.00806688757279251,0.009939859099027823,17125.8854012697,0.030453001716628052
1653392883.0236323,57563491.04692701,1566007860.5019052,ETH,Ethiopia,55995.2511488304,0.020348402850017717,0.0016448885922930024,0.013293031565700903,55995.2511488304,0.09956994569354802
15335506470.604574,8904235224.990702,22101668933.608,FIN,Finland,187680.760132273,0.18873497447397386,0.25444035235355333,0.1876096475626629,187680.760132273,0.33373121310635584
323316974.5412638,100803585.90495898,381807119.41925925,FJI,Fiji,3960.7901809215,0.003979080903132522,0.0028804831934554184,0.0032409633555880693,3960.7901809215,0.007043019811977923
266597941356.6789,130183366272.79768,397334403186.66125,FRA,France,1927495.897145805,3.281036446576723,3.7200164582418616,3.3727664444841348,1927495.897145805,3.4274453255551327
1611838504.7774208,366956264.63245654,2707271819.712767,GAB,Gabon,7724.5302502123,0.019836990688142677,0.010485850711735157,0.02298063162009943,7724.5302502123,0.013735647965530607
712135240487.3551,251715790814.03732,982372176495.5027,GBR,United Kingdom,2282494.378618876,8.764290028048844,7.192830477784671,8.338849810904335,2282494.378618876,4.058698490714015
302233787.90644777,121604066.6001353,300500045.0414665,GEO,Georgia,12881.597988782,0.0037196088929332288,0.003474861206106075,0.002550789612863439,12881.597988782,0.022905871227902008
3761420238.818608,1072162214.1770382,4951628353.289483,GHA,Ghana,44807.4212404727,0.046292018729221125,0.03063725571733831,0.042031814566244066,44807.4212404727,0.07967590836807928
362116190.7468395,1080352.1272511978,337210991.86586314,GIN,Guinea,8640.5369202365,0.004456585124737851,3.087128416736011e-05,0.002862409871772656,8640.5369202365,0.015364477777309073
81738.16088440019,446996.54647640645,218015.0451136216,GNB,Guinea-Bissau,1180.9788029085,1.0059563234926314e-06,1.2773018222505132e-05,1.8506170687829396e-06,1180.9788029085,0.0020999994259921603
1344124671.1959472,215594157.43845472,2095933820.8737054,GNQ,Equatorial Guinea,8214.3838604741,0.01654222089073297,0.006160647377109823,0.01779129922857777,8214.3838604741,0.01460669857019558
9403862625.125013,3516548371.5268884,12658121674.488726,GRC,Greece,171027.3596896005,0.11573388697085245,0.1004860927537491,0.10744825439607472,171027.3596896005,0.304118377309218
88065470.83110976,268605.1122415404,71172253.67403263,GRL,Greenland,2160.5890865001,0.0010838268968297556,7.675446310188267e-06,0.0006041444864700517,2160.5890865001,0.003841928263471697
6411099000.573291,699465648.6896458,6398809555.008326,GTM,Guatemala,62753.7646443016,0.07890177012038503,0.01998737472841033,0.054316188023713144,62753.7646443016,0.11158783663798813
320648174175.55194,125380216077.65709,418390565747.48914,HKG,"China, Hong Kong SAR",244505.6523559535,3.9462358210438246,3.5827654538402016,3.5515013286653083,244505.6523559535,0.43477641455951105
2497157249.9440827,441910593.89043874,3975670341.051692,HND,Honduras,19765.2834030225,0.0307326602306285,0.012627686081638601,0.033747411281500855,19765.2834030225,0.03514634106784685
3275596823.5893292,963269806.8764154,3990808309.3932943,HRV,Croatia,40863.0475786024,0.04031296156225284,0.02752563278935955,0.033875909672908044,40863.0475786024,0.07266208017283438
39496793.705186024,51233656.10232633,129924059.66363272,HTI,Haiti,14009.4818830318,0.0004860893486655233,0.0014640122572739313,0.001102858210238579,14009.4818830318,0.024911458055266848
19824258332.79951,11762637163.162249,33234014489.407684,HUN,Hungary,90112.178978652,0.2439783060036671,0.33611977545271204,0.2821063768613951,90112.178978652,0.16023617330304754
57942963834.72327,27299233435.750908,79880006434.91164,IDN,Indonesia,627662.3726493294,0.7131074426041933,0.7800812084208634,0.6780601003288386,627662.3726493294,1.1161001527159435
134576551243.34714,76944668969.22351,214883985003.16052,IND,India,1594339.066917459,1.6562414819748197,2.198709736385833,1.8240391173356674,1594339.066917459,2.8350306687282227
111065899013.69568,87445289570.30733,197584371506.34344,IRL,Ireland,138863.5877552906,1.3668945108177066,2.4987671290939795,1.677191637135976,138863.5877552906,0.24692522326322897
570981365.1862597,870181378.6282372,1345258453.65178,IRN,Iran (Islamic Republic of),311432.1566130215,0.007027101034459351,0.024865611812259898,0.011419203912991687,311432.1566130215,0.5537841564236077
3149811732.110537,1292229169.2732644,5327799259.003681,IRQ,Iraq,132296.5834247191,0.038764917089449694,0.036925714207170696,0.045224935015942505,132296.5834247191,0.23524787114587972
499862021.9537119,262302392.00989103,1057548310.8042223,ISL,Iceland,15029.5224345564,0.0061518311204640345,0.0074953447836668356,0.008976981171262196,15029.5224345564,0.02672527941041301
22308124913.922726,15890247085.595295,38974702625.47538,ISR,Israel,246289.9210185995,0.274547397196295,0.45406707766394533,0.330836112213512,246289.9210185995,0.4379491752882764
232438016115.2534,96954547825.08337,329749849331.5137,ITA,Italy,1484708.457118386,2.8606282500276636,2.770496138922409,2.799076087998727,1484708.457118386,2.640087104049305
256084276.56430364,131952994.03303862,440175399.03672105,JAM,Jamaica,12886.2019128058,0.0031516441594670406,0.003770583935343838,0.003736421522153021,12886.2019128058,0.02291405785901129
875683687.7479416,242778585.3042332,1109981809.006702,JOR,Jordan,38549.0883915493,0.010777090327677161,0.006937447992763556,0.009422062044919046,38549.0883915493,0.06854743141486061
361758894481.9504,132938406805.19586,481476424678.6216,JPN,Japan,3720672.027547258,4.452187858722363,3.798742307918911,4.0870045884331905,3720672.027547258,6.6160451846481605
10832736413.864162,2508653644.2645082,13070313741.978054,KAZ,Kazakhstan,90844.1620879121,0.1333191202046644,0.07168529368903254,0.11094713987581367,90844.1620879121,0.16153777508073944
1545158859.6617458,270827775.3730714,1924127566.2508764,KEN,Kenya,66598.2640293494,0.01901636039836625,0.007738959366173441,0.01633292470601685,66598.2640293494,0.11842406983874028
59087293.26242708,82902626.22628842,151305144.31618583,KGZ,Kyrgyzstan,6829.0092181598,0.0007271907717554985,0.002368959590021813,0.0012843511901679512,6829.0092181598,0.012143245418895008
595571252.6131272,110056157.16785458,616244367.6722721,KHM,Cambodia,16279.5619912528,0.0073297302162684845,0.003144877319713463,0.0052309800214077155,16279.5619912528,0.028948081669915818
128345497.74740434,6916522.053105823,131503372.54201818,KNA,Saint Kitts and Nevis,861.9244340741,0.0015795555424033456,0.00019764103977331813,0.0011162641812263409,861.9244340741,0.0015326615620419957
138949316968.9755,65489847891.01051,195231225053.59415,KOR,"Korea, Republic of",948007.8450104675,1.7100573653425506,1.8713858688505982,1.6572169927781322,948007.8450104675,1.685733838283202
1226771190.8085907,453382149.3726789,1719534915.2782755,KWT,Kuwait,77606.5220799548,0.015097944748448732,0.012955488138209672,0.014596243405695942,77606.5220799548,0.13799879508402987
621441636.1982197,168342437.88484833,797987572.7596692,LAO,Lao People's Dem. Rep.,12591.6798875613,0.007648118539140213,0.004810419775441378,0.006773704182003001,12591.6798875613,0.022390343053603882
1272485120.2502246,155577389.1172537,1203294428.6876993,LBN,Lebanon,52179.9006289798,0.01566054875000615,0.0044456558822862004,0.010214144658412564,52179.9006289798,0.09278554458328869
979878275.4951665,1294865611.3066585,2250194176.1675706,LBR,Liberia,2358.0,0.012059419209119277,0.037001051080353675,0.01910073567776671,2358.0,0.004192961494562211
3165164737.470833,166393900.97420678,3140615297.970364,LBY,Libya,48885.611228567,0.03895386742378188,0.0047547399325812,0.026659060496837403,48885.611228567,0.08692768681913464
103934285.20976251,24517145.53498108,140684826.54684702,LCA,Saint Lucia,1594.7082607407,0.0012791253228992261,0.0007005824746313849,0.0011942008001818193,1594.7082607407,0.002835687163844796
1061722751.2402906,308671578.8914668,1217321751.0596259,LKA,Sri Lanka,65456.0575116503,0.013066683955816803,0.0088203538327745,0.010333215350058083,65456.0575116503,0.11639301472951623
524463194.5929483,111542721.47581857,600795016.40112,LSO,Lesotho,2469.4062968546,0.006454599190041398,0.0031873562004659612,0.005099838461204304,2469.4062968546,0.0043910625602802365
1375377937.9869452,979948948.5519338,2297811196.5340657,LTU,Lithuania,34444.9447120487,0.016926856671842242,0.028002242692135134,0.019504931959765943,34444.9447120487,0.06124950248513335
34966103034.94109,21618074794.67671,70790237634.07306,LUX,Luxembourg,30035.4722515727,0.43032987377389054,0.6177409321493701,0.6009017496959469,30035.4722515727,0.05340864233326382
602168690.8709563,383405181.0121921,1103288996.6043167,LVA,Latvia,22030.5554333433,0.007410925274519202,0.010955881879347129,0.009365250218636318,22030.5554333433,0.03917441502791635
50290315440.34498,4580909068.49911,51819845879.34455,MAC,"China, Macao SAR",16700.6787969215,0.6189258515273163,0.13090041851289014,0.4398718961622,16700.6787969215,0.02969690548284283
14180041236.274094,5209992506.74109,22391759328.911877,MAR,Morocco,80341.7716718382,0.1745145962996409,0.14887660710647496,0.19007207503760876,80341.7716718382,0.14286257634644894
918254785.6979336,35129619.34282367,787359539.7021633,MCO,Monaco,5045.1138246593,0.011301015318372562,0.0010038360957207969,0.006683488300922138,5045.1138246593,0.00897114843192533
90812710.23201239,155573784.43102375,220293408.048529,MDA,"Moldova, Republic of",8155.156366187,0.0011176373327092045,0.0044455528776360205,0.0018699569144987461,8155.156366187,0.014501381096503804
431874670.30217147,58539768.79935285,430584434.4121889,MDG,Madagascar,10223.4078694137,0.0053151068099169755,0.0016727859298009996,0.003655008779142545,10223.4078694137,0.018179116004943145
253224000291.8749,71577178281.4927,324642908152.9053,MEX,Mexico,836184.0762749452,3.1164425722028626,2.045332586374382,2.755725903109066,836184.0762749452,1.486890430104714
104474060.00063682,80656848.09573413,219583814.43441245,MKD,North Macedonia,8788.5868775818,0.0012857683627996448,0.0023047860181868735,0.0018639335409581768,8788.5868775818,0.015627738070108234
146646107.17994496,49227241.53880764,162407842.01771086,MLI,Mali,13032.2777977368,0.0018047822123362465,0.0014066785485825676,0.0013785962541509027,13032.2777977368,0.023173807884795762
3498853486.6905537,5231572955.925944,7645560177.858293,MLT,Malta,7486.2135228573,0.04306059436409881,0.14949327287908748,0.06489920986039166,7486.2135228573,0.013311876607892948
1844328454.039923,1968403388.815385,3913357759.211838,MMR,Myanmar,50112.0814505488,0.022698258082448956,0.05624753155874069,0.033218471971405684,50112.0814505488,0.08910857842854805
252874932.25310335,38745255.71951186,267780385.489829,MNE,Montenegro,4215.1016948196,0.0031121465714471315,0.001107153648595511,0.0022730493292996614,4215.1016948196,0.0074952328677025
15761557.648692107,55778388.73928393,206812372.00900477,MNG,Mongolia,7771.9555921852,0.0001939784112248298,0.0015938789268172882,0.0017555233652608055,7771.9555921852,0.01381997902268023
1499732317.8743494,351294779.36375993,2054516271.4633033,MOZ,Mozambique,10975.5297707367,0.01845729329346696,0.0100383205500248,0.017439727052235055,10975.5297707367,0.019516528291399573
4550881.801394702,0.0,4204006.6729063075,MRT,Mauritania,4736.6945334579,5.60079683228382e-05,0.0,3.5685640420380756e-05,4736.6945334579,0.008422721709199445
1810279539.0663488,917059931.950236,5600021787.638909,MUS,Mauritius,10887.3240163132,0.02227921609575475,0.026205176112133466,0.04753569140313153,10887.3240163132,0.019359682094666514
198149139.0713437,34731499.08568917,196255419.3306303,MWI,Malawi,6983.6638584536,0.0024386330361083675,0.0009924597275156885,0.0016659108487908907,6983.6638584536,0.012418250063384945
50687178390.44497,35895043691.03286,85505048174.36766,MYS,Malaysia,202903.320227489,0.6238100670503158,1.0257082538497437,0.7258081731750432,202903.320227489,0.36079974929291225
3104201498.624303,722609073.613648,3422342815.5983143,NAM,Namibia,10927.574566483,0.03820358928007627,0.020648702854132357,0.029050499824322406,10927.574566483,0.019431255040806002
1284907779.5700786,141699642.61992127,1501813166.7141309,NCL,New Caledonia,7869.69426139,0.015813435144343743,0.004049096422722031,0.012748115979774094,7869.69426139,0.01399377651059604
691593.7648830301,287326.7259491254,1386301.5802610626,NER,Niger,8797.4765467681,8.511484887164106e-06,8.210420271232745e-06,1.1767597807641356e-05,8797.4765467681,0.015643545551277678
8856958633.335497,4064190902.2411313,18517822330.249786,NGA,Nigeria,350182.546361129,0.10900310757807773,0.11613509066966715,0.15718822553365594,350182.546361129,0.6226895389991348
1898156697.8636572,266089857.77457294,1948680150.8213096,NIC,Nicaragua,11273.1554957942,0.02336072542537792,0.007603572396633304,0.016541338910023275,11273.1554957942,0.02004576205092343
217566920238.98465,144303994045.1087,375028264766.49817,NLD,Netherlands,542991.0684034333,2.677608803882371,4.123516300177353,3.183421161100252,542991.0684034333,0.9655388641674263
40290315333.025536,16461111599.338448,56689009444.12064,NOR,Norway,257862.2186810971,0.49585526571964283,0.47037964851958547,0.48120370974861754,257862.2186810971,0.458526867613325
30792010734.45216,3667844730.8686047,38274943903.0182,NZL,New Zealand,143744.1046970989,0.3789590758615518,0.10480941732997695,0.3248962219865137,143744.1046970989,0.2556036878987509
2301153789.124321,540161098.8302295,2983474759.075396,OMN,Oman,46743.6948452536,0.02832043418217443,0.015435214461575463,0.025325175657260304,46743.6948452536,0.0831189620863929
5684966840.7816105,2878613904.087357,7360012890.275958,PAK,Pakistan,253456.2163153351,0.06996521918835628,0.08225698418098447,0.06247534647945328,253456.2163153351,0.4506921779336855
5388409081.348071,4257220900.2288976,12201000814.571108,PAN,Panama,36460.508763,0.06631546550959555,0.12165096255105765,0.10356799161228658,36460.508763,0.0648335493279928
67930354031.24453,2158475371.5842795,50140724306.592804,PER,Peru,150000.8183314382,0.8360228375026408,0.06167887754705453,0.425618700739487,150000.8183314382,0.266729285588016
27445016762.6294,17842347278.437096,45001598274.525055,PHL,Philippines,267046.2497875958,0.33776742542292043,0.5098487420456415,0.3819953152588439,267046.2497875958,0.4748577788917011
4241449054.7135925,240813142.90238,3825414780.4709334,PNG,Papua New Guinea,16139.2329372869,0.052199761423495514,0.006881285072016069,0.03247196946533912,16139.2329372869,0.028698550575832964
76825154490.91562,30379683866.32149,104312157748.43881,POL,Poland,361720.6119196679,0.9454916666492359,0.8681057128457061,0.8854520086457013,361720.6119196679,0.6432063602920476
13651507672.335659,13917599682.369781,70104155374.16733,PRI,Puerto Rico,69583.1,0.16800990283615683,0.39769827252082357,0.5950779518928687,69583.1,0.12373166198993714
27070725611.8243,13441759980.950342,41532210894.35591,PRT,Portugal,171258.7754759254,0.3331610023531351,0.38410105521538135,0.3525454784339816,171258.7754759254,0.30452987751332916
3124916193.2345996,735253653.1835419,4047423264.5899215,PRY,Paraguay,26580.5164330643,0.03845852623739193,0.021010024315193568,0.0343564847744138,26580.5164330643,0.04726508986828527
529224743.3989335,11431147.618167263,455095666.5275303,PYF,French Polynesia,5274.9698111313,0.00651319984950294,0.0003266473935469284,0.0038630719635246637,5274.9698111313,0.009379875022498574
4867595565.303223,584179806.4720002,4995226722.570324,QAT,Qatar,68660.0973346154,0.05990578312676455,0.016693058083123758,0.04240189859562918,68660.0973346154,0.12209039200039688
21378429189.858036,10729481060.999039,32627616228.407726,ROU,Romania,146050.8312427378,0.26310557758073494,0.306597127406214,0.27695897535200864,146050.8312427378,0.25970547567837277
82077534026.63348,42816538603.1289,124343738086.66666,RUS,Russian Federation,915632.8062501061,1.010133008590012,1.2234913940911765,1.0554897437446769,915632.8062501061,1.628165012622831
30063599.837013796,10539423.202262437,36986785.03171454,RWA,Rwanda,8043.1727668279,0.0003699944803721161,0.0003011661850150269,0.0003139617069245081,8043.1727668279,0.014302253479822214
45729693715.10491,23646782944.053314,65310588252.611374,SAU,Saudi Arabia,442690.3310029333,0.5627980133924273,0.675711684640407,0.5543878374519828,442690.3310029333,0.7871855436430444
61911400.741033785,146560066.7406167,180818412.19998035,SDN,Sudan,86726.3070861672,0.0007619472275600901,0.00418798404132251,0.0015348740716179389,86726.3070861672,0.154215464876114
59354597.25621987,82124291.92199625,148564080.470638,SEN,Senegal,16303.2373545305,0.0007304804976306743,0.0023467185272433794,0.0012610837155010038,16303.2373545305,0.028990180858462538
233135989539.69232,109653951456.80246,354703485343.3371,SGP,Singapore,149083.6684321459,2.8692182497578647,3.133384208822649,3.0108946104663383,149083.6684321459,0.26509842290248836
51315290.11770184,1968064.4789516935,47124323.42137305,SLB,Solomon Islands,1270.0686661433,0.0006315402747899729,5.623784713970246e-05,0.00040001403221043936,1270.0686661433,0.0022584177322259734
156762802.8105467,1015230.1971479757,147130156.89725432,SLE,Sierra Leone,4276.2955828269,0.0019292889767696555,2.9010411624943127e-05,0.0012489118792002058,4276.2955828269,0.007604046954266181
2780175333.108024,399640038.1059956,3350601385.3252797,SLV,El Salvador,24175.56,0.034215780322162964,0.011419796258850876,0.028441523891799096,24175.56,0.04298863112361255
1646487793.2853444,413546846.60505056,1940008794.1017258,SRB,Serbia,41566.8542002353,0.02026342150701517,0.011817186171089704,0.016467732243353073,41566.8542002353,0.07391357892776423
35786062.22860761,4170246.3904597424,37397928.3387584,SSD,South Sudan,5643.2513411609,0.0004404211594958839,0.00011916564805157859,0.0003174516900187239,5643.2513411609,0.01003474791247846
11009998620.541143,5374433231.702928,16385444014.520073,SVK,Slovakia,66349.2967756599,0.13550069654298152,0.15357553463291027,0.13908756781925188,66349.2967756599,0.11798135986922076
2742656070.8574286,1083171268.0134408,3641416511.305901,SVN,Slovenia,32672.991443339,0.0337540285686932,0.030951841694284624,0.030910103230988806,32672.991443339,0.05809864081173919
58318488560.95253,32080084952.50344,89759425159.20924,SWE,Sweden,372417.6715113986,0.7177290473588247,0.9166950235027538,0.7619213811469145,372417.6715113986,0.6622277169388517
567017908.2242507,121196411.86104318,657285602.4014114,SWZ,Eswatini,3340.4679563854,0.006978322537969044,0.0034632123881186442,0.005579357856864388,3340.4679563854,0.0059399718044711195
918964814.0537375,2707068999.5971007,3383565190.9492016,SYC,Seychelles,1106.3160839245,0.011309753678847668,0.07735505326383453,0.02872133660521931,1106.3160839245,0.001967235258995031
76741653.40348981,82712113.74425584,67491296.98696975,SYR,Syrian Arab Republic,9541.3721475021,0.0009444640138857572,0.002363515656676468,0.0005728987471176182,9541.3721475021,0.016966329949009606
193694879.11310208,4475641.750776033,187315682.52593848,TCD,Chad,8720.1029970842,0.0023838141984566345,0.00012789238326494428,0.0015900260422511971,8720.1029970842,0.015505961024338665
262632752.16832724,2205565.6741241077,252037594.60229015,TGO,Togo,5635.5490314496,0.003232236631475571,6.302449262436532e-05,0.0021394169118140864,5635.5490314496,0.010021051776753831
60140655075.19147,32667669768.078114,90082054366.76671,THA,Thailand,276437.3309257844,0.7401545571528066,0.9334853804210902,0.7646600137861556,276437.3309257844,0.49155686354171557
171080990.96573812,60523281.55324826,200154449.56420854,TJK,Tajikistan,6395.0584984701,0.002105503755274918,0.001729465214573538,0.001699007701800279,6395.0584984701,0.011371600525681914
9502050.856557263,0.0,7455606.595355821,TLS,Timor-Leste,1882.905741,0.00011694229527406253,0.0,6.328679204825243e-05,1882.905741,0.0033481557548359314
1122068208.9596763,213195382.2543996,1557534001.7956014,TTO,Trinidad and Tobago,18278.6379050727,0.013809359031082154,0.00609210188301338,0.013221101357617475,18278.6379050727,0.032502809545807934
