PARENT_COUNTRY_CODE,PARENT_COUNTRY_NAME,AFFILIATE_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,RELATED_PARTY_REVENUES,TOTAL_REVENUES,UNRELATED_PARTY_REVENUES,NB_AFFILIATE_COUNTRIES,CONTINENT_CODE
IND,India,HRV,Croatia,2868327.0,5383374.0,2515047.0,162,EUR
IND,India,HUN,Hungary,141784885.0,715355845.0,573570960.0,162,EUR
IND,India,IDN,Indonesia,563142785.0,1748674321.0,1185531536.0,162,APAC
IND,India,IMN,Isle of Man,14272097.0,150490033.0,136217935.0,162,EUR
IND,India,IND,India,59324704809.0,663787694182.0,604462934797.0,162,APAC
IND,India,IRL,Ireland,176392185.0,452263644.0,275871459.0,162,EUR
IND,India,IRN,Iran,0.0,36232.0,36232.0,162,APAC
IND,India,IRQ,Iraq,0.0,0.0,0.0,162,APAC
IND,India,ISL,Iceland,0.0,33.0,33.0,162,EUR
IND,India,ISR,Israel,271800878.0,461698029.0,189897151.0,162,APAC
IND,India,ITA,Italy,296454418.0,2457166678.0,2160712260.0,162,EUR
IND,India,JAM,Jamaica,23841.0,18694835.0,18670995.0,162,AMR
IND,India,JEY,Jersey,3678251.0,25726988.0,22048736.0,162,EUR
IND,India,JOR,Jordan,242041267.0,248871331.0,6830064.0,162,APAC
IND,India,JPN,Japan,577616078.0,3002289677.0,2424673599.0,162,APAC
IND,India,KAZ,Kazakhstan,0.0,37364830.0,37364830.0,162,APAC
IND,India,KEN,Kenya,123697947.0,1375552779.0,1251854832.0,162,AFR
IND,India,KHM,Cambodia,138629.0,1799916.0,1661287.0,162,APAC
IND,India,KNA,Saint Kitts and Nevis,0.0,27949.0,27949.0,162,AMR
IND,India,KOR,Korea,266894302.0,5370599871.0,5103700323.0,162,APAC
IND,India,KWT,Kuwait,231260393.0,484699227.0,253438834.0,162,APAC
IND,India,LAO,Lao People's Democratic Republic,1708485.0,3835844.0,2127359.0,162,APAC
IND,India,LBN,Lebanon,13757038.0,52910938.0,39153899.0,162,APAC
IND,India,LBR,Liberia,1475742.0,49870071.0,48394329.0,162,AFR
IND,India,LBY,Libya,758941.0,862825.0,103884.0,162,AFR
IND,India,LKA,Sri Lanka,115408814.0,1082349186.0,966940371.0,162,APAC
IND,India,LTU,Lithuania,0.0,1756977.0,1756977.0,162,EUR
IND,India,LUX,Luxembourg,40045881.0,65005409.0,24959528.0,162,EUR
IND,India,LVA,Latvia,0.0,165243.0,165243.0,162,EUR
IND,India,MAC,"Macau, China",0.0,2809829.0,2809829.0,162,APAC
IND,India,MAR,Morocco,11523462.0,63170858.0,51647396.0,162,AFR
IND,India,MDG,Madagascar,18785774.0,86574701.0,67788927.0,162,AFR
IND,India,MDV,Maldives,0.0,45792964.0,45792964.0,162,APAC
IND,India,MEX,Mexico,1040367460.0,1927091192.0,886723732.0,162,AMR
IND,India,MHL,Marshall Islands,0.0,9017209.0,9017209.0,162,APAC
IND,India,MKD,North Macedonia,0.0,0.0,0.0,162,EUR
IND,India,MLT,Malta,75894808.0,98072229.0,22177421.0,162,EUR
IND,India,MMR,Myanmar,2917973.0,245443940.0,242525967.0,162,APAC
IND,India,MOZ,Mozambique,61778828.0,130489005.0,68710177.0,162,AFR
IND,India,MRT,Mauritania,0.0,0.0,0.0,162,AFR
IND,India,MUS,Mauritius,1243862202.0,1805234419.0,561372217.0,162,AFR
IND,India,MWI,Malawi,28106885.0,147585882.0,119478997.0,162,AFR
IND,India,MYS,Malaysia,207684974.0,1456002138.0,1248317164.0,162,APAC
IND,India,NER,Niger,19739972.0,176578781.0,156838809.0,162,AFR
IND,India,NGA,Nigeria,22729614.0,1314000958.0,1291271343.0,162,AFR
IND,India,NIC,Nicaragua,1848305.0,1848305.0,0.0,162,AMR
IND,India,NLD,Netherlands,2757745330.0,7727253212.0,4969513235.0,162,EUR
IND,India,NOR,Norway,110594846.0,270268285.0,159673439.0,162,EUR
IND,India,NPL,Nepal,66700220.0,465994610.0,399294391.0,162,APAC
IND,India,NZL,New Zealand,30588202.0,84939320.0,54351117.0,162,APAC
IND,India,OMN,Oman,58183820.0,975665332.0,917481513.0,162,APAC
IND,India,PAK,Pakistan,5491978.0,19929189.0,14437211.0,162,APAC
IND,India,PAN,Panama,23219393.0,28541103.0,5321709.0,162,AMR
IND,India,PER,Peru,91736.0,56448125.0,56356389.0,162,AMR
IND,India,PHL,Philippines,203405212.0,511950765.0,308545553.0,162,APAC
IND,India,PNG,Papua New Guinea,0.0,0.0,0.0,162,APAC
IND,India,POL,Poland,107055106.0,371530601.0,264475496.0,162,EUR
IND,India,PRI,Puerto Rico,9321871.0,10656792.0,1334922.0,162,AMR
IND,India,PRK,Democratic People's Republic of Korea,0.0,2042852.0,2042852.0,162,APAC
IND,India,PRT,Portugal,30410620.0,277323783.0,246913163.0,162,EUR
IND,India,PRY,Paraguay,13704.0,9542839.0,9529134.0,162,AMR
IND,India,QAT,Qatar,33034590.0,623621941.0,590587350.0,162,APAC
IND,India,ROU,Romania,72344908.0,237697589.0,165352681.0,162,EUR
IND,India,RUS,Russia,114521170.0,2261228819.0,2146707649.0,162,APAC
IND,India,RWA,Rwanda,5700400.0,29232502.0,23532103.0,162,AFR
IND,India,SAU,Saudi Arabia,6371966.0,1098041941.0,1091669975.0,162,APAC
IND,India,SDN,Sudan,0.0,153027606.0,153027606.0,162,AFR
IND,India,SEN,Senegal,3891354.0,78781492.0,74890138.0,162,AFR
IND,India,SGP,Singapore,6996385849.0,18312983538.0,11316595490.0,162,APAC
IND,India,SLB,Solomon Islands,5575.0,2209925.0,2204351.0,162,APAC
IND,India,SLE,Sierra Leone,3205509.0,31863845.0,28658336.0,162,AFR
IND,India,SLV,El Salvador,68760.0,402036.0,333276.0,162,AMR
IND,India,SRB,Serbia,0.0,0.0,0.0,162,EUR
IND,India,SSD,South Sudan ,0.0,1310291.0,1310291.0,162,AFR
IND,India,SVK,Slovak Republic,40038071.0,137276996.0,97238925.0,162,EUR
IND,India,SWE,Sweden,158950192.0,1355082935.0,1196132744.0,162,EUR
IND,India,SWZ,Eswatini,5061592.0,5219481.0,157889.0,162,AFR
IND,India,SYC,Seychelles,1267294.0,26269574.0,25002280.0,162,AFR
IND,India,SYR,Syrian Arab Republic,0.0,0.0,0.0,162,APAC
IND,India,TCD,Chad,11748563.0,137330856.0,125582293.0,162,AFR
IND,India,THA,Thailand,435248240.0,1395179087.0,959930847.0,162,APAC
IND,India,TJK,Tajikistan,0.0,3502793.0,3502793.0,162,APAC
IND,India,TKM,Turkmenistan,0.0,0.0,0.0,162,APAC
IND,India,TON,Tonga,2513.0,1240525.0,1238012.0,162,APAC
IND,India,TTO,Trinidad and Tobago,203304.0,25182553.0,24979249.0,162,AMR
IND,India,TUN,Tunisia,1523542.0,19018078.0,17494537.0,162,AFR
IND,India,TUR,Turkey,27189719.0,772105311.0,744915591.0,162,APAC
IND,India,TWN,Chinese Taipei,13418.0,3802589.0,3789170.0,162,APAC
IND,India,TZA,Tanzania,37073388.0,540903037.0,503829648.0,162,AFR
IND,India,UGA,Uganda,18603658.0,539089430.0,520485771.0,162,AFR
IND,India,UKI,UK Caribbean Islands,108300035.0,192703038.0,84403004.0,162,AMR
IND,India,UKR,Ukraine,3457730.0,40233972.0,36776242.0,162,EUR
IND,India,URY,Uruguay,53241883.0,61202452.0,7960569.0,162,AMR
IND,India,USA,United States,13984110447.0,61312510983.0,47328403926.0,162,AMR
IND,India,VEN,Venezuela,770259.0,32737739.0,31967480.0,162,AMR
IND,India,VNM,Viet Nam,26495711.0,970837712.0,381219032.0,162,APAC
IND,India,VUT,Vanuatu,0.0,1183516.0,1183516.0,162,APAC
IND,India,WSM,Samoa,0.0,988633.0,988633.0,162,APAC
IND,India,YEM,Yemen,0.0,34952704.0,34952704.0,162,APAC
IND,India,ZAF,South Africa,272497729.0,1968025623.0,1695527894.0,162,AFR
IND,India,ZMB,Zambia,8719283.0,273802665.0,265083383.0,162,AFR
IND,India,ZWE,Zimbabwe,0.0,3627119.0,3627119.0,162,AFR
ITA,Italy,AGO,Angola,67878297.0,351504708.0,283626380.0,108,AFR
ITA,Italy,ALB,Albania,10433018.0,66921477.0,56488457.0,108,EUR
ITA,Italy,ARE,United Arab Emirates,264795803.0,2040712171.0,1775916386.0,108,APAC
ITA,Italy,ARG,Argentina,68896344.0,3618992165.0,3550095794.0,108,AMR
ITA,Italy,AUS,Australia,253792340.0,1540550658.0,1286758336.0,108,APAC
ITA,Italy,AUT,Austria,562671585.0,5076319346.0,4513647726.0,108,EUR
ITA,Italy,AZE,Azerbaijan,0.0,666553545.0,666553545.0,108,APAC
ITA,Italy,BEL,Belgium,1374865528.0,4552670907.0,3177805523.0,108,EUR
ITA,Italy,BGR,Bulgaria,962174547.0,1246335368.0,284160784.0,108,EUR
ITA,Italy,BHR,Bahrain,1110281.0,1176068.0,65787.0,108,APAC
ITA,Italy,BIH,Bosnia and Herzegovina,1507935.0,61928383.0,60420446.0,108,EUR
ITA,Italy,BOL,Bolivia,294920.0,34385086.0,34090168.0,108,AMR
ITA,Italy,BRA,Brazil,996619770.0,16784352069.0,15787733094.0,108,AMR
ITA,Italy,CAN,Canada,134020555.0,1850065028.0,1716043398.0,108,AMR
ITA,Italy,CHE,Switzerland,2002155392.0,8494392090.0,6492237132.0,108,EUR
ITA,Italy,CHL,Chile,2563301195.0,8147166450.0,5583864967.0,108,AMR
ITA,Italy,CHN,China (People's Republic of),1499856115.0,7468832731.0,5968976905.0,108,APAC
ITA,Italy,CIV,Côte d'Ivoire,0.0,12049460.0,12049460.0,108,AFR
ITA,Italy,COD,Democratic Republic of the Congo,117949.0,33815265.0,33697314.0,108,AFR
ITA,Italy,COG,Congo,43201895.0,142236089.0,99034189.0,108,AFR
ITA,Italy,COL,Colombia,322876006.0,3117216237.0,2794340087.0,108,AMR
ITA,Italy,CRI,Costa Rica,10226972.0,210548336.0,200321351.0,108,AMR
ITA,Italy,CYP,Cyprus,32949960.0,216149704.0,183199731.0,108,EUR
ITA,Italy,CZE,Czech Republic,408501414.0,3234907846.0,2826406396.0,108,EUR
ITA,Italy,DEU,Germany,6641834619.0,44139548406.0,37497712052.0,108,EUR
ITA,Italy,DNK,Denmark,159726300.0,1294895019.0,1135168773.0,108,EUR
ITA,Italy,DOM,Dominican Republic,4173200.0,27065936.0,22892735.0,108,AMR
ITA,Italy,DZA,Algeria,14907970.0,593652065.0,578744124.0,108,AFR
ITA,Italy,ECU,Ecuador,37072681.0,202904759.0,165832082.0,108,AMR
ITA,Italy,EGY,Egypt,323085938.0,1670340265.0,1347254255.0,108,AFR
ITA,Italy,ESP,Spain,7730309642.0,41921105138.0,34190797231.0,108,EUR
ITA,Italy,EST,Estonia,7891194.0,22142161.0,14250966.0,108,EUR
ITA,Italy,FIN,Finland,102112761.0,747261093.0,645148377.0,108,EUR
ITA,Italy,FRA,France,3844631077.0,36274393883.0,32429759916.0,108,EUR
ITA,Italy,GBR,United Kingdom,2477528762.0,12158482091.0,9714055350.0,108,EUR
ITA,Italy,GEO,Georgia,-1492878.0,25958471.0,27451350.0,108,APAC
ITA,Italy,GHA,Ghana,662685.0,10544768.0,9882083.0,108,AFR
ITA,Italy,GRC,Greece,89300714.0,1167084552.0,1077783892.0,108,EUR
ITA,Italy,GTM,Guatemala,76245195.0,205599275.0,129354080.0,108,AMR
ITA,Italy,HKG,"Hong Kong, China",3351737469.0,11945407003.0,8593669534.0,108,APAC
ITA,Italy,HND,Honduras,810660.0,65316126.0,64505463.0,108,AMR
ITA,Italy,HRV,Croatia,416401174.0,1309533156.0,893131910.0,108,EUR
ITA,Italy,HUN,Hungary,76451442.0,1336964922.0,1260513462.0,108,EUR
ITA,Italy,IDN,Indonesia,216683621.0,1089793654.0,873110124.0,108,APAC
ITA,Italy,IND,India,424003957.0,1778710611.0,1354706581.0,108,APAC
ITA,Italy,IRL,Ireland,1435081490.0,5017915375.0,3582834174.0,108,EUR
ITA,Italy,IRN,Iran,2214927.0,9503130.0,7288203.0,108,APAC
ITA,Italy,IRQ,Iraq,3888714.0,30759329.0,26870618.0,108,APAC
ITA,Italy,ISR,Israel,4814560.0,195192221.0,190377664.0,108,APAC
ITA,Italy,ITA,Italy,87999580073.0,456694793608.0,368695213535.0,108,EUR
ITA,Italy,JOR,Jordan,9889706.0,77014997.0,67125297.0,108,APAC
ITA,Italy,JPN,Japan,143983392.0,1976015014.0,1832031559.0,108,APAC
ITA,Italy,KAZ,Kazakhstan,105610646.0,489141393.0,383530729.0,108,APAC
ITA,Italy,KEN,Kenya,4124023.0,10276404.0,6152381.0,108,AFR
ITA,Italy,KOR,Korea,15777036.0,742605448.0,726828403.0,108,APAC
ITA,Italy,KWT,Kuwait,3787413.0,503254195.0,499466786.0,108,APAC
ITA,Italy,LBN,Lebanon,0.0,3615425.0,3615425.0,108,APAC
ITA,Italy,LBY,Libya,495961.0,61654406.0,61158442.0,108,AFR
ITA,Italy,LTU,Lithuania,4623623.0,62639035.0,58015413.0,108,EUR
ITA,Italy,LUX,Luxembourg,914006577.0,6071636961.0,5157630384.0,108,EUR
ITA,Italy,LVA,Latvia,4127926.0,12908739.0,8780814.0,108,EUR
ITA,Italy,MAC,"Macau, China",24578125.0,187698920.0,163120782.0,108,APAC
ITA,Italy,MAR,Morocco,20119521.0,98325732.0,78206215.0,108,AFR
ITA,Italy,MCO,Monaco,80662716.0,569387596.0,357743333.0,108,EUR
ITA,Italy,MDA,Moldova,6775457.0,13105860.0,6330403.0,108,EUR
ITA,Italy,MEX,Mexico,185446362.0,1485586678.0,1300140351.0,108,AMR
ITA,Italy,MLT,Malta,30245421.0,46852401.0,16606981.0,108,EUR
ITA,Italy,MNE,Montenegro,219525.0,54867289.0,54647759.0,108,EUR
ITA,Italy,MOZ,Mozambique,902055.0,34057563.0,33155506.0,108,AFR
ITA,Italy,MYS,Malaysia,68796532.0,462050794.0,393254257.0,108,APAC
ITA,Italy,NGA,Nigeria,228723229.0,1098857434.0,871348864.0,108,AFR
ITA,Italy,NIC,Nicaragua,420593.0,24068482.0,23647889.0,108,AMR
ITA,Italy,NLD,Netherlands,2741447675.0,7425050709.0,4683602746.0,108,EUR
ITA,Italy,NOR,Norway,468282806.0,1914140121.0,1445857315.0,108,EUR
ITA,Italy,NZL,New Zealand,48251727.0,208726807.0,160475081.0,108,APAC
ITA,Italy,OAFR,Other Africa,40321051.0,992023817.0,951702744.0,108,AFR
ITA,Italy,OAMR,Other Americas,3900221.0,30328269.0,26428049.0,108,AMR
ITA,Italy,OASIAOCN,Other Asia,400004198.0,734539441.0,334535207.0,108,APAC
ITA,Italy,OMN,Oman,167637.0,72364912.0,72197278.0,108,APAC
ITA,Italy,OEUR,Other Europe,263742892.0,746499774.0,482756900.0,108,EUR
ITA,Italy,PAK,Pakistan,2362327.0,34170717.0,31808390.0,108,APAC
ITA,Italy,PAN,Panama,20480414.0,392748867.0,372268483.0,108,AMR
ITA,Italy,PER,Peru,238002830.0,1877206863.0,1639204160.0,108,AMR
ITA,Italy,PHL,Philippines,9283183.0,189884451.0,180601273.0,108,APAC
ITA,Italy,POL,Poland,1014381014.0,4755710604.0,3741329301.0,108,EUR
ITA,Italy,PRI,Puerto Rico,2935664.0,18956274.0,16020612.0,108,AMR
ITA,Italy,PRT,Portugal,617138847.0,3269106281.0,2651967434.0,108,EUR
ITA,Italy,QAT,Qatar,279834202.0,1200080487.0,920246357.0,108,APAC
ITA,Italy,ROU,Romania,1247916975.0,3489204727.0,2241287752.0,108,EUR
ITA,Italy,RUS,Russia,618459069.0,5348975469.0,4726635517.0,108,APAC
ITA,Italy,SAU,Saudi Arabia,774174280.0,3905525613.0,3131351406.0,108,APAC
ITA,Italy,SGP,Singapore,2603131729.0,8636628305.0,6033496866.0,108,APAC
ITA,Italy,SLV,El Salvador,232266.0,13239871.0,13007605.0,108,AMR
ITA,Italy,SRB,Serbia,220778303.0,943651768.0,722873447.0,108,EUR
ITA,Italy,SVK,Slovak Republic,146841825.0,1402687962.0,1255846110.0,108,EUR
ITA,Italy,SVN,Slovenia,37081703.0,539468446.0,502386754.0,108,EUR
ITA,Italy,SWE,Sweden,385766918.0,1577032111.0,1191265157.0,108,EUR
ITA,Italy,THA,Thailand,89528604.0,838806759.0,749278100.0,108,APAC
ITA,Italy,TUN,Tunisia,143503448.0,204927060.0,61423611.0,108,AFR
ITA,Italy,TUR,Turkey,685299553.0,2820078234.0,2134778681.0,108,APAC
ITA,Italy,TWN,Chinese Taipei,35053939.0,136559709.0,101505766.0,108,APAC
ITA,Italy,UKI,UK Caribbean Islands,90837802.0,104900223.0,14062422.0,108,AMR
ITA,Italy,UKR,Ukraine,15693503.0,205553567.0,189860061.0,108,EUR
ITA,Italy,URY,Uruguay,714644.0,28865490.0,28150845.0,108,AMR
ITA,Italy,USA,United States,3764903813.0,27208810337.0,23120940475.0,108,AMR
ITA,Italy,VEN,Venezuela,1161141.0,154417717.0,153256570.0,108,AMR
ITA,Italy,VNM,Viet Nam,216332066.0,580986709.0,364654606.0,108,APAC
ITA,Italy,ZAF,South Africa,68125260.0,661857793.0,593732497.0,108,AFR
JPN,Japan,ABW,Aruba,3056661.0,3056661.0,0.0,197,AMR
JPN,Japan,AFG,Afghanistan,0.0,6770787.0,6770787.0,197,APAC
JPN,Japan,AGO,Angola,5953530.0,103986375.0,98032845.0,197,AFR
JPN,Japan,ALB,Albania,0.0,0.0,0.0,197,EUR
JPN,Japan,AND,Andorra,2516903.0,2516903.0,0.0,197,EUR
JPN,Japan,ARE,United Arab Emirates,3079584292.0,18194293491.0,15114655698.0,197,APAC
JPN,Japan,ARG,Argentina,808058100.0,9163643389.0,8350440171.0,197,AMR
JPN,Japan,ARM,Armenia,87772.0,97047305.0,96959533.0,197,APAC
JPN,Japan,ASM,American Samoa,5366.0,6376704.0,6371339.0,197,APAC
JPN,Japan,AUS,Australia,18688990933.0,95095987083.0,76410189304.0,197,APAC
JPN,Japan,AUT,Austria,1841514088.0,6484951501.0,4643446337.0,197,EUR
JPN,Japan,AZE,Azerbaijan,894604.0,474568155.0,473673551.0,197,APAC
JPN,Japan,BDI,Burundi,0.0,855873.0,855873.0,197,AFR
JPN,Japan,BEL,Belgium,39714535316.0,64485968161.0,24771361531.0,197,EUR
JPN,Japan,BEN,Benin,547167.0,70928617.0,70381450.0,197,AFR
JPN,Japan,BFA,Burkina Faso,1599194.0,130314524.0,128715330.0,197,AFR
JPN,Japan,BGD,Bangladesh,62665547.0,700901795.0,638227333.0,197,APAC
JPN,Japan,BGR,Bulgaria,439144145.0,747097548.0,307953403.0,197,EUR
JPN,Japan,BHR,Bahrain,237095712.0,547910621.0,310823825.0,197,APAC
JPN,Japan,BHS,Bahamas,105424484.0,235593766.0,130169282.0,197,AMR
JPN,Japan,BIH,Bosnia and Herzegovina,127651.0,12089458.0,11961806.0,197,EUR
JPN,Japan,BLR,Belarus,36144914.0,48381542.0,12236628.0,197,EUR
JPN,Japan,BLZ,Belize,8523071.0,11438174.0,2915103.0,197,AMR
JPN,Japan,BMU,Bermuda,4659486975.0,13202533974.0,8543046999.0,197,AMR
JPN,Japan,BOL,Bolivia,1160356852.0,1230213157.0,69856307.0,197,AMR
JPN,Japan,BRA,Brazil,7335283062.0,37743321446.0,30407984891.0,197,AMR
JPN,Japan,BRB,Barbados,0.0,26746.0,26746.0,197,AMR
JPN,Japan,BRN,Brunei Darussalam,4427598.0,59947098.0,55519500.0,197,APAC
JPN,Japan,BWA,Botswana,1634037.0,152079523.0,150454401.0,197,AFR
JPN,Japan,CAF,Central African Republic,0.0,15946108.0,15946108.0,197,AFR
JPN,Japan,CAN,Canada,39298680974.0,79818471902.0,40519755267.0,197,AMR
JPN,Japan,CHE,Switzerland,45984285013.0,119233598850.0,73249304922.0,197,EUR
JPN,Japan,CHL,Chile,7725157042.0,21221347297.0,13496172425.0,197,AMR
JPN,Japan,CHN,China (People's Republic of),165887022151.0,388844875538.0,222969041307.0,197,APAC
JPN,Japan,CIV,Côte d'Ivoire,15085144.0,415787325.0,400702181.0,197,AFR
JPN,Japan,CMR,Cameroon,7755455.0,280608746.0,272853291.0,197,AFR
JPN,Japan,COD,Democratic Republic of the Congo,2082184186.0,2147236383.0,65052197.0,197,AFR
JPN,Japan,COG,Congo,3687152.0,357976457.0,354289305.0,197,AFR
JPN,Japan,COL,Colombia,107723347.0,3096903644.0,2989162467.0,197,AMR
JPN,Japan,CRI,Costa Rica,312180951.0,589401327.0,277211452.0,197,AMR
JPN,Japan,CUB,Cuba,0.0,0.0,0.0,197,AMR
JPN,Japan,CUW,Curacao,15600066.0,22320212.0,6720145.0,197,AMR
JPN,Japan,CYP,Cyprus,25352594.0,1072013761.0,1046661167.0,197,EUR
JPN,Japan,CZE,Czech Republic,4493280317.0,10238344214.0,5745072596.0,197,EUR
JPN,Japan,DEU,Germany,29379689659.0,104867454336.0,75487086983.0,197,EUR
JPN,Japan,DMA,Dominica,10311.0,11313841.0,11303530.0,197,AMR
JPN,Japan,DNK,Denmark,697819952.0,4889364887.0,4191518179.0,197,EUR
JPN,Japan,DOM,Dominican Republic,16145245.0,34763680.0,18618435.0,197,AMR
JPN,Japan,DZA,Algeria,41547014.0,484202762.0,442655748.0,197,AFR
JPN,Japan,ECU,Ecuador,7060838.0,230029338.0,222968500.0,197,AMR
JPN,Japan,EGY,Egypt,131198556.0,750055033.0,618856477.0,197,AFR
JPN,Japan,ESP,Spain,6975031909.0,25003732157.0,18035166098.0,197,EUR
JPN,Japan,EST,Estonia,23692801.0,479242807.0,455558921.0,197,EUR
JPN,Japan,ETH,Ethiopia,1.0,76304864.0,76304863.0,197,AFR
JPN,Japan,FIN,Finland,956368130.0,4124037018.0,3167653429.0,197,EUR
JPN,Japan,FJI,Fiji,154148.0,66636181.0,66473117.0,197,APAC
JPN,Japan,FRA,France,14013821467.0,47456992394.0,33443088173.0,197,EUR
JPN,Japan,FSM,Micronesia,210616955.0,784835863.0,574218907.0,197,APAC
JPN,Japan,GAB,Gabon,1972861.0,136357348.0,134384486.0,197,AFR
JPN,Japan,GBR,United Kingdom,70325602872.0,228122602682.0,157711029664.0,197,EUR
JPN,Japan,GEO,Georgia,126795489.0,1446909301.0,1320113812.0,197,APAC
JPN,Japan,GGY,Guernsey,20760289.0,54799221.0,34038932.0,197,EUR
JPN,Japan,GHA,Ghana,154312810.0,593317669.0,439004859.0,197,AFR
JPN,Japan,GIB,Gibraltar,65617414.0,75654808.0,10037395.0,197,EUR
JPN,Japan,GIN,Guinea,1121301.0,30363058.0,29241757.0,197,AFR
JPN,Japan,GMB,Gambia,-5625.0,6951956.0,6957581.0,197,AFR
JPN,Japan,GNB,Guinea-Bissau,21361.0,2586245.0,2564884.0,197,AFR
JPN,Japan,GNQ,Equatorial Guinea,240062516.0,265203561.0,25141046.0,197,AFR
JPN,Japan,GRC,Greece,34232458.0,490837191.0,456604733.0,197,EUR
JPN,Japan,GTM,Guatemala,76429719.0,189705456.0,113275737.0,197,AMR
JPN,Japan,GUM,Guam,105959702.0,414168294.0,308199676.0,197,APAC
JPN,Japan,GUY,Guyana,50202.0,65796329.0,65746128.0,197,AMR
JPN,Japan,HKG,"Hong Kong, China",36019369031.0,104040362726.0,68020903698.0,197,APAC
JPN,Japan,HND,Honduras,88768577.0,109418422.0,20640930.0,197,AMR
JPN,Japan,HRV,Croatia,63737163.0,281573132.0,217835968.0,197,EUR
JPN,Japan,HUN,Hungary,3879006689.0,7578284898.0,3699260381.0,197,EUR
JPN,Japan,IDN,Indonesia,24880213349.0,68290837070.0,43410454517.0,197,APAC
JPN,Japan,IMN,Isle of Man,81192161.0,103155377.0,21963216.0,197,EUR
JPN,Japan,IND,India,9894243488.0,56729742317.0,46832272103.0,197,APAC
JPN,Japan,IOT,British Indian Ocean Territory,0.0,160476.0,160476.0,197,APAC
JPN,Japan,IRL,Ireland,5072537575.0,11668280013.0,6595742437.0,197,EUR
JPN,Japan,IRN,Iran,13369478.0,642863401.0,629485008.0,197,APAC
JPN,Japan,IRQ,Iraq,0.0,254324092.0,254324092.0,197,APAC
JPN,Japan,ISL,Iceland,160357.0,22195226.0,22034869.0,197,EUR
JPN,Japan,ISR,Israel,422918242.0,939925298.0,516998141.0,197,APAC
JPN,Japan,ITA,Italy,5024701221.0,27168624891.0,22143725879.0,197,EUR
JPN,Japan,JAM,Jamaica,566730.0,97291833.0,96725103.0,197,AMR
JPN,Japan,JEY,Jersey,0.0,1333756223.0,1333756223.0,197,EUR
JPN,Japan,JOR,Jordan,73066066.0,204796053.0,131729987.0,197,APAC
JPN,Japan,JPN,Japan,1674371556418.0,6064514760559.0,4390036217539.0,197,APAC
JPN,Japan,KAZ,Kazakhstan,1831765928.0,4698703157.0,2866937229.0,197,APAC
JPN,Japan,KEN,Kenya,75382473.0,643273106.0,567881718.0,197,AFR
JPN,Japan,KHM,Cambodia,389635798.0,990708951.0,607499000.0,197,APAC
JPN,Japan,KIR,Kiribati,0.0,0.0,0.0,197,APAC
JPN,Japan,KOR,Korea,15659006381.0,66065473802.0,50407546178.0,197,APAC
JPN,Japan,KWT,Kuwait,1126625.0,883701160.0,882574535.0,197,APAC
JPN,Japan,LAO,Lao People's Democratic Republic,266035890.0,410482963.0,144447073.0,197,APAC
JPN,Japan,LBN,Lebanon,26672579.0,36213978.0,9541400.0,197,APAC
JPN,Japan,LBR,Liberia,582095474.0,2496814609.0,1914719144.0,197,AFR
JPN,Japan,LBY,Libya,0.0,4092398.0,4092398.0,197,AFR
JPN,Japan,LCA,Saint Lucia,0.0,0.0,0.0,197,AMR
JPN,Japan,LIE,Liechtenstein,3197170.0,3510240.0,313070.0,197,EUR
JPN,Japan,LKA,Sri Lanka,83669410.0,649372450.0,565789964.0,197,APAC
JPN,Japan,LTU,Lithuania,57385517.0,131805454.0,74419937.0,197,EUR
JPN,Japan,LUX,Luxembourg,1197025835.0,2508385765.0,1311342100.0,197,EUR
JPN,Japan,LVA,Latvia,7529877.0,121825317.0,114304365.0,197,EUR
JPN,Japan,MAC,"Macau, China",12883685.0,221140880.0,208248280.0,197,APAC
JPN,Japan,MAR,Morocco,1353148455.0,1708933015.0,355775645.0,197,AFR
JPN,Japan,MDA,Moldova,22326374.0,22377463.0,51088.0,197,EUR
JPN,Japan,MDG,Madagascar,15351168.0,53231678.0,37880510.0,197,AFR
JPN,Japan,MDV,Maldives,318512.0,318558.0,45.0,197,APAC
JPN,Japan,MEX,Mexico,26787886624.0,58982952181.0,32195012054.0,197,AMR
JPN,Japan,MHL,Marshall Islands,497833752.0,588162451.0,90328701.0,197,APAC
JPN,Japan,MKD,North Macedonia,0.0,2424974.0,2424974.0,197,EUR
JPN,Japan,MLI,Mali,10284966.0,145532928.0,135247963.0,197,AFR
JPN,Japan,MLT,Malta,108345.0,52268169.0,52159824.0,197,EUR
JPN,Japan,MMR,Myanmar,102530021.0,1392358466.0,1289792784.0,197,APAC
JPN,Japan,MNE,Montenegro,53492.0,56558957.0,56505465.0,197,EUR
JPN,Japan,MNG,Mongolia,52220163.0,234077886.0,181857723.0,197,APAC
JPN,Japan,MNP,Northern Mariana Islands,1132249.0,23807502.0,22675253.0,197,APAC
JPN,Japan,MOZ,Mozambique,3180759.0,84415970.0,81235211.0,197,AFR
JPN,Japan,MRT,Mauritania,1167156.0,44670528.0,43503373.0,197,AFR
JPN,Japan,MUS,Mauritius,1582528594.0,1683801376.0,101272783.0,197,AFR
JPN,Japan,MWI,Malawi,94884099.0,158122949.0,63238850.0,197,AFR
JPN,Japan,MYS,Malaysia,23653624438.0,49425035438.0,25801451820.0,197,APAC
JPN,Japan,NAM,Namibia,4211452.0,68109551.0,63898099.0,197,AFR
