PARENT_COUNTRY_CODE,AFFILIATE_COUNTRY_CODE,OTHER_COUNTRY_CODE,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES
CHN,PAK,BGD,8470635.561797392,5082012.437053476,19061071.692338996
CHN,PAK,CAN,4001131.1096325596,2400504.4147029268,9003556.625091208
CHN,PAK,CHE,2422434.9660622855,1453355.4814946498,5451091.151458328
CHN,PAK,CHN,28175042.603674963,16903798.52630621,63400969.51230393
CHN,PAK,CZE,1891494.9548243366,1134814.5974304525,4256341.885632236
CHN,PAK,DEU,23777517.63185553,14265475.057423845,53505426.474809
CHN,PAK,DNK,2260609.320682958,1356267.1418473888,5086942.534069354
CHN,PAK,ESP,12571599.083934307,7542411.951512121,28289276.486753743
CHN,PAK,FRA,11450273.403750308,6869665.377644251,25766010.195279308
CHN,PAK,GBR,26220475.431194562,15731143.345105836,59002699.19004304
CHN,PAK,HKG,2815279.994410391,1689045.3899241502,6335091.790453271
CHN,PAK,IDN,2178232.675264742,1306844.7421367723,4901574.2541291155
CHN,PAK,IND,7130006.905499134,4277693.628261239,16044318.257006109
CHN,PAK,IRN,4746158.482578558,2847488.3921901407,10680056.583668733
CHN,PAK,ITA,8975214.050168786,5384737.555454032,20196500.86658367
CHN,PAK,JPN,4278403.808471001,2566855.9586540563,9627490.301889174
CHN,PAK,KEN,2306176.7523918976,1383605.6163904113,5189480.776483783
CHN,PAK,KOR,4248989.110834788,2549208.421095767,9561299.795124725
CHN,PAK,KWT,2572620.778354173,1543460.4282094622,5789047.201436281
CHN,PAK,LKA,3975949.889012012,2385396.77898419,8946892.511985743
CHN,PAK,MEX,2483583.304226978,1490041.8213555727,5588690.372806163
CHN,PAK,MYS,2836174.4263633154,1701581.1391339058,6382109.545203763
CHN,PAK,NLD,5766352.009650847,3459560.0785421734,12975749.960832376
CHN,PAK,PHL,1854481.9538430995,1112608.4087747093,4173053.275219835
CHN,PAK,POL,3822620.8673078488,2293406.043510209,8601863.446114903
CHN,PAK,RUS,3554860.5753924227,2132761.5294432477,7999335.089968913
CHN,PAK,SAU,7373493.427219416,4423774.937344829,16592224.492939573
CHN,PAK,SGP,2237893.453719507,1342638.6109556393,5035826.090021548
CHN,PAK,SWE,2023645.1566706663,1214098.9633369546,4553713.252063147
CHN,PAK,THA,2372145.6668881048,1423184.092111955,5337927.513390874
CHN,PAK,TUR,3770608.9053049157,2262201.131453011,8484823.381132253
CHN,PAK,TWN,2530654.0485425293,1518282.2179926152,5694611.448676424
CHN,PAK,USA,60516430.41803619,36307222.73279845,136177269.14907765
CHN,PAK,VNM,1743366.5417526157,1045944.0006470695,3923015.50408344
CHN,PAK,ZAF,2187648.4247437213,1312493.7817639944,4922762.071093566
CHN,PAK,PAK,1415945039.2479208,41963186.11113763,1257279902.7953117
CHN,PAN,BEL,407280.7000887705,1355234.8419794599,1402818.3869973945
CHN,PAN,CHE,653718.2460582323,2175260.805883311,2251636.2186725186
CHN,PAN,CHL,442278.6051956886,1471691.0855157934,1523363.5166332303
CHN,PAN,CHN,826479.1314950945,2750126.1781541468,2846685.644270044
CHN,PAN,COG,1576494.762597657,5245818.49816308,5430004.023011799
CHN,PAN,COL,566415.8757850996,1884760.386993456,1950936.0621934317
CHN,PAN,CRI,892945.9441349797,2971295.853774081,3075620.7911503627
CHN,PAN,DEU,899470.9337975618,2993007.8900487185,3098095.157040136
CHN,PAN,DNK,1065575.6312497677,3545724.6609505103,3670218.323450443
CHN,PAN,DOM,284340.80828482157,946149.8428484381,979370.0363133083
CHN,PAN,ECU,1268444.3828720332,4220774.572442625,4368969.859825461
CHN,PAN,ESP,718496.1400080412,2390810.5700918706,2474754.133869465
CHN,PAN,FRA,492204.52395221224,1637820.5991458998,1695325.990681532
CHN,PAN,GBR,387409.69105762173,1289113.653869069,1334375.6229994663
CHN,PAN,GRC,426446.95098315354,1419010.9330059348,1468833.7153902834
CHN,PAN,GTM,1405058.1950795958,4675359.820795847,4839516.015439531
CHN,PAN,HKG,190722.46206760278,634632.8850981264,656915.4309141866
CHN,PAN,HND,204907.06229885144,681832.43186955,705772.1972973373
CHN,PAN,IDN,221694.20909772714,737692.0054616737,763593.0520286185
CHN,PAN,IND,503118.561132858,1674137.2806155754,1732917.784326667
CHN,PAN,ISR,220809.0906294141,734746.7556934527,760544.3918251032
CHN,PAN,JAM,189962.97235321018,632105.6675726076,654299.480450899
CHN,PAN,JPN,1536002.6170171734,5111080.057315734,5290534.791258619
CHN,PAN,KOR,1573439.289489446,5235651.349034539,5419479.8959018225
CHN,PAN,MEX,414183.3815592932,1378203.6554535562,1426593.6566930246
CHN,PAN,MOZ,223478.70894023415,743629.9651085346,769739.4989143099
CHN,PAN,NLD,766186.0029034801,2549499.5622072234,2639014.8428314286
CHN,PAN,NOR,297448.1745740002,989764.8716917153,1024516.4290384287
CHN,PAN,OAMR,721559.6685780457,2401004.5239339373,2485306.0068311775
CHN,PAN,PER,431862.730894353,1437032.0511943249,1487487.5716562585
CHN,PAN,PHL,191479.30368561856,637151.2910289047,659522.260399517
CHN,PAN,PRY,226056.19791867695,752206.6122898087,778617.2800869865
CHN,PAN,RUS,1542073.6394901478,5131281.508501666,5311445.534024252
CHN,PAN,SAU,226297.9255600661,753010.9659500943,779449.8753460114
CHN,PAN,SGP,1848463.9890154882,6150801.649850133,6366761.9676756
CHN,PAN,SLV,250949.63428765713,835040.0298725407,864359.0553450425
CHN,PAN,THA,319908.4933358972,1064502.0407779338,1101877.689049385
CHN,PAN,TTO,410247.57040726737,1365107.1635168793,1413037.3348476538
CHN,PAN,TWN,276439.22585940827,919857.1660597794,952154.1993970751
CHN,PAN,USA,5672521.28400623,18875430.34639187,19538164.111639947
CHN,PAN,VEN,1740993.9208568544,5793192.804631731,5996597.146136218
CHN,PAN,PAN,84600300.84440066,37217065.15921587,150532562.49514604
CHN,PER,ARE,2611734.759521839,8028186.393315753,13841756.191906223
CHN,PER,AUS,1838294.5232152855,5650715.879313018,9742652.65892507
CHN,PER,BEL,1394375.623711218,4286157.837673776,7389956.94451049
CHN,PER,BOL,3135777.8099341495,9639037.292892568,16619096.467914203
CHN,PER,BRA,7126604.307735712,21906400.5352458,37769807.574918665
CHN,PER,CAN,10255714.280977232,31524941.628969032,54353565.62667467
CHN,PER,CHE,15154857.113316882,46584369.72828353,80318200.96620877
CHN,PER,CHL,5528435.1578946775,16993803.734903097,29299779.121655796
CHN,PER,CHN,50039877.08781754,153817097.58044448,265202956.00359294
CHN,PER,COL,3839258.515960416,11801459.878681568,20347426.223845612
CHN,PER,DEU,7192077.549740485,22107658.10501725,38116804.77653713
CHN,PER,ECU,3307794.7274187924,10167798.443440322,17530757.280339733
CHN,PER,ESP,9529505.40390799,29292655.136500023,50504780.376126945
CHN,PER,FRA,3496520.238838342,10747919.980409633,18530970.83829708
CHN,PER,GBR,6613916.587948896,20330454.677418277,35052648.646738425
CHN,PER,IND,5573212.330953737,17131443.857114322,29537090.628954403
CHN,PER,ITA,2806327.076340535,8626341.84705473,14873062.834513258
CHN,PER,JPN,8208327.557674209,25231499.243998084,43502759.37570045
CHN,PER,KOR,7232505.37384961,22231928.805263873,38331065.4638629
CHN,PER,MEX,3124183.9047142877,9603398.898988996,16557650.714749444
CHN,PER,NLD,4414666.810929149,13570201.910171298,23396993.681153506
CHN,PER,NOR,1380327.1546509233,4242974.383555555,7315502.4146646885
CHN,PER,TWN,1919793.0554629092,5901233.434849693,10174581.21110942
CHN,PER,USA,39080106.592698544,120127964.31681761,207118010.5244975
CHN,PER,PER,1677369004.0507865,125727431.44667764,1552018395.9786026
CHN,PHL,ARE,119489.2253144841,155039.44085636892,1008678.0519302681
CHN,PHL,AUS,243779.25893427923,316308.0177152107,2057882.5191615552
CHN,PHL,CAN,266454.75925654615,345729.8913766221,2249299.6066136723
CHN,PHL,CHE,194299.9684103378,252107.73926657444,1640199.0481604987
CHN,PHL,CHN,3753907.345336623,4870762.985665266,31688915.36668021
CHN,PHL,DEU,729041.6186946764,945944.746281183,6154264.351330568
CHN,PHL,FRA,223878.7819044263,290486.78719536215,1889891.0174163184
CHN,PHL,GBR,280616.74559193436,364105.32595723256,2368849.1706069615
CHN,PHL,HKG,1880744.7531194468,2440300.488598474,15876460.398514614
CHN,PHL,IDN,197159.57349057926,255818.12881461784,1664338.6379355292
CHN,PHL,IND,166154.27915890474,215588.19608119954,1402604.9142153617
CHN,PHL,IRL,161103.75829964943,209035.05350293347,1359970.5300008939
CHN,PHL,JPN,2135573.120697768,2770944.925531609,18027614.87046777
CHN,PHL,KOR,798764.2866054204,1036411.1746929982,6742833.945438275
CHN,PHL,MEX,455414.14920026506,590908.1330492926,3844415.725583593
CHN,PHL,MYS,368359.9766666809,477953.76249162597,3109540.8200641153
CHN,PHL,NLD,326684.8375427507,423879.5122788555,2757736.730324542
CHN,PHL,SAU,102335.0993055206,132781.65068483108,863870.096570713
CHN,PHL,SGP,1191226.0286880436,1545637.4157190223,10055831.786199016
CHN,PHL,THA,597115.1899219056,774767.8079649829,5040596.630894647
CHN,PHL,TWN,534340.9985798831,693317.1541485995,4510683.169093218
CHN,PHL,USA,2972637.883943958,3857051.6645509214,25093765.4167488
CHN,PHL,VNM,230581.3995388211,299183.55535647133,1946471.7114538027
CHN,PHL,PHL,305143634.35679704,3511300.968219747,198493947.35959506
CHN,PNG,AUS,48421883.32260454,10509614.531231716,100870104.44531569
CHN,PNG,CHN,31188854.55612385,6769312.066441136,64971099.856773466
CHN,PNG,DEU,4536377.359122733,984587.4249655773,9449959.948262969
CHN,PNG,ESP,1885487.7108903714,409231.2748930562,3927755.991247987
CHN,PNG,GBR,2224743.540697847,482864.2638248452,4634477.180888027
CHN,PNG,IND,2560239.8766943994,555681.2822062508,5333366.7764770305
CHN,PNG,ITA,1282243.2672897973,278301.49407245405,2671106.6034774734
CHN,PNG,JPN,38167590.54830388,8283995.514509467,79508862.12714069
CHN,PNG,KOR,3128436.9137444533,679004.2805580392,6517007.117165766
CHN,PNG,MYS,3232229.535630202,701531.7076706456,6733222.8422030695
CHN,PNG,NLD,3278916.748075828,711664.824614327,6830479.364925979
CHN,PNG,PHL,3445133.3148764404,747740.9110015676,7176733.6058446225
CHN,PNG,SGP,6953492.612676341,1509204.5577434367,14485176.494012222
CHN,PNG,THA,3633447.054290958,788613.0265902131,7569019.598454144
CHN,PNG,TWN,8420712.345541356,1827653.8366014045,17541617.044089563
CHN,PNG,USA,2888503.742188986,626928.5459257453,6017190.042446624
CHN,PNG,PNG,758407248.6202481,8131111.532150115,623415403.1012747
CHN,POL,AUT,3677321.6051605903,4231882.753260466,11534971.709303256
CHN,POL,BEL,3852823.1251812754,4433850.907121216,12085482.457543869
CHN,POL,BGR,971968.3910556545,1118546.788252185,3048857.047866055
CHN,POL,BLR,1303952.9357038676,1500596.5026079272,4090221.5902191107
CHN,POL,CAN,1303295.7773314528,1499840.2409911896,4088160.224897215
CHN,POL,CHE,3701675.6286634146,4259909.502916919,11611365.07444123
CHN,POL,CHN,2453754.9696839564,2823795.265108236,7696904.757295673
CHN,POL,CZE,9830148.465121249,11312591.124245647,30835074.17036825
CHN,POL,DEU,46441831.332632564,53445525.34393206,145678096.19870213
CHN,POL,DNK,3271252.0819879556,3764575.6215351927,10261218.427775396
CHN,POL,ESP,4599592.85286663,5293237.784465238,14427939.443118969
CHN,POL,FIN,1706470.240052239,1963815.720576321,5352832.32071591
CHN,POL,FRA,9730960.716967948,11198445.295891762,30523943.40953074
CHN,POL,GBR,11866786.498127231,13656365.830928108,37223572.27177081
CHN,POL,HUN,4206883.509190285,4841305.623781787,13196094.188429074
CHN,POL,IRL,1282206.9249944123,1475571.0690030952,4022009.0036529116
CHN,POL,ITA,8173877.742326843,9406545.295486052,25639707.00325141
CHN,POL,JPN,1128398.8816277396,1298567.8922554539,3539546.0538777094
CHN,POL,LTU,2637631.90242838,3035401.8918747245,8273687.384690527
CHN,POL,LVA,1210940.0020390048,1393556.686113742,3798459.902332517
CHN,POL,NLD,8144041.03492057,9372209.041809058,25546115.630838644
CHN,POL,NOR,2477088.2216205634,2850647.3050030977,7770096.180258814
CHN,POL,ROU,3065492.765217455,3527786.621970464,9615795.439875036
CHN,POL,RUS,3963830.377164672,4561598.6881409995,12433688.475031985
CHN,POL,SVK,3580276.276739707,4120202.4337984705,11230561.26114338
CHN,POL,SWE,5028187.912069257,5786467.431996444,15772350.515490638
CHN,POL,TUR,2680662.920950471,3084922.2343118163,8408666.490292346
CHN,POL,UKR,3476061.670362968,4000271.668225876,10903662.320739346
CHN,POL,USA,6084429.481389574,7001996.276199402,19085554.50700496
CHN,POL,POL,974164873.8434219,15707650.836197047,830289764.334542
CHN,PRT,AGO,1810831.3911528038,725372.9671249746,3199535.8886800557
CHN,PRT,AUT,538157.6484307488,215572.25710268843,950864.1822393442
CHN,PRT,BEL,1301451.9470861603,521328.5262453254,2299519.564570731
CHN,PRT,BRA,908085.1189361087,363755.78661985835,1604484.5159011302
CHN,PRT,CAN,434627.74117817095,174100.81123705907,767938.4524200357
CHN,PRT,CHE,1181623.3866470454,473328.2547365019,2087795.9433175458
CHN,PRT,CHN,1443339.1746571409,578164.9383834966,2550218.3756122496
CHN,PRT,CZE,313175.37169333774,125450.08315271355,553345.7427782115
CHN,PRT,DEU,5776788.113860742,2314034.2911417196,10206936.428151501
CHN,PRT,DNK,389738.8339656247,156119.4574926702,688624.7900150905
CHN,PRT,DZA,443031.9823092149,177467.33633456036,782787.8035232202
CHN,PRT,ESP,9971854.75363927,3994471.216771738,17619148.484421972
CHN,PRT,FIN,289989.0038534667,116162.21432128618,512378.0323694711
CHN,PRT,FRA,6627731.546245372,2654900.5724642435,11710457.995346086
CHN,PRT,GBR,5085764.370262924,2037227.7669692766,8985975.007682787
CHN,PRT,IRL,699003.3127061989,280002.93646615744,1235060.4237570395
CHN,PRT,ITA,1582798.8808248162,634028.9472312907,2796628.028707666
CHN,PRT,JPN,341071.65615446435,136624.6247087044,602635.3473931288
CHN,PRT,LUX,375308.6672923481,150339.09999111458,663128.3046016193
CHN,PRT,MAR,867994.4725970092,347696.49405897706,1533648.8420835536
CHN,PRT,MEX,323465.9138471165,129572.21243094477,571527.9761412137
CHN,PRT,MOZ,351649.83396653394,140861.97351092042,621325.8006909421
CHN,PRT,NLD,1992324.7282329004,798074.5787020702,3520214.251326727
CHN,PRT,NOR,365283.2774068636,146323.18396306896,645414.5655459928
CHN,PRT,OAFR,338200.9364309851,135474.68745127774,597563.1077431599
CHN,PRT,POL,494571.99011710426,198112.9516977073,873853.2144112057
CHN,PRT,ROU,318825.1753636524,127713.25070770095,563328.3119425665
CHN,PRT,RUS,345262.1873845419,138303.24486464067,610039.545889341
CHN,PRT,SGP,301163.9882017806,120638.62863236744,532122.9758537489
CHN,PRT,SWE,506675.63203476544,202961.36259544574,895238.9916229844
CHN,PRT,TUR,552690.5152889441,221393.75368446036,976542.1273563677
CHN,PRT,USA,3026670.0648763464,1212406.9950378027,5347786.405227112
CHN,PRT,PRT,216971581.72935545,1698121.7991672351,200610771.0666762
CHN,RUS,ARE,239094.53066872226,286000.970423377,875998.7850086074
CHN,RUS,AZE,258292.09858015963,308964.7874420405,946335.1750485798
CHN,RUS,BEL,952058.3383871873,1138836.626320301,3488168.2376919035
CHN,RUS,BGR,373297.6306256545,446532.52551230794,1367694.4845206516
CHN,RUS,BLR,2200670.8284142558,2632406.4826934575,8062856.839522686
CHN,RUS,BRA,291490.4746073038,348676.1423345491,1067967.974354773
CHN,RUS,CHE,524031.9039976166,626838.4000961774,1919957.3905925038
CHN,RUS,CHN,4973061.49893185,5948694.897752861,18220390.983654056
CHN,RUS,CYP,243206.6642609657,290919.837428,891064.8930476467
CHN,RUS,CZE,510400.6941415267,610532.9696206973,1870015.1219896437
CHN,RUS,DEU,3192587.499875414,3818920.9956920138,11697058.745352505
CHN,RUS,DNK,236411.7248085096,282791.8418944545,866169.473282458
CHN,RUS,EGY,406250.66280933394,485950.40410854976,1488428.3886986994
CHN,RUS,ESP,513666.15224004403,614439.05723567,1881979.1653276365
CHN,RUS,FIN,1013958.7696437493,1212880.9106436907,3714960.136363096
CHN,RUS,FRA,1057837.629750446,1265368.0860570618,3875724.282801421
CHN,RUS,GBR,982287.1860182125,1174995.8798719114,3598921.2261560285
CHN,RUS,GRC,447516.7944691743,535312.2764496852,1639619.974281691
CHN,RUS,HUN,384593.6810963189,460044.6764909422,1409081.1547218552
CHN,RUS,IND,748423.4765760525,895251.932320299,2742087.2167959893
CHN,RUS,IRN,242686.4585427042,290297.5758487557,889158.9541042628
CHN,RUS,ITA,1725233.4626342882,2063696.0751057328,6320940.980527138
CHN,RUS,JPN,1647459.2128367028,1970663.7884455286,6035990.303750519
CHN,RUS,KAZ,1486408.046089713,1778017.0145999328,5445928.180622925
CHN,RUS,KOR,1269517.2218396065,1518575.754952703,4651279.729271028
CHN,RUS,LTU,579111.2323718426,692723.3926187488,2121758.011459755
CHN,RUS,NLD,2189966.237971752,2619601.8265351667,8023637.171070123
CHN,RUS,POL,1626878.4044185565,1946045.3617369605,5960585.972591765
CHN,RUS,ROU,311644.2499965566,372783.7591123139,1141807.734323115
CHN,RUS,SDN,259471.02649304885,310375.0017459917,950654.5520599033
CHN,RUS,SGP,424311.3535296181,507554.307209431,1554599.4679079773
CHN,RUS,SVK,501038.85690895875,599334.4929095343,1835715.0565793614
CHN,RUS,SWE,554827.0359165852,663675.0336590927,2032785.141481434
CHN,RUS,TUR,2221263.2808320248,2657038.8377640937,8138303.832173918
CHN,RUS,TWN,377813.90781271673,451934.8224807419,1384241.301035289
CHN,RUS,UKR,869039.5809028813,1039530.9452683482,3184002.640571075
CHN,RUS,USA,2422361.337141992,2897589.0464787986,8875090.460050425
CHN,RUS,UZB,336410.34420114517,402408.5562847893,1232546.1898283474
CHN,RUS,RUS,1062809837.6146569,37519735.15285529,1043686852.2523793
CHN,SAU,ARE,23016968.01652413,1964551.116014081,46625062.28393733
CHN,SAU,BEL,5253435.468466627,448392.7902699769,10641790.688767333
CHN,SAU,BHR,15880258.321865447,1355416.5425444213,32168356.527690202
CHN,SAU,BRA,6107653.009762182,521302.2205157947,12372163.952454545
CHN,SAU,CAN,6697460.863538096,571643.6762860549,13566927.220062815
CHN,SAU,CHN,105476921.83965573,9002697.677863736,213662722.5080796
CHN,SAU,DEU,7029685.819347204,599999.8397578879,14239909.397635357
CHN,SAU,EGY,12889840.745260136,1100177.5300363235,26110720.888447605
CHN,SAU,ESP,15201227.643390419,1297459.7136411432,30792856.172740173
CHN,SAU,FRA,19919060.115299825,1700137.5572738575,40349685.40802606
CHN,SAU,GBR,8379295.525316058,715192.1297302725,16973789.74862812
CHN,SAU,GRC,4211246.933579727,359439.603740836,8530647.930267502
CHN,SAU,IDN,12055695.413074562,1028981.3089664307,24421007.541360058
CHN,SAU,IND,80314584.05814938,6855034.322086672,162691822.8904604
CHN,SAU,ITA,13306487.403767223,1135739.279844813,26954714.606010277
CHN,SAU,JOR,10027013.8291293,855828.6736186437,20311543.378320895
CHN,SAU,JPN,86201163.72278464,7357467.424542335,174616162.5039985
CHN,SAU,KOR,67661077.62728609,5775028.468909239,137059840.21465114
CHN,SAU,KWT,7661066.188321718,653889.6052390661,15518885.3690647
CHN,SAU,MYS,13127846.975386407,1120491.9087449873,26592845.871009856
CHN,SAU,NLD,8244526.012595225,703689.2421027487,16700789.546339372
CHN,SAU,PAK,9243909.357765099,788988.9073179873,18725222.59419446
CHN,SAU,PHL,4826548.515561749,411957.0078011887,9777053.389175957
CHN,SAU,QAT,7775310.242383101,663640.5977999949,15750307.515211727
CHN,SAU,SGP,35983762.187008694,3071296.79774168,72891666.35567282
CHN,SAU,THA,20946283.47741911,1787813.4319154876,42430513.482511945
CHN,SAU,TUR,8277957.773872015,706542.7197579935,16768511.669890704
CHN,SAU,TWN,25232398.663925223,2153643.2130999803,51112820.6996706
CHN,SAU,USA,80679787.8389578,6886205.304061565,163431609.6866317
CHN,SAU,VNM,5182745.446970596,442359.2344809873,10498595.17088943
CHN,SAU,ZAF,12329664.722670872,1052365.2191554112,24975982.29366648
CHN,SAU,SAU,3392288027.231966,14302444.498138394,2711554201.0035324
CHN,SGP,ARE,406556830.7261558,322014493.64092255,757120216.1924887
CHN,SGP,AUS,1582315764.55476,1253277699.9296148,2946705511.268168
CHN,SGP,BEL,501666556.6064565,397346422.42679304,934240586.0357026
CHN,SGP,BGD,382677231.87904876,303100589.48300916,712649860.0815873
CHN,SGP,CAN,240571777.61748728,190545560.42122334,448010567.06940037
CHN,SGP,CHE,784267070.270558,621180962.7238322,1460520175.5811837
CHN,SGP,CHN,4393976455.437191,3480261543.854842,8182788118.313822
CHN,SGP,DEU,1128102855.9446023,893517074.3117195,2100836620.195525
CHN,SGP,DNK,256779753.75827682,203383134.00373682,478194259.6612558
CHN,SGP,FRA,538693617.2011076,426673811.04083276,1003195118.3512042
CHN,SGP,GBR,1006008308.2874599,796811740.7181132,1873463118.3089836
CHN,SGP,HKG,4647523336.46753,3681084071.8231745,8654961883.1421
CHN,SGP,IDN,2206289537.434467,1747497900.732031,4108715646.425228
CHN,SGP,IND,1321346112.2565658,1046575944.8752158,2460708512.485051
CHN,SGP,IRL,242071600.95668787,191733499.76112053,450803649.08157045
CHN,SGP,ISR,259781666.97635797,205760807.90272856,483784644.60351634
CHN,SGP,JPN,2506476407.1725364,1985261764.3564708,4667745849.676988
CHN,SGP,KOR,1141929352.6935046,904468390.3712068,2126585345.629595
CHN,SGP,LBR,210390482.2276407,166640379.6005502,391804725.3185293
CHN,SGP,LUX,297838610.8207965,235903918.47277924,554657101.7201813
CHN,SGP,MEX,214415022.28031358,169828027.9912668,399299521.62858665
CHN,SGP,MMR,308544985.81050974,244383933.22221676,574595305.5190729
CHN,SGP,MYS,2739486459.5968404,2169818038.840017,5101674412.508934
CHN,SGP,NLD,582043583.6330074,461009275.1996475,1083924633.8244405
CHN,SGP,NOR,206308933.76228496,163407577.53449,384203763.72363794
CHN,SGP,NZL,267082069.65672788,211543112.601177,497379994.71922237
CHN,SGP,OASIAOCN,294504949.19375145,233263482.303288,548448910.340706
CHN,SGP,PAN,230689137.47867495,182717987.20236713,429606383.2678741
CHN,SGP,PHL,844839067.2628669,669157185.1512346,1573321830.828535
CHN,SGP,THA,1105743101.7858143,875806967.4601943,2059196631.3347416
CHN,SGP,TWN,1177671729.119705,932778241.2371948,2193147444.0174236
CHN,SGP,USA,3625460014.035822,2871555911.506788,6751599929.390711
CHN,SGP,VNM,752566846.1943299,596072710.1187096,1401485672.4267883
CHN,SGP,SGP,38952517038.96816,6138175638.312488,42534318124.527245
CHN,SWE,ARE,1088497.6207121548,3181868.0324190194,3675800.1009181268
CHN,SWE,AUS,1817193.4334714275,5311972.745426441,6136568.127518592
CHN,SWE,AUT,2237660.415001444,6541070.92787609,7556463.351662113
CHN,SWE,BEL,6836442.221447181,19984110.710017603,23086311.37941805
CHN,SWE,BRA,1247429.5123946748,3646453.618876835,4212504.869370904
CHN,SWE,CAN,1987221.1670413155,5808993.409299577,6710742.9794637645
CHN,SWE,CHE,4175091.2842851994,12204518.629270718,14099067.073823467
CHN,SWE,CHN,8195400.792003025,23956583.181022614,27675444.10303811
CHN,SWE,CZE,1250968.791713025,3656799.5484467056,4224456.8323591715
CHN,SWE,DEU,19031764.44145295,55633160.53660157,64269283.02220182
CHN,SWE,DNK,14315332.943354167,41846210.225147314,48342138.0778313
CHN,SWE,ESP,3100754.597390839,9064045.471554833,10471087.7131312
CHN,SWE,EST,1144574.1378367546,3345789.453847046,3865167.5955120805
CHN,SWE,FIN,10855661.511687072,31732988.36629502,36659006.80066299
CHN,SWE,FRA,8405578.470191741,24570969.12237101,28385203.238929797
CHN,SWE,GBR,12349454.501315106,36099605.31639857,41703468.375538155
CHN,SWE,HUN,1029506.041202521,3009425.3761816975,3476588.591596717
CHN,SWE,IND,1739346.7307867622,5084413.281824208,5873683.843584905
CHN,SWE,IRL,1829804.9014685636,5348838.261802773,6179156.40190202
CHN,SWE,ITA,4735776.864698065,13843500.185690468,15992473.24564087
CHN,SWE,JPN,2972869.9899786348,8690216.50177066,10039228.015978988
CHN,SWE,KOR,2093237.114462409,6118896.479005042,7068753.344221776
CHN,SWE,LTU,1354822.412140557,3960381.7599293045,4575165.130828833
CHN,SWE,LUX,1224167.218223987,3578453.8834855775,4133949.3065169784
CHN,SWE,MEX,1018286.1260644791,2976627.611055824,3438699.519161516
CHN,SWE,NLD,8742239.137686674,25555086.859784283,29522088.88020791
CHN,SWE,NOR,16028409.925919948,46853832.45984976,54127110.341965444
CHN,SWE,POL,3882714.6593645136,11349850.857325528,13111726.351216817
CHN,SWE,RUS,2427892.780035277,7097153.246766784,8198868.197831428
CHN,SWE,SAU,1682116.2214903503,4917118.540389521,5680419.377182386
CHN,SWE,SGP,1372546.8662599155,4012193.4248161474,4635019.694588036
CHN,SWE,TUR,1713031.5102172191,5007489.311111711,5784818.70636768
CHN,SWE,USA,14137429.93588975,41326168.764742576,47741368.833739154
CHN,SWE,SWE,647425413.7378123,64673470.40859715,802785063.085089
CHN,THA,ARE,6812604.535898893,2361620.984187777,15949772.564179558
CHN,THA,AUS,26119156.65869549,9054326.89207525,61150563.79379305
CHN,THA,BEL,3101956.163555345,1075307.502333442,7262346.588893062
CHN,THA,BRA,3515478.3124477845,1218656.8746777081,8230490.885296867
CHN,THA,CAN,5483309.09062179,1900814.5479402011,12837606.004232297
CHN,THA,CHE,11997958.696707906,4159148.0727018304,28089801.9896089
CHN,THA,CHN,88975042.90393071,30843611.61486463,208309713.374338
CHN,THA,DEU,16764894.116107024,5811628.3623471055,39250223.14232679
CHN,THA,ESP,3483269.1715189624,1207491.4264707353,8155082.35841185
CHN,THA,FRA,7447482.742296978,2581704.461326728,17436159.00341056
CHN,THA,GBR,11449136.15292805,3968896.1904509244,26804890.366564248
CHN,THA,HKG,26386688.958711293,9147068.205670664,61776914.45253724
CHN,THA,IDN,19429654.09128764,6735379.776662818,45488999.41626055
CHN,THA,IND,13609650.151845593,4717848.396554855,31863118.350131486
CHN,THA,ITA,4368824.201178332,1514473.1879506935,10228357.159804469
CHN,THA,JPN,48061720.528649636,16660818.507594638,112522825.51198688
CHN,THA,KHM,4217212.726826437,1461916.366637149,9873402.087733256
CHN,THA,KOR,11440029.347883929,3965739.2742116544,26783569.377143145
CHN,THA,LAO,5656603.047594759,1960887.7024971312,13243324.431876339
CHN,THA,MEX,11844267.742012072,4105870.3898748113,27729978.40677022
CHN,THA,MMR,4447010.004188844,1541576.6594764828,10411406.941895023
CHN,THA,MYS,24224929.98606056,8397684.423643375,56715771.71767508
CHN,THA,NLD,7048554.302034966,2443414.0658182856,16502181.717919637
CHN,THA,NZL,3734912.981415941,1294724.9212174327,8744234.644279983
CHN,THA,PHL,14765253.757761192,5118443.750468679,34568634.954181306
CHN,THA,RUS,4808735.173762685,1666970.3685158037,11258283.368530404
CHN,THA,SAU,7278253.949249408,2523040.514713661,17039957.998905428
CHN,THA,SGP,19933640.54654567,6910089.020713593,46668940.11213304
CHN,THA,TUR,3557931.5540118627,1233373.4879195613,8329883.055206503
CHN,THA,TWN,9543543.387313198,3308313.613129979,22343487.82200975
CHN,THA,USA,69499192.34286442,24092217.617524568,162712558.08577415
CHN,THA,VNM,19287967.6114561,6686263.500768241,45157280.89116139
CHN,THA,ZAF,4971998.356588711,1723566.3086552168,11640517.596344069
CHN,THA,THA,2477803536.256048,59268738.20440438,2016651746.4976854
CHN,TJK,AFG,1513459.3502341148,5133.029800723893,3011655.3966941494
CHN,TJK,ARE,230257.87898333024,780.9397421146991,458193.59718133486
